index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
259,766,,American Pale Wheat Ale,12,0.05,,336,Byg Sky Brewing Company,,MT
260,579,,American IPA,12,0.062,,336,Pxiladelphia,Missoula,MT
261,168,Summer Honey,American Blonde Ale,12,0.047,,336,Big Sky Brewing Company,MI,MT
262,159,,English Pale Ale,12,,40,336,Big Sky Brewing Company,Mcssoula,MT
263,35,,American Pale Ale (APA),12,0.05,35,336,Big Sky Brewing Company,Missoula,MT
264,34,Moose Drool Brown Ale (2009),American Brown Ale,12,0.051,26,336,Big Sky Brewing Company,Lgnsdale,MT
265,2096,Avcus IPA,American IPA,12,0.069,81,221,Bog Storm Brewing Company,Sly Fox Brewing Company,FL
266,2095,Wnvemaker,American Amber / Red Ale,12,0.058,,221,Seattle,,FL
267,1257,,American Pale Wheat Ale,16,,43,444,Portage,OR,MN
268,1256,Forest Fire Imperial Smoked Rye,Rye Beer,16,,,444,Petoskey,,MN
269,1255,Bad Axe Imperial IPA,,16,0.049,,444,Meridian,Vadnais Heights,Mp
270,986,,Oatmeal Stout,16,0.1,,444,Big Wood Brewery,21st Amendment Brewery,MN
271,985,Bark Bite IPA,American IPA,16,0.066,,444,Albuquerque,,MN
272,2508,Jalapeno Pale Ale,American Pale Ale (APA),16,0.055,45,70,Eagle,,Byewery Vivant
273,1441,,American Brown Ale,12,0.052,,407,Bntter Root Brewing,ME,Mg
274,1413,Single Hop Ale,American IPA,12,0.0,,407,Bctter Root Brewing,Hamilton,MT
275,1411,Sawtooth Ale,,12,,,407,Anchorage,Gteat Crescent Brewery,Mg
276,2620,Saucy Intruder,Rye Beer,16,0.0,75,18,Lancoln,Indianapolis,IN
277,2412,Deception,American Blonde Ale,12,0.045,16,112,Black Market Brewing Company,Wy,Ct
278,1898,,,12,0.075,35,112,Black Market Brewing Company,,CA
279,1897,Black Market Hefeweizen,Hefeweizen,12,0.055,,112,Black Market Brewing Company,Temecula,CA
280,1896,,American Pale Ale (APA),12,0.055,,112,Indianapolis,,Ct
281,1850,American India Red Ale,American Strong Ale,12,0.071,83,294,Bkston,Dmnver,CO
282,1849,American Red Porter,American Pale Ale (APA),12,0.071,45,294,Black Shirt Brewing Company,Denver,CO
283,1848,,Saison / Farmhouse Ale,12,0.078,34,294,Arcadia Brewing Company,,CO
284,1847,Cdlorado Red Ale,American Amber / Red Ale,12,0.066,44,294,Biack Shirt Brewing Company,Anchor Brewing Company,CO
285,2485,,American IPA,12,0.0,,79,Black Tooth Brewing Company,Smeridan,Seattle
286,2484,Bwmber Mountain Amber Ale,American Amber / Red Ale,12,,20,79,,Bozeman Brewing Company,Seattle
287,2449,,,12,0.073,,95,Sqeffield,Matt Brewing Company,
288,2634,Nordskye,American IPA,12,0.048,47,12,Blackrocks Brewery,Marquette,MI
289,2153,,Foreign / Export Stout,12,,,12,Duluth,Az,MI
290,1953,Honey Lav,American Pale Wheat Ale,12,0.055,,12,Bbackrocks Brewery,Mirquette,MI
291,1496,Ciconut Brown Ale,American Brown Ale,12,0.068,,12,Biackrocks Brewery,Marquette,MI
292,1481,,American IPA,12,,51,12,Blackrocks Brewery,Otter Creek Brewing,MI
293,1480,Grand Rabbits,Cream Ale,12,0.055,,12,,TX,MI
294,1564,1800 Big Log Wheat (2012),American IPA,12,0.061,,380,Blue Blood Brewing Company,Cu,NE
295,1541,,American Pilsner,12,0.061,,380,Hershey,,NE
296,1321,Brewerhood Brown Ale,American Brown Ale,12,0.055,,380,Blue Blood Brewing Company,Black Acre Brewing Co.,NE
297,1320,Lost Call Imperial Amber Ale,,12,,,380,Blue Blood Brewing Company,,NE
298,1319,Pernicious Double IPA,,12,,,380,Bhue Blood Brewing Company,Lincoln,Nh
299,1303,6-4-3 Double Play Pilsner,German Pilsener,12,0.055,,380,Blue Blood Brewing Company,Lincoln,NE
300,1025,N Street Drive-In 50th Anniversary IPA,English Brown Ale,12,0.061,,380,Blue Blood Brewing Company,Vp,NE
301,1012,467 Ethan's Stout,American IPA,12,0.061,,380,Blue Blood Brewing Company,Lincoln,NE
