ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
55,1266.0, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,eng,PLoS One,PloS one,1932-6203,0.0,0.0,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,1266.0, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,ENG,Computers & chemical engineering,Comput Chem Eng,0098-1354,0.0,0.0,4/14/12,715-727,{Shibin MathewIpsita Banerjee}
57,1266.0,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,eng,Journal of clinical anesthesia,J Clin Anesth,0952-8180,0.0,0.0,1/6/09,-,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
58,1266.0,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,PLoS One,PloS one,1932-6203,0.0,0.0,1/12/01,34,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
59,1266.0,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,eng,Teachers College Press,PloS one,0-8077-4913-3,0.0,0.0,1/10/10,,{Ofelia GarciaJo Anne Kleifgen}
60,1266.0,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA,Knee Surg Sports Traumatol Arthrosc,1433-7347,0.0,0.0,1/14/12,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,1266.0,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Journal of geriatric oncology,J Geriatr Oncol,1932-6203,0.0,0.0,1/51/01,15-22,{Marlies L van BekkumBarbara C van MunsterMarije E HamakerCarolien H SmorenburgPeter L M Thunnissen}
62,1266.0,Outcome of gastric bypass patients.,eng,PLoS One,Obes Surg,0960-8923,0.0,0.0,1/14/02,261-4,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,1266.0, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,English,J. Card. Surg.,PloS one,-7977,0.0,0.0,1/11/01,41-4417,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
64,1266.0,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,eng,Journal of Allergy and Clinical Immunology,PloS one,0091-6749(Print),0.0,0.0,1/5/01,-,{S. H. SichererD. Y. M. Leung}
65,1266.0,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,eng,J. Exp. Clin. Cancer Res.,PloS one,1932-6203,0.0,0.0,1/9/01,34,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
66,1266.0,Neck pain.,eng,Clinve laciidence,Clin Evid (Online),1752-8526,0.0,0.0,1/8/01,,{Allan I Binder}
67,1266.0,A guide to physiotherapy in cerebral palsy,eng,Paediatrics and Child Health,PloS one,1932-6203,0.0,0.0,1/8/01,410-413,{C. E. Barber}
68,1266.0,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,eng,PLoS One,PloS one,1139-6121,0.0,0.0,1/10/01,-,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,1266.0, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,1001-5515,0.0,0.0,1/12/06,453-5 459,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,1266.0, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,eng,Ophthalmic surgery and lasers,Ophthalmic Surg Lasers,1082-3069,0.0,0.0,3/1/99,-,{O Ceki_C Batman}
71,1266.0,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,eng,PLoS One,PloS one,0008-543X,0.0,0.0,7/15/03,310-4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
72,1266.0,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,Eur J Cardiovasc Nurs,1474-5151,0.0,0.0,1/12/01,183-9,{Cecilia Bj_rkelundMargaretha Jerlock}
73,1266.0,Assessing social isolation in^^ motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,Journal of the neurological sciences,J. Neurol. Sci.,1878-5883,0.0,0.0,11/15/13,112-8,{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talbot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,1266.0, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,English,Transplantation,en,0041-1337,0.0,0.0,1/15/01,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
75,1266.0,Plasma cell leukemia--a case report.,eng,Indian Journal of Pathology and Microbiology,PloS one,0377-4929,0.0,0.0,1/3/07,484-7,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,1266.0,CABG again outshines stenting for some patients with coronary artery blockage,eng,PLoS One,PloS one,1932-6203,0.0,0.0,1/13/01,17-Aug,{M. Mitka}
77,1266.0,Health-promoting behaviors of low-income cancer survivors,eng,PLoS One,PloS one,1932-6203,0.0,0.0,1/14/01,-,{Alexa StuifbergenMartha Gene Meraviglia}
78,1266.0,Food allergy in children,eng,Archives De Pediatrie,PloS one,0929-693X,0.0,0.0,1/6/01,1/10/03,{E. Bidat}
79,1266.0,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,eng,Nepal Medical College journal : NMCJ,PloS one,1932-6203,0.0,0.0,11/1/96,9-Jun,{J Stilkind}
80,1266.0, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,eng,PLoS One,PloS one,0041-1132,0.0,0.0,1/8/01,1925-1929??,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,1266.0,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng,Eur J Cancer Care (Engl),PloS one,0961-5423 (Print) 0961-5423,0.0,0.0,1/10/01,167-71,{NULL}
82,1266.0,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,Statistical methods in medical research,Stat Methods Med Res,0962-2802,0.0,0.0,1/7/02,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
83,1266.0, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,eng,TEACHING Exceptional Children Plus,PloS one,1553-9318 1553-9318,0.0,0.0,1/5/01,##^^??,{Milagros M. SessionsKevin J. Miller}
84,1266.0,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,eng,Actas urologicas espanolas,Actas Urol Esp,1699-7980,0.0,0.0,1/15/05,222-8,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
85,1266.0,Chronic pain related to quality of sleep,eng,Einstein (Sao Paulo),Einstein (Sao Paulo Brazil),1679-4508,0.0,0.0,1/14/01,159-63,{W. HummigJ. Stechman NetoL. F. Tonial}
86,1266.0,On the role of pre and post-processing in environmental data mining,eng,Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making iEMSs 2008,PloS one,1932-6203,0.0,0.0,1/8/01,1937-1958,{Miquel S_nchez-MarrGeoff HolmesJoaqu_n IzquierdoJoaquim ComasIoannis AthanasiadisKarina Gibert}
87,1266.0,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,PLoS One,Journal of medical toxicology : official journal of the American College of Medical Toxicology,1556-9039,0.0,0.0,1/6/12,152-5,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,1266.0,Forensic odontology: A prosthodontic view,eng,PLoS One,PloS one,1932-6203,0.0,0.0,1/12/01,38-41,{S. GosaviS. Gosavi}
89,1266.0,223-230,eng,Int J Gynaecol Obstet,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,0020-7292,0.0,0.0,1/1/99,yaM-01,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,1266.0,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,eng,Revista de Neurologia,Rev.Neurol.,0210-0010,0.0,0.0,1/8/01,135-138,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
91,1266.0,1/12/10,eng,J Cardiovasc Med (Hagerstown),Journal of cardiovascular medicine (Hagerstown Md.),1558-2027,0.0,0.0,1/9/03,261-3,{Giovanni TeodoriMarta LeveroneEraldo OcchettaMiriam BortnikPaolo MarinoMarco Marcolongo}
92,1266.0,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Pathologienonallergiqueetexpositionauxmoisissuresdomestiques.,PloS one,1776-2588,0.0,0.0,1/10/01,Jul-93,{B H Mbatchou NgahaneG DevouassouxH BaudrandB GuibertN FreymondY PachecoA Traverse-Glehen}
93,1266.0,Secondary school tobacco policy and prevention curricula in South Carolina,eng,PLoS One,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,1462-2203,0.0,0.0,1/1/99,341-6,{M. W. MartinR. SaundersS. Levin}
94,1266.0,Intimate Partner Violence Survivors' Unmet Social Service Needs,English,PLoS One,PloS one,1540-7314 0148-8376,0.0,0.0,1/11/01,481-489,{Melissa E. DichterKarin V. Rhodes}
95,1266.0,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,Am J Manag Care,The American journal of managed care,1088-0224,0.0,0.0,1/13/01,SP26-7,{A. A. Kaddis}
96,1266.0, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,eng,Expert Opin Drug Metab Toxicol,Expert opinion on drug metabolism & toxicology,1742-5255,0.0,0.0,1/7/01,315-20,{A. A. Mangoni}
97,1266.0,Prevalence of allergic diseases in Poland - ECAP study,eng,Allergy: European Journal of Allergy and Clinical Immunology,PloS one,1932-6203,0.0,0.0,1/9/01,326-327,{N. JakubikL. TrzpilF. RaciborskiU. Samolinska###-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
98,1266.0, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,eng,PLoS One,PloS one,0022-0345,0.0,0.0,1/1/92,1228-37,{B. A. Burt}
99,1266.0,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,Am J Physiol Endocrinol Metab,American journal of physiology. Endocrinology and metabolism,0193-1849,0.0,0.0,1/2/09,E556-64,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
100,1266.0,1532-1916,eng,Journal of the American Dietetic Association,J Am Diet Assoc,1878-3570,0.0,0.0,1/1/92,319-324,{St%%ensla^^nd SHSobal J}
101,1266.0, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,eng,PLoS One,PloS one,1932-6203,0.0,0.0,1/14/01,-,{NULL}
102,1266.0, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,English,PLoS One,PloS one,1612-4782     1612-4790,0.0,0.0,1/14/01,283-296,{M. Tercedor SnchezJ.A. Prieto Velasco}
103,1266.0,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,English,PLoS One,PloS one,1932-6203,0.0,0.0,1/15/01,160-6,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,1266.0,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Fertility and stErtlity,Fertil. Steril.,1932-6203,0.0,0.0,1/9/08,667-77,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
105,1266.0,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,eng,Cancer chemotherapy and pharmacology,Cancer Chemother. Pharmacol.,1932-6203,0.0,0.0,1/14/04,-,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
106,1266.0,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,eng,PLoS One,Psychooncology,1057-9249,0.0,0.0,1/6/03,Hospital practice (1995),{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
