ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
40,orbitz,AA-1165-JFK-MIA,6:59 a.m.,7:39 a.m.,10:34 a.m.,10:04 a.m.
41,panynj,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 #a.m.,10:04 a.m.
42,quicktrip,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,#10:34 a.m.,10:04 a.m.
43,trav$elocity,AA-1165-JFK-MIA,6:59 a.m.,7$:22 #a.m.,10:34 a.m.,10:04 a.m.
44,weather,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10$:34 a$.m.,10:04 a.m.
45,world-flight-tracker,UA-664-ORD-PHL,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
46,wunderground,AA-1$@@165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34?? a.m.,10:04 a.m.
47,aa,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:4??5% p.m.,9:53 p.m.
48,airtravelcente$r,AA-1221-MCO-ORD??,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
49,allegiantair,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
50,@@boston,AA-1221-MCO-ORD,8%:00 p.m@@.,8:23 p.m.,9:45 p.m.,9:53 p%.m.
51,businesstravellog??ue,AA-1221-MCO-ORD,8:00 p.m#.,8:23 p.m.,9:45 p.m.,9:53 p.m.
52,fligh??tarriv#al,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
53,flightaware,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
54,flightexplorer,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
55,flights,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m#.,9:53 p.m.
56,flightstats,AA-1221-MCO-O??RD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
57,flightview,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
58,??flylouisvill??e,A%A-1221??-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
59,flytecomm,AA-1221-MCO-ORD,??8:00 p.m.,8:23 #p.m.??,9:45 p.m.,9:53 p.m.
60,foxbusiness,AA-1221-MCO-ORD,@@8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.@@m.#
61,gofox,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.%@@,11:06 a.m.
62,helloflight,AA-1221-MCO-ORD,8:00 p.m.,#8:23 p.m.,9:45 p.m.,9:53 p.m.
63,mco,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
64,myrateplan,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:4%5 p$.m.,9:53 p.m.
65,my@@tripandmore,AA-1221-MCO-ORD,8:00 p.m.,7:39 a.m.,9:45 p.m.,9:53 p.m.
66,orbitz,UA-664-ORD-PHL,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
67,ord,UA-664-ORD-PHL,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
68,panynj,AA-1221-MCO-ORD,8:00 p.m.,8:23 $p.m.,9:45 p.m.,9:53 p.m.
69,quicktrip,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
70,travelocity,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.%m.,9:45 p.m.,9:53 p.m.
71,usatod#ay,AA-1221-MCO??-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
72,weather,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,??9$:45 p.m.,9:53 p.m.
73,world-flight-tra#cker,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
74,wunderground,AA-1221-MCO-ORD,8:$#00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
75,aa,AA-1279-DFW-PHX,1:00 p.%#m.,2:04 p.m.,2:35 p.m.,3:30% p.m%.
76,flylouisville,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
77,allegiantair,AA-1279-DFW-PHX??,6:00 a.m.,2:04 p.m.,2:35 p.m.,@@3:30 p.#m.
78,boston,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
79,businesst#ravell$ogue,AA-1279-DFW-PHX,1:00 p.m.,2:@@04 p.m.,2:35 p.m.,3:30 p.m.
80,dfw,AA-@@1279-DFW%-PHX,1:00 p.m.,7:39 a.m.,2:35 p.m.,3:30 p.m.
81,flightarrival,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
82,flightaware,AA-1279-DF@@W-PHX,1:00 $p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
83,flightexp#lorer,AA-1279-DFW-PHX,6:00 a.m.,2:04 p.m.,2:35 p.m.,11:06 a.m.
84,flights,AA-1279-DFW-#%PHX,1:00 p.m.,2:04 p.m.,2$%:35 p.m.,3:30 p.m.
85,flightst??$ats,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
86,flightview,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.@@
87,flylouisville,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
88,flytecomm,AA-1279-DFW-PHX,1%:0$0 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
89,foxbusiness,AA-1279-DFW-PHX,1:00 p.m.,2:#04 p.m.,2:35 p.m.,3:30 p.m.
90,gofox@@,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:3%5 p.%m.,3:30 p.m.
91,helloflight,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
92,myrateplan,UA-664-ORD-PHL,1:00 p.m.,2:04 $p#.m.,2:35 p.m.,3:30 p.m.
93,flylouisville,AA-12@@??79-DFW-PHX,1#:00 p.m.,2:04 p.m.,2%:35 p.#m.,3:30 p.m.
94,panynj,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.??m.
95,quicktr??ip,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
96,traveloc#ity,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
97,weather,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:3????0 p.m.
98,world-flight-tracker,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,11:06 a.m.
99,wunderground,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
100,aa,UA-664-ORD-PHL,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
101,airtravelcenter,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.%m.,10:36 a.m.
102,allegiantair,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
103,boston,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
104,businesstravellogue,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m$.
105,flightaware,AA-%1434-DFW??-MCO,7:15% a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
106,flightexplorer,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,11:06 a.m.
107,flights,AA-1434-DFW-MCO,7:15 a.m.,7:21 a$.m.,1??0:35 a.$m.,10:36 a.m.
108,flightstats,AA-1434-DFW-MCO,7:15 a.m.,7@@:21 @@a.m.,10:35 a.m.,10#:36 a.m.
109,flightview,AA-1434-DFW-MCO,6:00 a.m.,7:21 a.m.,10:35 a.m.,??10:@@36 a.m.
110,flylouisville,AA-1434-DFW-MCO,6:00 a.m.,7:21 a.m.,10:35 a.m.,10:3@@6 a.m.
111,flylouisv%ille,AA-1%434-$DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
112,flytecomm,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.??m.
113,foxbusiness,AA-1434-DFW-MCO,7:15 a.m.,7:39 a.m.,10:35 a.m#.,10:36 a.m.
114,gofox,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35% a#.m.,10:36 %a.%m.
115,helloflight,AA-1434-DFW-MCO,7:15 a.m.,%7:21 a.m.,10:35 a.m.,10:??36 %a.m.
116,ifly,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.??m.
117,mco,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,2:35 p.m.,10:36 a.m.
118,myrateplan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 %a.m@@.,10:36 a.m.
119,orbi@@tz,AA-1434-DFW-MCO,7:15 a.m.,7:21@@ a.m.,10:35 a.m.,10:36 a.m.
120,panynj,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:@@??36 a.m.
121,quicktrip,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
122,??travelo%city,AA-1434-DFW-MCO,7:15 a.m.,7:#21?? a.m.,10??:35 a.m.,10:36 a.m.
123,weather,AA-1434-DFW-MCO,7:15 a.m.@@,7:21 a.m.,10:35 a.m.,10:36 a.m.
124,world-flight-tracker,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
125,flylouisville,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
126,aa,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:35 p.m.,5:50 a.m.
127,airtravelcenter,AA-1522-SFO-ORD,11:55 p.m.,11:%55 p.m%.,5:50 a.m.,5:50 a.m.
128,allegiantair,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:%50 @@a.m.
129,bos@@ton,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50# a.m.
130,businesstravellogue,AA-1522-SFO-ORD,11:55 p.m.,7:39 a.m.,5:50 a.m.,5:50 a.m.
131,flylouisville,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
132,#fl%ights,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
133,flightstats,AA-1522-SFO-ORD,11:55 p.m.,11:5#5 p.m.$,5:50 a.m.,5:50 a.m.
134,flightview,AA-1522-S$FO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
135,flylouisville,UA-664-ORD-PHL,11:#??55 p.m.,11:55 p.m.,2:35 p.m.,5:50 a.??m%.
136,flytecomm,AA-1522-SFO-ORD,11:5$5 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
137,foxbusi#ness,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.%,5:50 a.m.
138,gofox,AA-1522-SFO-O$??RD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
139,helloflight,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:35 p.m.,5:50 a.m.
140,myrateplan,AA-1522-SFO-ORD,11:55 p.m.,11:55$ p.m.,5:50 a.m.,5:50 a.m.
141,orbitz,UA-664-ORD-PHL,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
142,ord,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
143,panynj,AA-1522-SFO-ORD,11:55 p.m.,11:5%5 p.m.@@,5:50% a@@.m.,5:50 a.m.
144,quicktrip,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a#.m.$,5:50 a.m.
145,travelocity,AA-1522-SFO-ORD,11:55 p.m.,7:39 a.m.,5:50 a.m.,5:50 a.m.
146,usatoday,AA-1522-SFO-ORD,11:55 #p.m.@@,11:55 p.m.,5:50 a.m.,5:50 a.m.
147,weather,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50@@ %a.m.
148,world-flight-tracker,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50% a.m.@@,5:50 a.m.
149,a#a,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
150,airtravelcenter,AA-1544-SAN-ORD,6:00 a.m.,11:40 a.m.,5:2??5 p.m$.,4%:56 %p.m.
151,allegiantair,AA-1544-SAN-ORD,11$:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
152,boston,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
153,businesstravellogue,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
154,flightarrival,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
155,flightexplorer,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:%56% p.m.
156,flights,AA-1544-SAN-ORD,11$:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
157,flightview,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
158,flylouisville,AA-1544-SAN-ORD,%11:2$5 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
159,flytecomm,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
160,foxbusiness,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
161,gofox,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:5??6 p.m.%
162,helloflight,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.#
163,myrateplan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
164,mytripandmore,AA-1544-SAN-ORD,11:2@@$5 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
165,flylouisville,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
166,ord,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
167,pany$nj,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
168,travelocity,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
169,usatoday,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4??:56 p.m.
170,weather,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
171,aa,%AA-1640%-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
172,airtravelcenter,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:2$5 p$.m.,7:25 p.m.
173,allegiantair,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
174,boston,AA-1640-MIA-MCO,6:00 a.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
175,businesstravellogue,AA-1640-MIA-MCO,6:30 p.??m.@@,6:30 p.m.,7:25 p.m.,7:25 p.m.
176,flightarr$ival,AA-1640-MIA-MCO,6:30@@ p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
177,flightaware,AA-1640-MIA@@??-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
178,flightexp#@@lorer,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,2:35 p.m.,7:25 p.m.
179,flights,AA-1640-MIA-MCO##,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
180,flightstats,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
181,f#lightview,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
182,flightwise,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
183,flylouisville,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
184,flytecomm,AA-1640-MIA-MCO,6:00 a.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
185,foxbusiness@@??,AA-1640-MIA-MCO,??6:30% p.m.,??6:30# p.m.,7:25 p.m.,7:25 p.m.
186,gofox,AA-1640-MIA-MCO,??6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
187,helloflight,AA-1#640-MIA-MCO,6:30 p.m.,6:30 p.m.#%,7:25 p.m#.,7:25 p.m.
188,mco,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
189,myrateplan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
190,mytripandmore,AA-1640-MIA-MCO,6:30 p.m.,7:39 a.m.,7:25 p.m.,7:25 p.m.
191,orbitz,AA-1640-MIA-MCO,6:30 %p.%m.,6:30 p.m.,7:25 p.m.,11:06 a.m.
192,panynj,AA-1640-MIA-MCO,6:30 p.m.,6:%30 p.m.,??7:2??5 p.m.,7:25 p.m.
193,quicktrip,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
194,travelocity,AA-164#%0-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
195,usatoday,AA-1640-MIA-MCO,6:30 p.m.,6:30# p.m.,7:25 p.m.,7:25 p.m.
196,weather,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m??.
197,world-flight-tracker,AA-1640-MIA-MCO,6:30 p.#m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
198,wunderground,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
199,aa,AA-1664-MIA-ATL,6:00 a.m.,7:39 a.m.,12:10 p.m.,11:56 a.m.
200,airtravelcenter,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
201,allegiantair,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
202,boston,AA-1664-MIA-ATL,10:15 a.m.,10:18 ??a%.m.,12:10 p.m.,11:56 a.m.
203,businesstravellogue,AA-1664-MIA-ATL,10:15 a.m.,10:%18 a.m.,12:10 p.m.,11:56 a.m.
204,flightarrival,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
205,flightaware,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
206,flightexplor??er,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
207,flights,AA-1664-MIA-ATL,10:15 a.m.,7:39 a.m.,12:10 p.m.,11:5#6 a.m.
208,flightstats,UA-664-ORD-PHL,6:00 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
209,flightview,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
210,flylouisville,AA-1664-M%IA-ATL,10:15 a.m.,10:18 a.m.,12:1$0 p.m.,11:56 a.m.
211,flytecomm,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
212,foxbusiness,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
213,gofox,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
214,helloflight,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
215,myrateplan,UA-664-ORD-PHL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
216,mytripandmore,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
217,orbitz,A??A-1664-MIA-??ATL,10:15 a.m.,%10:18 a.m.,12:10 p.m.,11:56 a.m.
218,panynj,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,#12:10 p.m#.,11:56 a.#m.
219,quicktrip,A$A-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
220,travelocity,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
221,usatoday,AA-1664-MIA-ATL,10:#15 %a.m.,10:18 a.m.,2:35 p.m.,%11:5@@6 a.m.
222,#w%eather,AA-1664-MIA-AT%L,10:15 a.m.,10:18 #a.m.,12:10 p.m.,11:06 a.m.
223,flylouisville,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
224,wunderground,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p$.m#.,11:56 a.m.
225,aa,AA-1733-@@ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
226,airtravelcenter,AA-1733-ORD-PHX,7:45 p.m.,7:5%8 p.m#.,10:30 p.m.,10:30 p.m.
227,allegiantair,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,2:35 p.m.,11:06 a.m.
228,boston,A??A-1733-ORD-P@@HX,7:4@@5 p.m.,7:58 p.m.,@@10:30@@ p.m.,10:30 p.m.
229,flylouisville,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
230,flightaware,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
231,flightexplorer,AA-1733-ORD-PHX,7:%45 p.m.,7:58 p.m.,10:30 p.m.,@@@@10:30 p.m.
232,??fli$ghts,UA-664-ORD-PHL,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
233,flightstats,AA-1733-ORD-PHX,7:45 $p.$m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
234,flightview,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
235,flylouisville,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
236,flytecomm,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,1#0:3@@0 p.m.,10:30 p.m.
