tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
47,boston,AA-3809-PHX-LAX,4:00 p.m.,4:12 p.m.,6:40 p.m.,12:09 p.m.
48,boston,AA-222-LAX-BOS,6:00 a.m.,7:31 a.m.,8:41 a.m.,12:09 p.m.
49,boston,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,3:50 p.m.,12:09 p.m.
50,aa,AA-59-JFK-SFO,6:00 a.m.,3:36 p.m.,3:50 p.m.,11:12 a.m.
51,boston,AA-3859-IAH-ORD,6:00 a.m.,7:16 a.m.,3:50 p.m.,12:09 p.m.
52,boston,AA-3809-PHX-LAX,6:00 a.m.,7:14 p.m.,3:50 p.m.,10:29 p.m.
53,boston,AA-518-MIA-JFK,6:00 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
54,boston,UA-397-JFK-SFO,6:00 a.m.,8:29 a.m.,3:50 p.m.,11:58 a.m.
55,helloflight,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,3:50 p.m.,9:43 a.m.
56,boston,AA-1733-ORD-PHX,6:00 a.m.,7:58 p.m.,3:50 p.m.,10:30 p.m.
57,helloflight,UA-2830-MCO-CLT,3:27 p.m.,3:36 p.m.,5:05 p.m.,12:09 p.m.
58,boston,AA-3809-PHX-LAX,11:25 a.m.,3:36 p.m.,2:50 p.m.,12:09 p.m.
59,boston,AA-3809-PHX-LAX,11:25 a.m.,3:36 p.m.,3:50 p.m.,4:56 p.m.
60,helloflight,AA-3809-PHX-LAX,6:00 a.m.,10:33 a.m.,3:50 p.m.,11:21 a.m.
61,boston,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,3:50 p.m.,6:55 a.m.
62,boston,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,3:50 p.m.,7:17 a.m.
63,boston,CO-1614-LAX-IAH,9:43 a.m.,12:41 a.m.,3:50 p.m.,12:09 p.m.
64,boston,UA-2726-FLL-PHL,6:00 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
65,helloflight,AA-3809-PHX-LAX,6:00 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
66,boston,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,3:50 p.m.,12:09 p.m.
67,boston,AA-3809-PHX-LAX,6:00 a.m.,10:10 a.m.,3:50 p.m.,12:09 p.m.
68,helloflight,AA-3809-PHX-LAX,8:15 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
69,helloflight,AA-3809-PHX-LAX,6:00 a.m.,7:25 a.m.,3:50 p.m.,12:09 p.m.
70,helloflight,AA-3809-PHX-LAX,4:15 p.m.,3:36 p.m.,7:55 p.m.,12:09 p.m.
71,boston,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,12:09 p.m.
72,helloflight,AA-3809-PHX-LAX,2:30 p.m.,3:36 p.m.,3:50 p.m.,7:10 p.m.
73,boston,AA-3809-PHX-LAX,8:05 a.m.,3:36 p.m.,3:50 p.m.,11:32 a.m.
74,boston,AA-3809-PHX-LAX,3:30 p.m.,2:55 p.m.,3:50 p.m.,4:47 p.m.
75,boston,AA-446-DFW-PHL,6:00 a.m.,12:12 p.m.,3:50 p.m.,12:09 p.m.
76,boston,AA-3809-PHX-LAX,6:00 a.m.,11:56 a.m.,3:50 p.m.,1:14 p.m.
77,boston,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,3:50 p.m.,9:05 a.m.
78,boston,UA-3050-PHX-CLT,11:05 a.m.,3:36 p.m.,4:57 p.m.,12:09 p.m.
79,boston,AA-3809-PHX-LAX,6:00 a.m.,6:02 a.m.,3:50 p.m.,12:09 p.m.
80,boston,CO-1088-CLE-IAH,6:00 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
81,boston,AA-3809-PHX-LAX,6:00 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
82,helloflight,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,2:35 p.m.,12:09 p.m.
83,helloflight,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,1:39 p.m.,1:30 p.m.
84,helloflight,AA-3809-PHX-LAX,12:30 p.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
85,boston,AA-4344-ORD-DTW,11:45 a.m.,3:36 p.m.,2:00 p.m.,2:10 p.m.
86,boston,AA-3809-PHX-LAX,2:30 p.m.,3:36 p.m.,6:15 p.m.,5:42 p.m.
87,helloflight,Un-2945-PHL-CLT,12:00 a.m.,3:36 p.m.,3:50 p.m.,1:15 p.m.
88,boston,CO-63-EWR-IAH,5:25 p.m.,3:36 p.m.,3:50 p.m.,8:03 p.m.
89,boston,AA-3809-PHX-LAX,7:10 p.m.,8:25 p.m.,4:25 p.m.,12:09 p.m.
90,boston,AA-3809-PHX-LAX,10:40 a.m.,11:05 a.m.,2:30 p.m.,2:46 p.m.
91,boston,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,6:00 a.m.,5:34 p.m.
92,helloflight,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,4:00 p.m.,12:09 p.m.
93,boston,AA-1434-DFW-MCO,7:15 a.m.,3:36 p.m.,10:35 a.m.,12:09 p.m.
94,boston,AA-3809-PHX-LAX,5:50 a.m.,6:30 p.m.,3:50 p.m.,7:25 p.m.
95,boston,AA-4307-ORD-DTW,6:00 a.m.,6:55 p.m.,3:50 p.m.,12:09 p.m.
96,boston,AA-3809-PHX-LAX,12:00 p.m.,12:11 p.m.,7:45 p.m.,3:16 p.m.
97,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
98,boston,UA-843-LAX-ORD,6:00 a.m.,3:36 p.m.,7:53 p.m.,7:58 p.m.
99,boston,AA-3809-PHX-LAX,11:55 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
100,boston,AA-3842-MSP-ORD,6:00 a.m.,3:36 p.m.,3:50 p.m.,7:51 a.m.
101,boston,AA-643-MIA-ORD,6:00 a.m.,7:30 a.m.,3:50 p.m.,9:31 a.m.
102,boston,AA-3809-PHX-LAX,4:55 p.m.,3:36 p.m.,8:05 p.m.,12:09 p.m.
103,helloflight,AA-3809-PHX-LAX,7:25 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
104,boston,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,3:50 p.m.,6:38 p.m.
105,boston,UA-938-DEN-ORD,6:00 a.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
106,boston,AA-1221-MCO-ORD,6:00 a.m.,8:23 p.m.,3:50 p.m.,12:09 p.m.
107,boston,CO-16-LAX-EWR,10:25 a.m.,3:36 p.m.,3:50 p.m.,6:34 p.m.
108,boston,UA-2515-DFW-CLT,6:00 a.m.,7:05 a.m.,3:50 p.m.,10:47 a.m.
109,boston,AA-400-DFW-JFK,10:40 a.m.,3:36 p.m.,2:59 p.m.,3:04 p.m.
110,boston,AA-3809-PHX-LAX,9:21 a.m.,1:31 p.m.,3:50 p.m.,12:09 p.m.
111,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,2:45 p.m.,12:09 p.m.
112,helloflight,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,4:17 p.m.,4:17 p.m.
113,boston,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
114,helloflight,AA-3809-PHX-LAX,8:56 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
115,boston,AA-3809-PHX-LAX,11:50 p.m.,9:00 p.m.,3:50 p.m.,12:15 a.m.
116,boston,AA-2312-DFW-DTW,8:25 p.m.,3:36 p.m.,11:50 p.m.,11:50 p.m.
117,boston,AA-3809-PHX-LAX,6:59 a.m.,7:22 a.m.,3:50 p.m.,10:04 a.m.
118,boston,AA-3809-PHX-LAX,6:00 a.m.,8:51 a.m.,3:50 p.m.,11:44 a.m.
119,boston,AA-3809-PHX-LAX,8:29 a.m.,3:36 p.m.,3:50 p.m.,9:13 a.m.
120,boston,AA-3809-PHX-LAX,6:00 a.m.,1:30 p.m.,3:50 p.m.,12:09 p.m.
121,boston,AA-3809-PHX-LAX,2:53 p.m.,3:36 p.m.,8:00 p.m.,4:59 p.m.
122,boston,UA-6273-YYC-SFO,7:35 a.m.,3:36 p.m.,9:43 a.m.,12:09 p.m.
123,boston,AA-3809-PHX-LAX,11:08 p.m.,3:36 p.m.,3:50 p.m.,5:11 a.m.
124,boston,AA-3809-PHX-LAX,5:30 p.m.,5:30 p.m.,10:25 a.m.,6:40 p.m.
125,boston,Ul-858-PVG-SFO,1:45 p.m.,1:32 p.m.,6:45 a.m.,12:09 p.m.
126,boston,UA-2704-DTW-PHX,6:00 a.m.,3:36 p.m.,3:50 p.m.,2:00 p.m.
127,boston,AA-3063-SLC-LAX,6:00 a.m.,3:36 p.m.,3:50 p.m.,9:20 p.m.
128,boston,Ud-2708-EWR-CLT,6:00 a.m.,2:55 p.m.,3:50 p.m.,12:09 p.m.
129,helloflight,AA-3809-PHX-LAX,6:00 a.m.,2:48 p.m.,3:50 p.m.,7:10 p.m.
130,helloflight,Ud-1500-IAH-GUA,6:00 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
131,helloflight,AA-3804-PHL-ORD,6:00 a.m.,2:44 p.m.,3:50 p.m.,12:09 p.m.
132,boston,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,3:50 p.m.,12:09 p.m.
133,helloflight,AA-2268-PHX-ORD,6:00 a.m.,7:22 a.m.,3:50 p.m.,12:09 p.m.
134,boston,AA-3809-PHX-LAX,12:10 p.m.,12:10 p.m.,4:00 p.m.,12:09 p.m.
135,boston,AA-3809-PHX-LAX,6:00 a.m.,8:04 a.m.,3:50 p.m.,12:09 p.m.
136,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
137,boston,AA-3809-PHX-LAX,1:05 p.m.,3:36 p.m.,3:50 p.m.,3:13 p.m.
138,helloflight,AA-3809-PHX-LAX,6:00 a.m.,8:56 a.m.,3:50 p.m.,12:09 p.m.
139,boston,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
140,boston,AA-3979-CVG-ORD,7:30 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
141,boston,AA-3809-PHX-LAX,6:00 a.m.,4:12 p.m.,3:50 p.m.,12:09 p.m.
142,helloflight,AA-271-MIA-LAX,11:35 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
143,helloflight,CO-50-CLE-EWR,6:00 a.m.,3:36 p.m.,4:49 p.m.,12:09 p.m.
144,helloflight,UA-3099-PHX-PHL,6:00 a.m.,3:36 p.m.,6:17 p.m.,5:38 p.m.
145,boston,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
146,helloflight,AA-404-MIA-MCO,6:00 a.m.,3:36 p.m.,3:50 p.m.,7:40 a.m.
147,helloflight,CO-45-EWR-MIA,6:00 a.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
148,boston,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,3:50 p.m.,6:19 a.m.
149,boston,AA-59-JFK-SFO,6:00 a.m.,3:36 p.m.,3:50 p.m.,11:12 a.m.
150,boston,AA-3809-PHX-LAX,6:00 a.m.,7:31 a.m.,3:50 p.m.,3:14 p.m.
151,boston,AA-3809-PHX-LAX,6:00 a.m.,7:16 a.m.,3:50 p.m.,9:32 a.m.
152,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
153,boston,AA-518-MIA-JFK,6:00 a.m.,3:36 p.m.,9:25 a.m.,9:28 a.m.
154,boston,AA-3809-PHX-LAX,9:54 a.m.,8:29 a.m.,3:50 p.m.,11:58 a.m.
155,boston,AA-3809-PHX-LAX,8:41 a.m.,3:36 p.m.,3:50 p.m.,9:43 a.m.
156,boston,AA-3809-PHX-LAX,7:45 p.m.,3:36 p.m.,11:25 p.m.,10:30 p.m.
157,boston,AA-3809-PHX-LAX,12:00 p.m.,3:36 p.m.,3:15 p.m.,12:09 p.m.
158,boston,AA-3809-PHX-LAX,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
159,boston,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,3:50 p.m.,3:31 p.m.
160,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
161,boston,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
162,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,7:23 a.m.,7:17 a.m.
163,boston,CO-1614-LAX-IAH,6:00 a.m.,3:36 p.m.,5:35 a.m.,12:09 p.m.
164,boston,UA-2726-FLL-PHL,4:00 p.m.,3:36 p.m.,7:30 a.m.,6:28 p.m.
165,boston,CO-52-IAH-LAX,6:00 a.m.,7:29 a.m.,1:33 p.m.,9:14 a.m.
166,boston,CO-1090-BOS-IAH,6:00 a.m.,10:19 a.m.,3:50 p.m.,12:09 p.m.
167,boston,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
168,boston,UA-3515-IAD-MSP,6:00 a.m.,8:12 a.m.,3:50 p.m.,9:56 a.m.
169,boston,AA-3468-CVG-MIA,6:40 a.m.,7:25 a.m.,9:55 a.m.,12:09 p.m.
170,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,7:55 p.m.,12:09 p.m.
171,boston,AA-1886-BOS-MIA,6:00 a.m.,3:36 p.m.,2:20 p.m.,1:40 p.m.
172,boston,AA-3809-PHX-LAX,2:30 p.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
173,boston,CO-1561-PHX-IAH,6:00 a.m.,8:00 a.m.,3:50 p.m.,11:32 a.m.
174,boston,UA-2314-ATL-PHL,6:00 a.m.,2:55 p.m.,3:50 p.m.,12:09 p.m.
175,boston,Ar-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,12:09 p.m.
176,boston,AA-3809-PHX-LAX,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
177,boston,AA-3809-PHX-LAX,6:00 a.m.,6:08 a.m.,3:50 p.m.,9:05 a.m.
178,boston,Um-3050-PHX-CLT,7:30 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
179,boston,CO-89-IAH-EWR,6:00 a.m.,3:36 p.m.,3:50 p.m.,10:27 a.m.
180,boston,CO-1088-CLE-IAH,6:00 a.m.,3:36 p.m.,3:50 p.m.,10:56 a.m.
181,boston,AA-3809-PHX-LAX,6:00 a.m.,10:18 a.m.,3:50 p.m.,12:09 p.m.
182,boston,AA-3809-PHX-LAX,6:00 a.m.,2:04 p.m.,3:50 p.m.,3:30 p.m.
183,boston,UA-854-SFO-IAH,6:00 a.m.,7:49 a.m.,3:50 p.m.,1:30 p.m.
184,boston,AA-3809-PHX-LAX,12:30 p.m.,12:35 p.m.,3:50 p.m.,3:21 p.m.
185,boston,AA-4344-ORD-DTW,5:55 p.m.,3:36 p.m.,2:00 p.m.,2:10 p.m.
186,boston,AA-3809-PHX-LAX,2:30 p.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
187,boston,AA-3809-PHX-LAX,12:00 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
188,boston,CO-63-EWR-IAH,6:00 a.m.,5:22 p.m.,3:50 p.m.,8:03 p.m.
189,boston,CO-47-IAH-LAX,7:10 p.m.,3:36 p.m.,3:50 p.m.,9:52 p.m.
190,boston,AA-3809-PHX-LAX,10:40 a.m.,11:05 a.m.,2:45 p.m.,12:09 p.m.
191,boston,AA-3809-PHX-LAX,12:57 p.m.,1:32 p.m.,3:50 p.m.,5:34 p.m.
192,boston,AA-3809-PHX-LAX,5:50 a.m.,3:36 p.m.,4:00 p.m.,12:09 p.m.
193,boston,AA-3809-PHX-LAX,7:15 a.m.,7:21 a.m.,10:35 a.m.,12:09 p.m.
194,boston,AA-3809-PHX-LAX,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
195,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,3:50 p.m.,8:53 p.m.
196,boston,CO-1694-LAX-IAH,6:00 a.m.,7:15 p.m.,3:50 p.m.,12:09 p.m.
197,boston,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,3:50 p.m.,7:58 p.m.
198,boston,AA-3809-PHX-LAX,8:00 a.m.,3:36 p.m.,12:18 p.m.,12:09 p.m.
199,boston,Au-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,3:50 p.m.,12:09 p.m.
200,boston,AA-643-MIA-ORD,6:00 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
201,boston,AA-3809-PHX-LAX,6:00 a.m.,5:08 p.m.,8:05 p.m.,12:09 p.m.
202,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,6:23 p.m.,6:38 p.m.
203,boston,UA-938-DEN-ORD,6:00 a.m.,3:36 p.m.,3:50 p.m.,7:36 p.m.
204,boston,AA-1221-MCO-ORD,6:00 a.m.,8:23 p.m.,3:50 p.m.,9:53 p.m.
205,boston,CO-16-LAX-EWR,6:40 p.m.,10:20 a.m.,6:44 p.m.,12:09 p.m.
206,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,3:50 p.m.,10:47 a.m.
207,boston,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,12:09 p.m.
208,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,4:31 p.m.,4:23 p.m.
209,boston,AA-3809-PHX-LAX,6:30 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
210,boston,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
211,boston,AA-3809-PHX-LAX,6:00 a.m.,11:55 p.m.,3:50 p.m.,12:09 p.m.
212,boston,AA-3809-PHX-LAX,6:00 a.m.,4:25 p.m.,3:50 p.m.,12:09 p.m.
213,boston,AA-3823-LAX-DEN,10:06 a.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
214,boston,AA-2312-DFW-DTW,6:00 a.m.,8:25 p.m.,3:50 p.m.,11:50 p.m.
215,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,3:50 p.m.,10:04 a.m.
216,boston,AA-431-MIA-SFO,6:00 a.m.,8:51 a.m.,3:50 p.m.,12:09 p.m.
217,boston,AA-3809-PHX-LAX,8:29 a.m.,3:36 p.m.,3:50 p.m.,9:13 a.m.
218,boston,AA-649-ORD-SNA,6:00 a.m.,3:36 p.m.,3:50 p.m.,3:50 p.m.
219,boston,CO-1250-MIA-IAH,6:00 a.m.,3:36 p.m.,4:48 p.m.,12:09 p.m.
220,boston,AA-3809-PHX-LAX,6:00 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
221,boston,AA-3809-PHX-LAX,6:00 a.m.,11:08 p.m.,9:45 a.m.,12:09 p.m.
222,boston,AA-3809-PHX-LAX,6:00 a.m.,5:30 p.m.,3:50 p.m.,6:40 p.m.
223,boston,UA-858-PVG-SFO,6:00 a.m.,3:36 p.m.,8:27 a.m.,12:09 p.m.
224,boston,UA-2704-DTW-PHX,11:15 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
225,boston,AA-3809-PHX-LAX,4:31 p.m.,3:36 p.m.,9:20 p.m.,12:09 p.m.
226,boston,UA-2708-EWR-CLT,6:00 a.m.,3:36 p.m.,3:50 p.m.,4:44 p.m.
227,boston,AA-3809-PHX-LAX,2:30 p.m.,3:36 p.m.,7:03 p.m.,12:09 p.m.
228,boston,UA-1500-IAH-GUA,6:00 a.m.,9:16 a.m.,3:50 p.m.,12:09 p.m.
229,boston,AA-3809-PHX-LAX,2:35 p.m.,2:44 p.m.,12:10 p.m.,12:09 p.m.
230,boston,AA-3809-PHX-LAX,2:50 p.m.,3:36 p.m.,5:55 p.m.,12:09 p.m.
231,boston,AA-3809-PHX-LAX,7:15 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
232,boston,AA-3809-PHX-LAX,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
233,boston,AA-2957-DFW-CVG,9:55 a.m.,8:04 a.m.,3:50 p.m.,12:09 p.m.
234,boston,AA-3809-PHX-LAX,9:05 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
235,boston,AA-3809-PHX-LAX,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
236,boston,AA-3809-PHX-LAX,8:35 a.m.,8:56 a.m.,3:50 p.m.,10:16 a.m.
237,boston,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
238,boston,AA-3979-CVG-ORD,6:00 a.m.,8:04 a.m.,3:50 p.m.,8:06 a.m.
239,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,5:25 p.m.,12:09 p.m.
240,boston,AA-3786-IAH-ORD,6:00 a.m.,4:12 p.m.,3:50 p.m.,12:09 p.m.
241,boston,AA-271-MIA-LAX,2:20 p.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
242,boston,AA-3809-PHX-LAX,7:25 a.m.,3:36 p.m.,11:10 a.m.,11:06 a.m.
243,boston,CO-50-CLE-EWR,6:00 a.m.,3:36 p.m.,4:49 p.m.,5:26 p.m.
244,boston,UA-3099-PHX-PHL,6:00 a.m.,11:55 a.m.,3:50 p.m.,5:38 p.m.
245,boston,AA-3809-PHX-LAX,10:40 a.m.,3:36 p.m.,12:55 p.m.,12:50 p.m.
246,boston,AA-3809-PHX-LAX,6:00 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
247,boston,AA-3809-PHX-LAX,6:00 a.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
248,boston,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,3:50 p.m.,6:19 a.m.
249,boston,AA-3809-PHX-LAX,7:10 a.m.,7:39 a.m.,3:50 p.m.,11:12 a.m.
250,boston,AA-222-LAX-BOS,6:00 a.m.,3:36 p.m.,3:30 p.m.,3:14 p.m.
251,wdather,AA-3809-PHX-LAX,6:00 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
252,wvather,AA-518-MIA-JFK,6:40 a.m.,3:36 p.m.,3:50 p.m.,12:09 p.m.
