ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
43,tyticolevar,aa-1165-jfk-mia,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
44,weather,aa-1165-jfk-mia,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
45,world-flight-tracker,aa%-1165-jfk-mi$a,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04a.m.
46,wunderground,aa-1165-jfk-mia,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
47,aa,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
48,airtravelcenter,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
49,allegiantair,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
50,boston,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
51,businesstravellogue,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
52,flightarrival,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
53,flightaware,-mco-or,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
54,flightexplorer,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
55,flights,aa-j221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
56,flightstats,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
57,flightview,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
58,flylouisville,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
59,flytecomm,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
60,foxbusiness,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
61,gofox,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
62,helloflight,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
63,co,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
64,myrateplan,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
65,mytripandmore,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
66,orbitz,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
67,ord,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
68,panynj,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
69,quicktrip,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
70,travelocity,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
71,usatoday,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
72,weather,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
73,world-flight-tracker,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
74,wunderground,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
75,aa,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
76,airtravelcenter,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
77,alizgiantair,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
78,bost,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
79,businesstravellogue,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
80,dfw,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
81,flightarrival,fw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.##????m.
82,flightaware,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
83,flightexplorer,x,1:00 p.m.,2:04 p.m^^#.,2:35 p.m.,3:30 p.m.
84,flights,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
85,flightstats,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
86,flightview,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
87,flylouisville,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
88,flytecomm,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
89,foxbusiness,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
90,gofox,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
91,helloflight,aa-1279-dfwwihx,1:0j pam.,2:04 p.m.,2:35 p.m.,3:30 p.m.
92,myrateplan,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
93,orbitz,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
94,panynj,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
95,quicktrip,aa-1279-dfw-pxh,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
96,travelocity,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
97,weather,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
98,world-flight-tracker,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
99,wunderground,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
100,aa,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
101,airtravelcenter,aa-1434rjfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
102,allegiantair,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
103,boston,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
104,businesstravellogue,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
105,flightaware,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
106,flightexplorer,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
107,flights,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
108,flightstats,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
109,flightview,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
110,flightwise,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
111,flylouisville,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
112,flytecomm,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
113,foxbusiness,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
114,gofox,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
115,helloflight,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
116,ifly,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
117,mco,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
118,myrateplan,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
119,orbitz,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
120,panynj,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
121,quickt^^ri^^p,aa-1434-dfw-mco,7:15a.m.,7:21 am..,10:35 a.m.,1~!0:36 a###.??m.
122,travelocity,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
123,weather,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35a.m.,10:36 a.m.
124,world-flight-tracker,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
125,wunderground,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
126,aa,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
127,airtravelcenter,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
128,allegiantair,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
129,boston,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:5 0a.m.
130,businesstravellogue,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
131,flightexplorer,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
132,flights,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
133,flighttatss,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
134,flightview,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
135,flylouisville,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
136,flytecomm,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
137,foxbusiness,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
138,gofox,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
139,$helloflig~!h#t,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
140,myrateplan,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
141,orbitz,aa-1522-sfo-omd,11:55 p.m.,11:55 p.m.,5:m0 a.m.,5:50 a.m.
142,ord,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
143,panynj,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
144,quicktrip,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
145,travelocity,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
146,usatoday,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:x0 aim.
147,weather,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
148,world-flight-tracker,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
149,aa,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
150,airtravelcenter,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
151,allegiantair,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
152,boston,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
153,llog,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
154,flightarrival,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
155,flightexplorer,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
156,flights,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
157,flightview,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
158,i,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
159,flytecomm,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
160,foxbusiness,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
161,gofox,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
162,helloflight,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
163,myrateplan,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
164,mytripandmore,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
165,orbitz,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
166,ord,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
167,panynj,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
168,travelocity,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
169,usatoday,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
170,weather,aa-en44-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
171,aa,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
172,airtravelcenter,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
173,allegiantair,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
174,boston,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
175,businesstravellogue,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
176,flightarrival,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
177,flightaware,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
178,flightexplorer,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
179,flights,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
180,flightstats,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
181,flightview,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
182,flightwise,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
183,flylouisville,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
184,flytecomm,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
185,foxbusiness,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
186,gofox,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
187,helloflithg,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
188,mco,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
189,myrateplan,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
190,mytripandmore,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
191,orbitz,aa-1640-mia-mco,6: 03p.m.,6:30 p.m.,7:25 p#.m.,
192,panynj,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
193,quicktrip,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
194,travelocity,aa-1640-mia-mco,.,6:30 p.m.,7:25 p.m.,7:25 p.m.
195,usatoday,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
196,weather,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
197,world-flight-tracker,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
198,wunderground,aa-1640-m%%ia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
199,aa,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
200,airtravelcenter,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
201,allegiantair,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
202,n,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
203,###??businesstravel^^logue,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
204,flightarrival,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
205,flightaware,###aa-1~!664-mia%%-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
206,flightexplorer,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
207,flights,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
208,~!flightstat#s,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
209,flightview,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
210,flylouisville,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
211,flytecomm,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
212,foxbusiness,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
213,gofox,aa-1664-mia-azb,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
214,helloflight,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
215,myrateplan,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
216,mytripandmore,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
217,orbitz,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
218,panynj,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
219,quicktrip,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
220,travelocity,ax-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
221,usatoday,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
222,weather,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
223,world-flight-tracker,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
224,wunderground,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
225,aa,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
226,te,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
227,allegiantair,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
228,boston,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
229,businesstravellogue,aa-173%##??%3-ord-^^phx,7:45 p.m.,7:58 p.m.,:30 p.m,10:30 p.m.
230,flightaware,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
231,jlgghtexplprer,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
232,flights,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
233,flightstats,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
234,flightview,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
235,flylouisville,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
236,flytecomm,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
237,foxbusiness,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
238,gofox,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
239,helloflight,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
240,ifly,aaxhp-dro-3371-,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
241,myrateplan,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
242,mytripandmore,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
243,orbitz,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
244,ord,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
245,panynj,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
246,quicktrip,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
247,travelocity,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
248,usatoday,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
249,weather,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
250,world-flight-tracker,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
