ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
27,22,A prospective observational study of obesity body composition and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.,eng,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,69,12,1/10/11,@@1%892-900,{Isabella SorecaAndrea FagioliniDavid J KupferBret H GoodpasterSara B Fleet-MichaliszynAmy D OttoJohn M Jakicic}
28,971878,Diminished A-cell secretion in the early phase of type I diabetes mellitus,English,Metabolism: Clinical and Experimental,nan,nan,35,11,1/1/86,1074-1077,{S. Sr#ikantaO. P. GandaR. E. Gl??eason}
29,793918,Strong stability and host specific bacterial community in faeces of ponies.,eng,PLoS One,PloS one,nan,10,9,1/13/01,e75079,{Tina@@ M Bla%ckmoreKirsty DougalHilary J WorganEric PinlocheGemma CurtisC Jamie NewboldNeil R McEwanSusan E GirdwoodPat A HarrisCaroline McG ArgoAlex Dugdale}
30,819166,Responses to open peer commentaries on the subjective brain identity and neuroethics,English,American Journal of Bioethics,nan,15265161 (ISSN),9,9,1$/9@@/01,W1-W4,{G.R. Gillett}
31,37,,kor,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Korean J Gastroenterol,1598-9992,233.8,6,1/8/12,384-8,{Seung Woo ParkJae Bock ChungSang Kyum KimSi Young SongJoo Won ChungHo Keun KimJoo Hee SeoSeungmin Bang}
32,629530,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,eng,Eur. Heart J.,nan,0195-668X,28,17,1/7/09,2077-86,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M AntmanEugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
33,nan,Optimal Starting Age for School Attendance: FY76 Issue Analysis,English,nan,nan,nan,0,0,1/1/74,46,{Marilou Madden}
34,379737,Bone density and body compositio$n in young women with chronic fatigue syndrome.,eng,nan,nan,nan,4283.650729193195,-3.215462792321228,5/1/#00#,625-7,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
35,676042,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,ENG,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,J Stro#ke Cerebrovasc@@ Dis,1@@532-8511,24,2,1/15#/02,nan,{Yan-Xin ZhaoJun-Chao XieXue-Yuan LiuHan Yan}
36,353972,Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan Nigeria.,nan,Vulnerable Children and Youth Studies,nan,1745-0128 1745-0136,3,3,1/8/01,243-248,{B O Olley}
37,4966554.528742851,Successful treatment of lung cancer by multimodal endobronchial interventions,English,Respiration; international review of thoracic diseases,Respiration,0025-7931,88,,1/14/01,14#4-147#,{T. NakajimaI. YoshinoK. YasufukuS. YoshidaY. SakairiK. Shibuya}
38,660168,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,eng,N##eurosurgery,Neurosurgery,1524-4040,64,2,1/9/0??2,316-26; discussion 326-7,{R Loch MacdonaldFarbod Asgarzadie-GadimYeon Gyoe JangDaniel J CurryRachel N YanowitchKim E SchultheissJocelyn TolentinoJ_rgen L_ders}
39,732534,Out of harm's way: curbing violence in the ED,English,%Heal%th Facilities Management,nan,0899-6210,8,10,1/1/95,20-6 28,{K. Sandrick}
40,473026,The incidence of contrast-induced nephropathy in trauma patients.,eng,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J Emerg Med,1473-5695,15,14.033405626917167,1/8/06,nan,{Rich SinertShoma DesaiAntonia HippCarmen Lopez}
41,372175,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,nan,Int. J. Radiat. Oncol. Biol. Phys.,nan,0360-3016,90,1,,S398,{Kooy H.Hong T.S.Symonifka J.Depauw N.Wo J.Y.}
42,54188,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,J. Cereb. Blood Flow #Metab.,1559-7016,34,10,1/14/10,1681-7,{Jacques Van HoeckeHayat BanoujaafarChristine MarieClaude M Mossiat}
43,330553,Multiresistance of clinically relevant gram-positive cocci,nan,Intensivmedizin ??und Notfallmed??izin,nan,0175-3851,34,7,1/1/97,655-663,{G. PetersK. BeckerC. Von Ei@@ff}
44,13429,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,J Am Board Fam Med,1557-2625,27,3.529037985459014,1/14/01,42-55,{Leila JacksonBrian J WellsGregory S CooperSiran KoroukianMichael W Kattan}
45,719532,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,nan,Energy and Buildings,nan,0378-7788,42,12,1/10/01,2331-2337,{R. LuckP. MagoN. Fumo}
46,86421,,eng,Cancer research,Ca@@nce#r Res.,1538-7445,386.0,10,5/15/@@11,Sep-82,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
47,433667,Norton Waterlow and Braden scores: a review of the literature$ and a comparison between the scores# and clinical judgement,nan,nan,nan,nan,0,0,,nan,{N$ULL}
48,530323,Strategies for partner notification for sexually transmitted infections including HIV.,eng,Cochrane Database Syst. Rev.,nan,1469-493X,10,-1,1/13/01,CD002843,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,102893,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,55.10651463444617,63,1/10/11,1518-25,{Roger S McIntyreAvnish TripathiJeanette M Jerrell}
50,864817,Are tkis still active in patients treated with tki and everolimus? Experie@@nce from 36 patients treated in france in the record 1 trial,nan,Annals of Oncology,nan,nan,21,0,1/10/01,viii284,{B. Escudi%erA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,217725,Us??e of alendronate in peri-implant defect regenerati%on,English,nan,nan,nan,70,2,1??/1/$99,151-158,{P. C. WollanS. J. MerawC. M. Reeve}
52,730822,,English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,Ann R Coll Surg Engl,0035-8843,76,5,1/1/94,324-326,{J$ayatunga APDark CHJahangiri MBradle??y JWP}
53,659297,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,Am J Phys Med Rehabil,#1537-#7385,91,11,1/12/11,984-98,{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
54,42247,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,Journal of science and medicine in sport / Sports Medicine Australia,J Sci Med Sport,nan,13,6,1/10/11,597-601,{John W Toumbour??ouEva LesliePeter KremerJoanne W Williams}
55,10,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,nan,nan,nan,nan,,12.719936270499156,1/7/0#1,18-30@@$,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,158672,Quantitative Analysis of Robustness of Dynamic Response and Si%gnal Tra#nsfer in Insulin mediated PI3K/AKT Pathway.,ENG,Computers & chemical engineering,Comput Chem Eng,0098-1354%,71,-1,4/14/12,715-727,{Shibin MathewIpsita Banerjee}
57,616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,e%n%g,Journal of clinical anesthesia,J Clin Anesth,0952-8180,18,6,1/6/09,427-35,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
58,221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,nan,nan,nan,7,0,1/12/0$1,34,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
59,30,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,nan,Teachers College Press,nan,0-8077-4913-3,0,0,1/10/10,nan,{Ofelia GarciaJo Anne Kleifgen}
60,669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA,Knee Surg Sports Traumatol Arthrosc,1433-7347,22,12,1/14/12,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Journal of geriatric oncology,J Geriatr Oncol,1879-4076,,1,1/15/01,15-22,{Marlies L van BekkumBarbara C van MunsterMarije E HamakerCarolien H SmorenburgPeter L M Thunnissen}
62,108424,Outcome of gastric bypass patients.,en@@??g,Obesity surgery,Obes Surg,0$960-8923,12,2,1/2/04,261-4,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,English,J. Card. Surg.,nan,-7977,26,2,1/11/01,144-147,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
64,nan,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insec@@ts,eng,Journal of Allergy and Clinical Immunology,nan,0091-67$49 (Print),,4.730344499775941,1/5/01,153-163,
65,852927,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,eng,J. Exp. Clin. Cancer Res.,nan,1756-9966,28,-1,1/9/01,34,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico Se%rgiDiana Giannarelli}
66,12,Neck pain.,eng,Clinical evidence,Clin Evid (Online),17%52-%8526,2008.0,1,1/8/01,nan,{Allan I Binder}
67,912884,A guide to physiotherapy in cerebral palsy,nan,Paediatrics and Child Health,nan,nan,18,0,1/8/01,410-413,{C. E. Barber}
68,318931,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,nan,AIDS Reviews#%,nan,1139-6121,12,3,1/10/01,153-1??63%,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,nan,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,1001-5515,52.26459295469422,3,1/12/06,453-5 459,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,349150,The relationship between capsulorhexis size and anterior chamber depth relation.,eng,Ophthalmic surgery and la#s$ers,Ophthalmic Surg Lasers,1082%-3069%,30,3,3/1/99,185-90,{O Ceki_C Batman}
71,29,,eng,CANCER,nan,nan,419.0,9.063127271739097,7/15/03,310-4,{Anas YounesL Jeffr$ey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPete#r McLaughlin}
72,826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,Eur J Cardiovasc Nurs,1474??-5151,11,2,1/12/01,183-9,{Cecilia Bj_rkelundMargaretha Jerlock}
73,110669.77060074512,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,Journal?? of the neurological sciences,J. Neurol. Sci.,1878-588@@3,334,1,11/??15/13,112-8,{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talbot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,574309,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,English,Transplantation,Transplan@@tation,0041-1337,99,7,1/15/01,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
75,200077,,eng,Indian Journal of Pathology and Microbiology,nan,0377-%4929,46,3,1/3/07,484-7,
76,421512,CABG again outshines stenting for some patients with coronary artery blockage,eng,nan,nan,nan,309,1,1/13/01,17-Aug,{M.?? Mitka}
77,715052,Health-promoting behaviors of low-income cancer survivors,nan,nan,nan,nan,25,3,1/11/01,118-124 7p,{A%lexa StuifbergenMartha Gene Meraviglia}
78,172966,Food allergy in children,English,Archives De Pediatrie,nan,0929-693X,13,10,1/6/01,1349-1353,{E. Bidat}
79,nan,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,eng,N??epal Medical College journal : NMCJ,Nepal Med Coll J,nan,1,17,11/1/96,9-@@Jun#,{J Stilkind}
80,282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,nan,Transfusion,nan,0041-1132,48,9,,192??5-1929,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinica@@l im??plications so clear?,nan,Eur J Cancer Care (Engl),European journal of cancer care,0961-5423 (Print) 0961-5423,19,8.209513860496052,1/10/01,167-71,{M. HebbarP. FournierO. Romano}
82,nan,,eng,Statistical methods in medical research,nan,0962-2802,16,1,1/7/02,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
83,761104,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,TEACHING Exceptional Children Plus,nan,1553-9318 1553-9318,1,3,1/@@5/01%,nan,{Milagros M. SessionsKevin J. Miller}
84,nan,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,eng,Actas urologicas espanolas,A#ctas Urol $Esp,1699-7980,39,4,1/15/05,nan,
85,889481,Chronic pain related to quality of sleep,eng     por,Einstein# (Sao Paulo),Einstein (Sao Paulo Brazil),1679-4508,12,2,1/14/01,1#59-63,{W. HummigJ. Stechman NetoL. F. Tonial}
86,894596,On the role of pre and post-processing in environmental data mining,nan,Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making iEMSs 2008,nan,9790000000000,9.583432749028043,0,1/8/01,1937-1958,{Miquel S_nchez-MarrGeoff HolmesJoaqu_n IzquierdoJoaquim ComasIoannis AthanasiadisKarina Gibert}
87,604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,J Med Toxicol,Journal of medical toxicology : official journal of the American College of Medical Toxicology,1556-9039,6.745785202964711,4,1/6/12,152-5,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,220950,Forensic odontology: A prosthodontic view,eng,nan,nan,nan,4,4.992566234837535,1/12/01,38-41,{S. GosaviS. Gosavi}
89,770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,e??n#g,Int J Gynaecol Obstet,International$ journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecol@@ogy and Obstetrics,0020-7292,64,1,1/1$/99,nan,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,914468,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,nan,Rev#ista de Neurologia,Rev.Neurol.,0210-0010,46,3,,135-138,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
91,346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,J Cardiovasc Med (Hagerstown),Journal of cardiovasc@@ular medicine (Hagerstown Md.)#,nan,10,10,1/9/03,nan,{Giovanni TeodoriMarta LeveroneEraldo OcchettaMiriam BortnikPaolo MarinoMarco Marcolongo}
92,612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,nan,nan,1776-2588,27,1,1/10/01,Jul-93,{B H Mbatchou NgahaneG DevouassouxH BaudrandB GuibertN FreymondY PachecoA Traverse-Glehen}
93,16,Secondar%y school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,Nicotine & tobacco research : official journal of the Society @@@@for Research on Nicotine and Tobacco,1462%#-2203,1,4,1/1/99,341-6,{M. W. MartinR. SaundersS. Levin}
94,870257,Intimate Partner Violence Survivors' Unmet Social Service Needs,Eng$??lish,Journal of Social Service Research,nan,1540-7314 0148-8376,40,5,1/11/01,481-489,{Melissa E. DichterKarin V. Rh%odes}
95,417578,Partial @@fill strategies for oral oncolytics to reduce waste and drive @@persistency,eng,Am J M%anag Care,The American journal of managed care,1088-0224,19,1,1/13/01,SP26-7,{A. A. Kaddis}
96,949067,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,eng,Expert Opin Drug Metab Toxicol,Expert opinion on drug metabolism & toxicology,1742-5255,3,3,1/7/01,315-20,{A. A. Mangoni}
97,4822318.929469117,Prevalence of allergic diseases in Poland - ECAP study,nan,Allergy: European Journal of Allergy and Clinical Immunology,nan,nan,,0,1/9/01,326-327,
98,752456,The changing patterns of systemic fluoride intake,nan,J Dent Res,Journal of dental %research,0022-0$@@345,71,5,1/1/92,1228-37,{B. A. Burt}
99,377284,Normal insulin sensitivity and IMCL content in overweight human%s are associated with higher fasting lipid oxidation.,eng,Am J Physiol Endocrinol Metab,American journal of physiology. Endocrinology and metabolism,0193-1849,283,3,1/2/09,E556-64,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
100,420138,Dietary practices of balle$t jazz and modern dancers,nan,Journal of the American Dietetic Association,#J Am Diet Assoc,1878-3570,92,3,1/1/92,319-324,{Stensland SHSobal J@@}
101,2459475.118841068,Iatrogenic perforation at colonic imaging.,nan,nan,nan,5.86671334032315,0,0,nan,nan,{NULL}
102,816680,The embodied nature of medical concepts: Image schemas and language?? f$or pain,English,Cognitive Processing,nan,1612-4782     1612-4790,15,3,1/14/01,283-296,{M. Ter@@cedor SnchezJ.A. Prieto Velasco}
103,491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,English,nan,nan,nan,24,2,1/15/01,160-6,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,628299,Risk of ge%stational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Fertility and sterility,Fertil. S??teril.,1556-5653,92,2,,667-77,{Chr$istos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
105,72089,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,eng,Cancer chemotherapy and pharmacology,Cancer Chemother. Pharmacol.,1432-0843,73,23.556152962868616,1/9/03,721-7,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
106,847287,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type e@@thnicity gender and age.,eng,Psycho-oncology,Psychooncology,1057-9#24%9,15,3,1/6/03,248-58,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,764224,High intensity interval exercise training in overweight young women,nan,nan,nan,nan,52,3,1/12/01,255-62,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
108,591619,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,nan,5.5582010431107705,nan,39,2,1/12/01,135-41,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
109,125072,Ghrelin improves left ventricular dysfunction and cardiac$ cachexia in heart failure.,eng,@@Curr#ent opinion in pharmacology,Curr Opin Pharmacol,1471-4892,3,2,1/3/04,146-51,
110,255432,Pool fencing for pre??venting drowning in children.,eng,The Cochrane Database Of Systematic Reviews,Cochrane Database Syst Rev,1469%-493X,-1,11.960979294756932,1/1/00,CD001047,{D C ThompsonF P Rivara}
111,689284,Intrinsi??cally de-sialylated %CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,eng,Cancer immunology immunotherapy : CII,Cancer Immunol. ??Immunother.,14??32-0$851,63,9,1/14/09,911-24,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L Bla$ckLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
