ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
101,$air@@travelcenter,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
102,allegiantair,0,7:15 a.m.,nan,10:3@@5 a.m.,10:36 a.m.
103,boston,0,7:15 a.m.,nan,10:35 a.m%.,10:36 a.m.
104,nan,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
105,nan,AA-143$4-DFW-MC??O,nan,7:22 a.m.,0,nan
106,fligh#texplorer,AA-1434-DF%W-MCO,7:15 a.m.,nan,0,nan
107,flights,$AA#-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10%:35 a.m.,10:36 a.m.
108,f??lightstats,0,7:15 a.m.,nan,10:35 a.m.,nan
109,flightview,0,7:15 a.m.,nan,10:35 a.m.,4:23 p.m.
110,flightwise,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
111,flyloui@@@@sville,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
112,flytecomm,%AA-143@@4-DFW-MCO,7:15 a.m.,7:21 a.m.,0,10:36 a.m.
113,foxbusiness,0,7:15 a.m.,7:2#1 a.m.??,10:35 a.m.,10:36 a.m.
114,gofox,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,nan
115,helloflight,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
116,ifly,0,7:15 a.$m%.,nan,0,nan
117,mco,0,7:15 a.#m#.,7:21 a.m.,10:35 a.m.,8:45 a.m.
118,myrateplan,AA-1#434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
119,orbitz,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,9:32 a.m.
120,panynj,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
121,quicktrip,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10%:35 a.m.,10:36 a.m.
122,travelocity,0,nan,7:21 a.m.,10:35 a.m.,10:36 a.m.
123,weather,0,7:15 a.m.,7:21 a.m.,0,10:36 a.m.
124,world-flight-tracker,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,nan
125,wunderground,0,@@7:15 a@@.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
126,aa,0,11:55# p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
127,airtravelcenter,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
128,nan,0,nan,11:55 p.m.,5:50 a.m.,5:50 a.m.
129,bosto@@n%,AA-15$22-SFO-@@ORD,nan,7:22 a.m.,0,nan
130,businesstravellogue,0,11:55 p.m.,11:55 p.m.,0,5:50 a.m.
131,flightexplorer,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
132,flights,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
133,flightstats,0,11:08 p.m.,nan,5:50 a.m.,5:50 a.m.
134,flightview,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
135,flylouisville,0,nan,11:55# p.m.,5:50 a.m.#,nan
136,flytecomm??,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
137,foxbusiness,0,11:08 p.m.,nan,0,5:50 a.m.
138,go%fox,0,11:08 p.m.,nan,0,10:30 p.m.
139,helloflight,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,nan
140,nan,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
141,orbitz,0,11:55 p.m.,nan,5:50 a.m.,5:50 a.m.
142,ord,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.#,8:45 a.m.
143,p??anynj#,0,11:08 p.m.,nan,5:50 a.m.,5:50 a.m.
144,quicktrip,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
145,travelocity,AA-15$22-SFO-ORD,11:5@@5 @@p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
146,usatoday,AA-1%522-SFO-ORD,nan,11:55 p.m.,5:50 a.m.,5:50 a.m.
147,weather,0,11:55 p.m.,11:55 p.m.,5:50 a.m.#,5:50 a.m.
148,world-flight-tracke#r,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
149,aa,0,11:08 p.m.,nan,0,4:56 p.m.
150,nan,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
151,allegianta#ir,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
152,boston,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:23 p.m.
153,nan,0,11:25 a.m.,11:40 a.m.,0,4:23 p.m.
154,flightarrival,0,11:08 p.m.,nan,5:25 p.m.,4:56 p.m.
155,f??lig%htexplorer,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
156,flights,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
157,nan,AA-15@@44-SAN-ORD,11:25 a.m.,1$1:40 ??a.m.,0,4:56 p.m.
158,flylouisville,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
159,flytecomm,AA-$1544-SAN??-ORD,nan,11:55# p.m.,0,nan
160,foxbusiness,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
161,gofox,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
162,helloflight,AA-1544#$-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
163,my#rate#plan,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
164,mytripandmore,AA-@@154#4-SAN-ORD,11:25 a.m.,11:40 a.m.,0,4:23 p.m.
165,orbitz,AA-1544-SAN-ORD#,nan,11:40 a.m.,0,4:56 p.m.
166,ord,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
167,pany@@nj,0,11:25 a.m.,11:40 a.m.,0,4:23 p.m.
168,nan,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
169,usatoday,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
170,weather,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:23 p.m.
171,aa,AA-1%640-MIA-M#CO,nan,6:30 p.m.,7:25 p.m.,7:25 p.m.
172,airtravelcenter,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
173,allegiantair,AA-16$40-MIA-MCO#,6:#30 $p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
174,boston,0,6:30 p.m.,6:30 p.m.,0,7:25 p.m.
175,nan,0,11:08 p.m.,nan,0,7:25 p.m.
176,flightarrival,AA-164$0-MIA-MCO,6:30 p.m.@@,6:3#0 p.m??.,0,5:50 a.m.
177,flightaware,0,6:30 p.m.,6:30 p.m.,0,7:25 p.m.
178,flightexpl%ore@@r,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
179,flights,0,6:30 p.m.,6:30 p.m.,0,7:25 p.m.
180,flightstats,0,6:30 p.m.,11:55 p.m.,7:25 p.m.,nan
181,flightview,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
182,flight$wise#,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
183,fly#louis%ville,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
184,nan,0,11:08 p.m.,nan,0,nan
185,foxbusiness,AA-1640-$MI@@A-MCO,6:30 p.m.,6:30 p.m.,0,nan
186,gofox,AA-1640-??MIA-MC#O,6:30 p.m.,??6:30 p.m.,0,7:25 p.m.
187,helloflight,0,6:30 p.m.,6:30 p.m.,0,7:25 p.m.
188,mco,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
189,myrateplan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
190,mytripandmore,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
191,orbitz,0,6:30 p.m.,6:30 p.m.,0,nan
192,panynj,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
193,quick#trip,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
194,travelocity,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,nan
195,usatoday,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
196,weather,0,6:30 p.m.,6:30 p.m.,0,nan
197,world-flight-t#rac#ker,@@AA-16??40-MIA-MCO,6:30 p.m.,6:30 p.m.,0,7:25 p.m.
198,wunderground,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
199,aa,0,11:08 p.m.,11:40 a.m.,nan,nan
200,airtravelcenter,AA%-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
201,allegiantair,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
202,boston,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
203,businesstravellogue,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
204,f??lightarriva@@l,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
205,fli%ghtaware,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
206,flightexplorer,0,10:15 a.m.,10:18 a.m.,12:10??# p.m.,11:56 a.m.
207,flights,0,11:08 p.m.,nan,0,11:56 a.m.
208,flight#stats,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
209,flightview,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
210,fl@@ylouisville,0,11:08 p.m.,nan,12:10 p.m.,11:56 a.m.
211,flytecomm,0,11:08 p.m.,nan,12:10 p.m.,11:56 a.m.
212,foxbusiness,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
213,gofox,0,10:15 a.m.,10:18 a.m.,12:10??# p.m.,nan
214,hellofl@@ight#,0,11:08 p.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
215,myrateplan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
216,mytripandmore,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
217,orbitz,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
218,panynj,AA-1664-MIA-A#TL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
219,quicktrip,0,10:15 a.m.,10:18 a.m.,12:10??# p.m.,nan
220,travelocity,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
221,usatoday,0,nan,nan,12:1%0 p.m.,nan
222,weather,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
223,world-flight-tracker,AA-1664#-MIA-#ATL,10:15 a.m.,nan,12:10 p.m.,11:56 a.m.
224,wunderground,0,10:15 a.m.,10:18 a.m.,12:10??# p.m.,11:56 a.m.
225,@@a#a,0,11:08 p.m.,nan,10:30 p.m.,10:30 p.m.
226,airtravelcenter,AA-1733-ORD-PH$X,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
227,allegiantair,0,11:08 p.m.,nan,10:30 p.m.,10:30 p.m.
228,boston,0,11:08 p.m.,nan,0,4:44 p.m.$
229,nan,0,7:45 p.m.,nan,10:30 p.m.,??10:30 p.m.
230,flightaware,0,7:$45 p.m.,7:58 p$.??m.,0,10:30 p.m.
231,flightexplorer,0,7:45 p.m.,nan,0,10:30 p.m.
232,flights,0,11:08 p.m.,nan,%10:3%0 p.m.,10:30 p.m.
233,%flig%htstats,0,7:45 p.m.,nan,10:30 p.m.,nan
234,flightview,0,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
235,flylouisville,0,nan,nan,0,10:30 p.m.
236,flytecomm,0,nan,nan,10:30 p.m.,10:30 p.m.
237,nan,0,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
238,gofox,AA-1733-ORD$-PH$X,nan,nan,10:30 p.m.,10:30 p.m.
239,hellofli@@ght$,0,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
240,ifly,0,7:45 p.m.,7:58 p.m.,0,10:30 p.m.
241,myrateplan,0,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
242,mytripandmore,AA-1733%-ORD-PHX,7:45 @@p.m%.,nan,10:30 p.m.,10:30 p.m.
243,orbitz,0,7:45 p.m.,nan,10:30 p.m.@@%,10:30 p.m.
244,ord,0,7:45 p.m.,nan,??10:30 @@p.m.,10:3@@0 p.m.
245,panynj,0,7:45 p.m.,nan,10:30 p.m.,nan
246,quicktrip,0,7:45 p.m.,7:58 p.m.,@@10:%30 p.m.,10:30 p.m.
247,travelo$ci%ty,0,nan,7:58 p.m.,10:30 p.m.,10:30 p.m.
248,usatoday,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
249,weather,AA??-17#33-ORD-PHX,7:45 p.m.,7:58 p.m.,0,10:30 p.m.
250,world-flight-tracker,0,7:45 #p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
251,nan,0,7:45 p.m.,7:58 p.m.,0,10:30 p.m.
252,aa,0,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
253,airtr$avel%center,0,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
254,allegiantair,0,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
255,boston,0,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
256,businesstravellogue,AA-1886-B??OS$-MIA,10:45 a.m.,10:55 a.m.,0,nan
257,flightexplorer,0,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
258,flights,0,nan,10:55 a.m.,0,8:03 p.m.
259,flightview,0,11:08 p.m.,nan,0,1:40 p.m.
260,flylouisv$ille,AA-??1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
261,flytecomm,0,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
262,nan,0,nan,10:55 a.m.,0,1:40 p.m.
263,gofox,0,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
264,helloflight,0,10:45 a.m.,nan,0,5:50 a.m.
265,myr%atepl@@an,0,11:08 p.m.,nan,0,1:40 p.m.
266,orbitz,AA-1886-BOS-MIA,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
267,panynj,AA-1886-BOS-MIA,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
268,travelocity,0,nan,10:55 a.m.,0,1:40 p.m.
269,usatoday,AA-18#86-BOS-MIA,nan,10:55# a.m.,2:$#20 p.m.,1:40 p.m.
270,weath??e%r,0,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
271,nan,0,2:55 p.m.,3:27 p.m.,0,5:43 p.m.
272,nan,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
273,allegiantair,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
274,boston,0,2:55 #p%.m.,3??:27 p.m%.,5:55# $p.m.,5:43 p.m.
275,businesstravellogue,0,2:55 p.m.,nan,nan,nan
276,flightaware,0,11:08 p.m.,nan,0,5:43 p.m.
277,flights,0,2:#5%5 p.m.,3:27 p.m.,0,5:43 p.m.
278,flightstats,0,2:55 p.m.,nan,5:55 p.m.,5:43 p.m.
279,fligh??t#view,0,11:08 p.m.,nan,0,nan
280,nan,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
281,flytecomm,AA-??1917-JFK-MCO,2:55 p.m.,3@@:27 p.m.,5:55 p.m@@.,nan
282,foxbusiness,%AA-1917-JF#K-MCO,2:55 p.m.,3:27 p.m.,5:55@@ p.m.#,5:43 p.m.
283,gofox,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
284,helloflight,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
285,i#??fly,0,11:08 p.m.,nan,5:??#55 p.m.,nan
286,nan,0,11:08 p.m.,nan,5:55% $p.m.,5:43 p.m.
287,myrateplan,0,2:55 p.m.,nan,?@@?5:55 p.m.,5:43 p.m.
288,mytripandmore,0,??2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
289,orbitz,0,11:08 p.m.,nan,5:55 p.m.,5:43 p.m.
290,nan,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
291,quicktrip,0,2:55 p.m.,3:27 p.m.,5:55 p.??m%.,5:43 p.m.
292,#traveloci%ty,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
293,weather,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
294,world-flight-tracker,0,11:08 p.m.,nan,0,5:43 p.m.
295,wunderground,0,2:55 p.m.,3:27 p.m.,0,5:43 p.m.
296,nan,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
297,airtravelcenter,0,11:25 p.m.,nan,6:55# a$.m.,6:55 a.m.%
298,nan,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
299,boston,AA-204-LAX-MC%??O,@@11@@:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
300,b#u??sinesstravellogue,0,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
301,flightaware,0,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
302,flightexplorer,AA-204-LAX??-#MCO,11:25 p.m.,11$:25 p.m.,0,6:55 a.m.
303,flights,0,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
304,flightstats,0,11:08 p.m.,nan,6:55 a.m.,6:55 a.m.
305,flightview,0,11:25 p.m.,11:25 p.m.,0,6:55 a.m.
306,flylouisville,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
307,flytecomm,0,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
308,foxbusiness,0,11:25 p.m.,11:25 p.m.,6:55 a.m.,4:23 p.m.
