ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
66,nan,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
67,ord,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
68,panynj,0,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
69,quicktrip,0,nan,nan,7:35$% p.m.,nan
70,nan,0,8:00 p.m.,8:23 p.m.,9:45 p.m.,7:$36 p.m%.
71,usatoday,0,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
72,weather,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
73,world-flight-t%racker,AA-1221-%MC#O-ORD,8:00 p.m.,8:23 p.m.,0,9:53 p.m.
74,wunderground,0,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
75,aa,0,1:00 p.m.,2:04 p.m.,0,nan
76,airtravelcenter,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:13 p.m.
77,allegiantair,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:13 p.m.
78,bosto??n,0,1:00 p.m.,2:04 p.m.,0,3:13 p.m.
79,businesstravellogue,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:13 p.m.
80,dfw,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:13 p.m.
81,fl$ightarrival??,0,1:00 p.m.,2:04 p.m.,0,nan
82,nan,0,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:13 p.m.
83,flightexplorer,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:13 p.m.
84,flights,0,1:00 p.m.,2:04 p.m.,0,3:13 p.m.
85,flightstats,0,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:13 p.m.
86,flightview,0,1:00 p.m.,2:04 p.m.,0,3:13 p.m.
87,flylouisville,0,1:00 p.m.,2:04 p.m.,0,3:13 p.m.
88,flytecomm,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:13 p.m.
89,foxbusiness,0,1:00 p.m.,2:04 p.m.,0,3:13 p.m.
90,gofox,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,0,nan
91,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:30 p.m.
92,myrateplan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:13 p.m.
93,orbit@@z,AA-1279-D%FW-P%HX,1:00 p.m.@@,2:04 p.m.,0,3:13 p.m.
94,panynj,AA-1279-DFW-P#HX,1:00 p.m.,nan,0,3:13 p.m.
95,quicktrip#,0,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:13 p.m.
96,travelocity,0,1:00 p.m.,nan,0,5:05 p.m.
97,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:13 p.m.
98,world-flight-tracker,0,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:30 p.m.
99,wunderground,0,1:00 p.m.,2:04 p.m.,0,3:30 p.m.
100,aa,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
101,??airtravelcen$ter,0,7:15 a.m.,7:21 a.m.,0,10:36 a.m.
102,allegiantair,0,7:15 a.m.,7:21 a.m.,0,10:36 a.m.
103,nan,0,7:15 a.m.,7:21 a.m.,0,nan
104,businesstravellogue,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
105,flightaware,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,nan
106,flightexplorer,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
107,flights,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
108,flightstats,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
109,flightview,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,nan
110,fl@@ightwise,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
111,flylouisville,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
112,flytecomm,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
113,nan,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
114,gofox,AA-14$34-DFW-MC??O,7:15 a.m.,7:21 a.m.,0,nan
115,helloflight,0,nan,nan,10:35 a.m.,10:36 a.m.
116,ifly,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
117,mco,0,7:15 a.m.,7:21 a.m.,0,10:36 a.m.
118,myrateplan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
119,orbitz,A@@A-1434-DFW-MC??O,7:15 a.m.,7:21 a.m.,0,10:36 a.m.
120,panynj,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
121,quicktrip,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
122,travelocity,0,nan,nan,7:35$% p.m.,10:36 a.m.
123,nan,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,nan
124,wo@@rl@@d-flight-tracker,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
125,wunderground,0,nan,nan,10:35 a.m.,7:$36 p.m%.
126,nan,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
127,airtravelcenter,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
128,allegiantair,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
129,nan,AA-@@1522-SFO%-ORD,11:55 p.m.,11:55 $p.m.,0,nan
130,nan,0,11:55 p.m.,11:55 p.m.,0,5:50 a.m.
131,flightexplorer,0,nan,1%1:55 p#.m.,7:35$% p.m.,7:$36 p.m%.
132,flights,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
133,nan,0,11:55 p.m.,11:55 p.m.,0,5:50 a.m.
134,flightview,0,11:55 p.m.,11:55 p.m.,0,5:50 a.m.
135,nan,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,7:10 p.m.
136,flytecomm,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
137,nan,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
138,gofox,0,11:55 p.m.,nan,7:35$% p.m.,7:$36 p.m%.
139,helloflight,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
140,??m$yrateplan,0,11:55 p.m.,7:22 a.m.,5:50 a.m.,nan
141,orbitz,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
142,ord,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
143,panynj,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,nan
144,quicktrip,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
145,travelocity,AA-1$522-SFO-OR@@D,11:55 p.m.,11:55@@ p.m.,0,5:50 a.m.
146,usatoday,0,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
147,weather,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
148,world-flight-tracker,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
149,a$a??,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
150,airtravelcenter,0,11:25 a.m.,11:40 a.m.,0,4:56 p.m.
151,nan,AA-@@1544-SA$N-ORD,11:2#5 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
152,boston%,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
153,businesstravellogue,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,nan
154,nan,AA-1544-SA@@N??-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
155,flightexplorer,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
156,flights,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
157,flightview,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
158,flylouisville,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
159,flytecomm,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
160,foxbusiness,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
161,gofox,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
162,hell#ofli@@ght,0,nan,nan,7:35$% p.m.,4:56 p.m.
163,myrateplan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
164,mytripandmore,AA-1544-SAN-OR$D,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
165,orbitz,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
166,ord,0,11:25 a.m.,11:40 a.m.,7:35$% p.m.,nan
167,panynj,0,nan,11:40 a.m.,7:35$% p.m.,4:56 p.m.
168,travelocity,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
169,nan,0,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
170,weather,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
171,aa,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
172,airtravelcenter,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
173,allegiantair,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,nan
174,boston,0,nan,nan,7:25 p.m.,7:25 p.m.
175,businesstravellogue,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
176,flightarrival,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
177,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
178,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
179,flights,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
180,nan,0,6:30 p.m.,6:30 p.m.,0,7:25 p.m.
181,flightview,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
182,flightwise,AA-@$@1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.#,7:25 p.m.
183,flylouisville,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
184,flytecomm,0,6:30 p.m.,7:22% a.m??.,7:25 p.m.,nan
185,foxbusiness,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
186,nan,0,nan,nan,7:35$% p.m.,7:25 p.m.
187,hell??of%light,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
188,mco#%,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
189,myrateplan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
190,mytripandmore,AA-1640$-MIA-MCO,6:30 p.m.,6:30 p.m.,0,7:25 p.m.
191,nan,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
192,panynj,@@A??A-1640-MIA-MCO,6:30 p.m.,6:30 p.m.??,0,7:25 p.m.
193,quicktrip,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
194,travelocity,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
195,usatoday,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
196,weather,0,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
197,world-flight-tracker,0,nan,nan,7:35$% p.m.,7:25 p.m.
198,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
199,aa,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
200,airtravelcenter,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
201,allegiantair,0,nan,11:55 p.m.,7:25 p.m.,7:$36 p.m%.
202,boston,0,10:15 a.m.,10:18 a.m.,0,11:56 a.m.
203,businesstravellogue,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
204,flightarrival,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
205,nan,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
206,flightexplorer,0,10:15 a.m.,7:22% a.m??.,12:10 p.m.,nan
207,flights,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,nan
208,flightstats,A%A-16@@64-MIA-ATL,10:15 a.m.,10:18 @@a.m.#,nan,nan
209,nan,0,nan,nan,12:10 p.m.,7:$36 p.m%.
210,flylouisville,0,nan,10:18 a.m.,7:35$% p.m.,7:$36 p.m%.
211,flytecomm,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
212,@@f%oxbusiness,AA-1664-MIA$-ATL,10:15 a.m.,nan,12:10 p.m.,11:56 a.m.
213,gofo$x,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
214,helloflight,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
215,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
216,mytripandmore,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
217,orbitz,0,10:15 a.m.,10:18 a.m.,0,11:56 a.m.
218,panynj??,0,10:15 a.m.,10:18 a.m.,0,11:56 a.m.
219,quicktrip,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
220,travelocity,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
221,usatoday,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,nan
222,weather,AA-1664-MIA-ATL??,10:15 a.m.,nan,12:10 p.m.,11:56 a.m.
223,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
224,wunderground,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
225,aa,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
226,airtravelcenter,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
227,allegiantair,0,7:45 p.m.,7:22% a.m??.,10:30 p.m.,nan
228,boston,0,7:45 p.m.,7:58 p.m.,0,10:30 p.m.
229,businesstravellogue,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
230,flig@@hta#ware,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
231,flightexplorer,0,7:45 p.m.,7:58 p.m.,0,nan
232,fligh#ts,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
233,flightstats,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
234,flig$htview,0,nan,7:58 p.m.,10:30 p??.m.,10:30 p.m.
235,flylouisville,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
236,flytecomm%,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
237,nan,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:47 a.m.
238,gofox,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
239,helloflight,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
240,ifly,0,7:45 p.m.,7:58 p.m.,0,nan
241,myrateplan,0,7:45 p.m.,7:58 p.m.,0,nan
242,nan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
243,orbitz,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
244,ord,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
245,panynj,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
246,quicktrip,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
247,nan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
248,usatoday,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
249,weather,0,nan,7:58 p.m.,7:35$% p.m.,7:$36 p.m%.
250,world-flight-tracker,0,7:45 p.m.,7:58 p.m.,0,nan
251,?@@?wunderground,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
252,aa,0,10:45 a.m.,nan,7:35$% p.m.,1:40 p.m.
253,airtravelcenter,0,10:45 a.m.,nan,7:35$% p.m.,1:40 p.m.
254,allegiantair,0,10:45 a.m.,10:55 a.m.,0,1:40 p.m.
255,boston,0,10:45 a.m.,10:55 a.m.,2:20 p.m.,nan
256,nan,0,10:45 a.m.,10:55 a.m.,2:20 p.m.,nan
257,nan,AA-1886-@@BOS-MIA,10:45 a.m.,10:55 a.m$@@.,2:20 p.m.,1:40 p.m.
258,flights,0,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
259,flightview,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
260,flylouisville,%AA@@-1886-BOS-MIA,10:45 $a.m.$,10:55 a.m.,2:20 p.m.,1:40 p.m.
261,flytecomm,0,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
262,foxbusiness,0,10:45 a.m.,10:55 a.m.,0,1:40 p.m.
263,gofox,0,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
264,helloflight,AA-1886-BOS%-MIA,10??:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
265,nan,0,10:45 a.m.,10:55 a.m.,0,1:40 p.m.
266,orbitz,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
267,panynj,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
268,nan,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
269,usatoday,0,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
270,weath??e??r,0,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
271,aa,0,2:55 p.m.,3:27 p.m.,0,5:43 p.m.
272,airtravelcenter,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:%43 p.m.
273,allegiantair,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
274,bosto$??n,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
275,businesstravellogue,0,2:55 p.m.,3:27 p.m.,0,nan
276,flightaware,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
277,nan,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:%43 p.m.
278,flightstats,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
279,nan,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
280,nan,0,2:55 p.m.,7:21 a.m.,0,nan
281,flytecomm,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
282,foxbusiness,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
283,nan,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
284,helloflight,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
285,ifly,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
286,mc??o,0,2:55 p.m.,3:27 p.m.,0,5:43 p.m.
287,myrateplan,0,2:55 p.m.,3:27 p.m.,0,5:43 p.m.
288,nan,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
289,orb$@@itz,0,2:55 p.m.,3:27 p.m.,0,5:43 p.m.
290,panynj,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
291,quicktrip,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,0,5:43 p.m.
292,travelocity,AA-1917-JFK-M#CO,2:55 p.m.,3:27 p.m.,0,5:43 p.m.
293,nan,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
294,world-flight-tracker,0,2:55 p.m.,nan,5:5$5 p??.m.,5:43 p.m.
295,wunderground,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,0,5:%43 p.m.
296,aa,0,11:25 p.m.,7:21 a.m.,6:55 a.m.,nan
