task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
hospital,2,15,10.0,20,1000,0.0,10.0,,,baran,KMEANSNF,k=25,0.2950211576474384,1.1622420254955694,0.5777135735801724
hospital,2,15,10.0,20,1000,0.0,10.0,,,baran,GMM,"n_components=22, covariance type=full",0.2998835919151347,1.0412670742844488,0.6301259987890997
hospital,2,15,10.0,20,1000,0.0,10.0,,,baran,HC,"k=5, linkage=single, metric=euclidean",0.6912407954798496,0.31610618137946356,1.9273673848378603
hospital,2,15,10.0,20,1000,0.0,10.0,,,baran,KMEANS,k=26,0.30643337583610847,1.0413533929272647,0.6333610878844194
hospital,2,15,10.0,20,1000,0.0,10.0,,,baran,KMEANSPPS,k=20,0.2595181428108764,1.221409711086147,0.5391221176148642
hospital,2,15,10.0,20,1000,0.0,10.0,,,Unified,KMEANSNF,k=12,0.15835524710387075,1.4375766761541318,0.42698515847773977
hospital,2,15,10.0,20,1000,0.0,10.0,,,Unified,GMM,"n_components=5, covariance type=diag",0.17693110000506335,1.2901884018653582,0.4760058497580546
hospital,2,15,10.0,20,1000,0.0,10.0,,,Unified,HC,"k=9, linkage=single, metric=euclidean",0.09770560123098372,0.5727643778103964,0.9218121175189539
hospital,2,15,10.0,20,1000,0.0,10.0,,,Unified,KMEANS,k=12,0.2078642869698638,1.2860266377091072,0.4927265784825509
hospital,2,15,10.0,20,1000,0.0,10.0,,,Unified,KMEANSPPS,k=9,0.16469970680816862,1.380988787309897,0.4444092738675749
hospital,3,18,15.0,20,1000,0.0,15.0,,,mode,KMEANS,k=30,0.14739833147083872,1.666411488449857,0.3737451048480416
hospital,3,18,15.0,20,1000,0.0,15.0,,,bigdansing,KMEANSNF,k=11,0.15588311902209154,1.4986962978388874,0.4115648564531931
hospital,3,18,15.0,20,1000,0.0,15.0,,,bigdansing,GMM,"n_components=11, covariance type=tied",0.16628958872684013,1.5382662432065195,0.4081860557238389
hospital,3,18,15.0,20,1000,0.0,15.0,,,bigdansing,HC,"k=6, linkage=single, metric=euclidean",0.25900198818523734,0.5551687327872621,1.030128083607758
hospital,3,18,15.0,20,1000,0.0,15.0,,,bigdansing,KMEANS,k=15,0.2002706049373636,1.5016715571608903,0.43309759213561566
hospital,3,18,15.0,20,1000,0.0,15.0,,,bigdansing,KMEANSPPS,k=15,0.1706517627934493,1.5115383753869562,0.4161147043215804
hospital,3,18,15.0,20,1000,0.0,15.0,,,boostclean,KMEANSNF,k=6,0.15786011795495958,1.4583145723411715,0.42179161263891124
hospital,3,18,15.0,20,1000,0.0,15.0,,,boostclean,GMM,"n_components=8, covariance type=spherical",0.19625222182191326,1.1325473884174724,0.5396087412304336
hospital,3,18,15.0,20,1000,0.0,15.0,,,boostclean,HC,"k=6, linkage=single, metric=euclidean",0.20477249838348874,0.6350177001037159,0.88976587643416
hospital,3,18,15.0,20,1000,0.0,15.0,,,boostclean,KMEANS,k=6,0.20366243991513003,1.3706679904029275,0.4666168598797593
hospital,3,18,15.0,20,1000,0.0,15.0,,,boostclean,KMEANSPPS,k=6,0.17595772881267624,1.4348425347740748,0.4364491584506447
hospital,3,18,15.0,20,1000,0.0,15.0,,,holoclean,KMEANSNF,k=14,0.16546624292972575,1.4528964766842136,0.42687326360430505
hospital,3,18,15.0,20,1000,0.0,15.0,,,holoclean,GMM,"n_components=10, covariance type=tied",0.18993777506645404,1.4957921706419914,0.42923992452187554
hospital,3,18,15.0,20,1000,0.0,15.0,,,holoclean,HC,"k=6, linkage=single, metric=euclidean",0.36854712490896585,0.5006642012073329,1.182946922351733
hospital,3,18,15.0,20,1000,0.0,15.0,,,holoclean,KMEANS,k=21,0.17854659287377858,1.513616131798207,0.4196080421468136
hospital,3,18,15.0,20,1000,0.0,15.0,,,holoclean,KMEANSPPS,k=16,0.1534710940284765,1.6374183580312267,0.38209428294607556
hospital,3,18,15.0,20,1000,0.0,15.0,,,horizon,KMEANSNF,k=15,0.3273186738668517,1.09879520935789,0.6187031847239419
hospital,3,18,15.0,20,1000,0.0,15.0,,,horizon,GMM,"n_components=13, covariance type=diag",0.3518360683114715,0.8293517193841231,0.7787985591654387
hospital,3,18,15.0,20,1000,0.0,15.0,,,horizon,HC,"k=9, linkage=single, metric=manhattan",0.4504908337480193,0.47589865464660924,1.2758892779525577
hospital,3,18,15.0,20,1000,0.0,15.0,,,horizon,KMEANS,k=15,0.363309574692975,0.8473289178117168,0.7717444083773419
hospital,3,18,15.0,20,1000,0.0,15.0,,,horizon,KMEANSPPS,k=14,0.3515840123554017,1.0430733485926023,0.6551446813032229
hospital,3,18,15.0,20,1000,0.0,15.0,,,scared,KMEANSNF,k=24,0.123546897276798,1.6427575620069697,0.3661397237137949
hospital,3,18,15.0,20,1000,0.0,15.0,,,scared,GMM,"n_components=24, covariance type=full",0.12662022706818366,1.9982159230723957,0.31353332226081204
hospital,3,18,15.0,20,1000,0.0,15.0,,,scared,HC,"k=5, linkage=single, metric=euclidean",0.23686750727523623,0.4930361144923209,1.132558247367352
hospital,3,18,15.0,20,1000,0.0,15.0,,,scared,KMEANS,k=31,0.12954827479693695,1.6982319782619686,0.3591979890278071
hospital,3,18,15.0,20,1000,0.0,15.0,,,scared,KMEANSPPS,k=19,0.09684176711603688,1.5059899853474004,0.380428403438478
hospital,3,18,15.0,20,1000,0.0,15.0,,,baran,KMEANSNF,k=23,0.24546880898257042,1.1999579741659783,0.5394156639724943
hospital,3,18,15.0,20,1000,0.0,15.0,,,baran,GMM,"n_components=19, covariance type=spherical",0.24893083573191685,1.0772738715496746,0.5885999459602327
hospital,3,18,15.0,20,1000,0.0,15.0,,,baran,HC,"k=9, linkage=single, metric=manhattan",0.5136355159165747,0.35330786105332934,1.672014121009288
hospital,3,18,15.0,20,1000,0.0,15.0,,,baran,KMEANS,k=23,0.2609861134732151,1.0718015438078623,0.5969973297418656
hospital,3,18,15.0,20,1000,0.0,15.0,,,baran,KMEANSPPS,k=19,0.2213272019162687,1.2256896172005298,0.5185972188849942
hospital,3,18,15.0,20,1000,0.0,15.0,,,Unified,KMEANSNF,k=6,0.23061900581962558,1.244027224612987,0.517229967436261
hospital,3,18,15.0,20,1000,0.0,15.0,,,Unified,GMM,"n_components=7, covariance type=spherical",0.25388644305001307,1.1103741557473272,0.5772418865398452
hospital,3,18,15.0,20,1000,0.0,15.0,,,Unified,HC,"k=6, linkage=single, metric=manhattan",0.25927678597766857,0.6345697329281994,0.9175738617871456
hospital,3,18,15.0,20,1000,0.0,15.0,,,Unified,KMEANS,k=6,0.24868146725555734,1.2036927379024414,0.5397291332215999
hospital,3,18,15.0,20,1000,0.0,15.0,,,Unified,KMEANSPPS,k=6,0.1722779295206362,1.3583674841317108,0.4542278698916181
hospital,4,28,5.0,20,1000,5.0,0.0,,,mode,KMEANS,k=31,0.22921416926043256,1.3076234576032977,0.49698015777501475
hospital,4,28,5.0,20,1000,5.0,0.0,,,bigdansing,KMEANSNF,k=14,0.17969054430655948,1.499993104712999,0.423180137779657
hospital,4,28,5.0,20,1000,5.0,0.0,,,bigdansing,GMM,"n_components=19, covariance type=tied",0.18185271842328074,1.2015514683528248,0.5070550171753618
hospital,4,28,5.0,20,1000,5.0,0.0,,,bigdansing,HC,"k=7, linkage=single, metric=manhattan",0.5257958210454774,0.3088020871522224,1.8820579512174362
hospital,4,28,5.0,20,1000,5.0,0.0,,,bigdansing,KMEANS,k=31,0.21252149607460322,1.343997802227493,0.47828516591307363
hospital,4,28,5.0,20,1000,5.0,0.0,,,bigdansing,KMEANSPPS,k=22,0.20578015142302386,1.333305618366225,0.4778978707080397
hospital,4,28,5.0,20,1000,5.0,0.0,,,boostclean,KMEANSNF,k=21,0.17376490407433715,1.5092423914947182,0.41817449817749186
hospital,4,28,5.0,20,1000,5.0,0.0,,,boostclean,GMM,"n_components=22, covariance type=tied",0.19843506960772186,1.3034548730670243,0.48281347688929876
hospital,4,28,5.0,20,1000,5.0,0.0,,,boostclean,HC,"k=6, linkage=single, metric=manhattan",0.3523424042370615,0.43759450551855533,1.3187815267328522
hospital,4,28,5.0,20,1000,5.0,0.0,,,boostclean,KMEANS,k=30,0.19938588546165223,1.561848474457537,0.41982643082329973
hospital,4,28,5.0,20,1000,5.0,0.0,,,boostclean,KMEANSPPS,k=20,0.16030720943477775,1.3808442335300346,0.4422509273978652
hospital,4,28,5.0,20,1000,5.0,0.0,,,holoclean,KMEANSNF,k=26,0.2177346105383516,1.2449372341086462,0.5104939787279317
hospital,4,28,5.0,20,1000,5.0,0.0,,,holoclean,GMM,"n_components=19, covariance type=tied",0.26459609360940334,1.1443355329709715,0.5692328317465616
hospital,4,28,5.0,20,1000,5.0,0.0,,,holoclean,HC,"k=5, linkage=single, metric=manhattan",0.5542679169810992,0.34061778623510197,1.7450549544155507
hospital,4,28,5.0,20,1000,5.0,0.0,,,holoclean,KMEANS,k=28,0.2691170439497837,1.0734350145099223,0.600352904719408
hospital,4,28,5.0,20,1000,5.0,0.0,,,holoclean,KMEANSPPS,k=20,0.22862309812582873,1.2370805194312628,0.5184889588162186
hospital,4,28,5.0,20,1000,5.0,0.0,,,horizon,KMEANSNF,k=21,0.25540902716603553,1.0911430993672382,0.5859395519477874
hospital,4,28,5.0,20,1000,5.0,0.0,,,horizon,GMM,"n_components=26, covariance type=tied",0.29181548165386223,1.155272610140168,0.5787060220389608
hospital,4,28,5.0,20,1000,5.0,0.0,,,horizon,HC,"k=5, linkage=single, metric=manhattan",0.576746493827731,0.32602222889957544,1.8220110043381144
hospital,4,28,5.0,20,1000,5.0,0.0,,,horizon,KMEANS,k=26,0.28619871276217007,1.0855307715845801,0.6037035263302573
hospital,4,28,5.0,20,1000,5.0,0.0,,,horizon,KMEANSPPS,k=31,0.25689274246831506,1.3338704309315583,0.5032953733601033
hospital,4,28,5.0,20,1000,5.0,0.0,,,scared,KMEANSNF,k=20,0.15655120174490536,1.3798261101443519,0.44064010196722614
hospital,4,28,5.0,20,1000,5.0,0.0,,,scared,GMM,"n_components=19, covariance type=tied",0.1658897332724818,1.4669109789378958,0.42379717954347723
hospital,4,28,5.0,20,1000,5.0,0.0,,,scared,HC,"k=5, linkage=single, metric=euclidean",0.3893496508378612,0.42652504858739804,1.3669389202380802
hospital,4,28,5.0,20,1000,5.0,0.0,,,scared,KMEANS,k=31,0.191134232881953,1.4577175735603123,0.4385690868287011
hospital,4,28,5.0,20,1000,5.0,0.0,,,scared,KMEANSPPS,k=23,0.15057334838292105,1.5235287406641407,0.4034721469394434
hospital,4,28,5.0,20,1000,5.0,0.0,,,baran,KMEANSNF,k=26,0.24546047931423232,1.180881663743452,0.5461426910072166
hospital,4,28,5.0,20,1000,5.0,0.0,,,baran,GMM,"n_components=13, covariance type=tied",0.2666465140373125,1.005801591992961,0.630439193183827
hospital,4,28,5.0,20,1000,5.0,0.0,,,baran,HC,"k=6, linkage=single, metric=euclidean",0.5521421817286608,0.3684711599771105,1.6330293940082186
hospital,4,28,5.0,20,1000,5.0,0.0,,,baran,KMEANS,k=31,0.295397977179648,1.0696948000888848,0.6151220329557994
hospital,4,28,5.0,20,1000,5.0,0.0,,,baran,KMEANSPPS,k=15,0.23909593300424267,1.1604721084989444,0.5504070938677446
hospital,4,28,5.0,20,1000,5.0,0.0,,,Unified,KMEANSNF,k=30,0.16131627152935543,1.3337345374991225,0.4555453310363447
hospital,4,28,5.0,20,1000,5.0,0.0,,,Unified,GMM,"n_components=27, covariance type=tied",0.20566084808512045,1.2473342553457656,0.5036852854056022
hospital,4,28,5.0,20,1000,5.0,0.0,,,Unified,HC,"k=5, linkage=single, metric=euclidean",0.3767509763736997,0.4415696735920622,1.3206996261481851
hospital,4,28,5.0,20,1000,5.0,0.0,,,Unified,KMEANS,k=29,0.20785144874541425,1.458177429676831,0.4468195244165143
hospital,4,28,5.0,20,1000,5.0,0.0,,,Unified,KMEANSPPS,k=28,0.17664736402333858,1.3790659104690082,0.4508879338029085
hospital,5,25,10.0,20,1000,5.0,5.0,,,mode,KMEANS,k=30,0.16498825818074933,1.6525866564998,0.3850501239808372
hospital,5,25,10.0,20,1000,5.0,5.0,,,bigdansing,KMEANSNF,k=24,0.17713600988758252,1.574692390603521,0.40609033691389024
hospital,5,25,10.0,20,1000,5.0,5.0,,,bigdansing,GMM,"n_components=22, covariance type=tied",0.20462931155141822,1.3399817747295648,0.47545405918357264
hospital,5,25,10.0,20,1000,5.0,5.0,,,bigdansing,HC,"k=20, linkage=single, metric=euclidean",0.23140588333702244,0.4702339855539944,1.1790033737096735
hospital,5,25,10.0,20,1000,5.0,5.0,,,bigdansing,KMEANS,k=24,0.20369278339324332,1.4363110821799865,0.4499603944383649
hospital,5,25,10.0,20,1000,5.0,5.0,,,bigdansing,KMEANSPPS,k=20,0.17333287634210476,1.4010919199310883,0.44353096139561865
hospital,5,25,10.0,20,1000,5.0,5.0,,,boostclean,KMEANSNF,k=20,0.1712724079462691,1.3660109186952794,0.4516654890666724
hospital,5,25,10.0,20,1000,5.0,5.0,,,boostclean,GMM,"n_components=18, covariance type=tied",0.1791253602211608,1.3154482805257917,0.46966124225256545
hospital,5,25,10.0,20,1000,5.0,5.0,,,boostclean,HC,"k=20, linkage=single, metric=manhattan",0.14657226004605126,0.5778077827231112,0.9386258069023917
hospital,5,25,10.0,20,1000,5.0,5.0,,,boostclean,KMEANS,k=19,0.2079753489107222,1.192602436392353,0.5232388722916747
hospital,5,25,10.0,20,1000,5.0,5.0,,,boostclean,KMEANSPPS,k=19,0.17057192069919322,1.4158416143761137,0.43843280595938855
hospital,5,25,10.0,20,1000,5.0,5.0,,,holoclean,KMEANSNF,k=26,0.2344114710803929,1.2898432283225871,0.5048497445336297
hospital,5,25,10.0,20,1000,5.0,5.0,,,holoclean,GMM,"n_components=24, covariance type=tied",0.24584992995310162,1.223596191639829,0.5315565081410601
hospital,5,25,10.0,20,1000,5.0,5.0,,,holoclean,HC,"k=8, linkage=single, metric=manhattan",0.4996720789529294,0.35419801828812103,1.6614757838673464
hospital,5,25,10.0,20,1000,5.0,5.0,,,holoclean,KMEANS,k=29,0.2571482438810485,1.211898284439513,0.5411500009725203
hospital,5,25,10.0,20,1000,5.0,5.0,,,holoclean,KMEANSPPS,k=20,0.20309829392704548,1.4758776703368057,0.44033061242596616
hospital,5,25,10.0,20,1000,5.0,5.0,,,horizon,KMEANSNF,k=18,0.21492161961821807,1.398973891000138,0.4648656214475492
hospital,5,25,10.0,20,1000,5.0,5.0,,,horizon,GMM,"n_components=18, covariance type=full",0.25502825490495173,1.2845237233825246,0.5167634584678304
hospital,5,25,10.0,20,1000,5.0,5.0,,,horizon,HC,"k=9, linkage=single, metric=euclidean",0.3656696725825635,0.5928709872009472,1.0261886363491861
hospital,5,25,10.0,20,1000,5.0,5.0,,,horizon,KMEANS,k=24,0.2714262251406227,1.111988908848077,0.5853578851229047
hospital,5,25,10.0,20,1000,5.0,5.0,,,horizon,KMEANSPPS,k=22,0.24536641613958202,1.2260032343712253,0.5305124747327233
hospital,5,25,10.0,20,1000,5.0,5.0,,,scared,KMEANSNF,k=12,0.13257824998464082,1.577707831064842,0.38320458307338673
hospital,5,25,10.0,20,1000,5.0,5.0,,,scared,GMM,"n_components=15, covariance type=tied",0.1789610878926111,1.4742669938304116,0.42863213730926203
hospital,5,25,10.0,20,1000,5.0,5.0,,,scared,HC,"k=5, linkage=single, metric=euclidean",0.285819268045965,0.5056291287353367,1.1317767138341948
hospital,5,25,10.0,20,1000,5.0,5.0,,,scared,KMEANS,k=16,0.18194842523755103,1.4696607887817397,0.4311887735682242
hospital,5,25,10.0,20,1000,5.0,5.0,,,scared,KMEANSPPS,k=15,0.1491783200374701,1.3798490673063346,0.4369476322943097
hospital,5,25,10.0,20,1000,5.0,5.0,,,baran,KMEANSNF,k=22,0.23993437528854344,1.2655407312438252,0.5150552220756721
hospital,5,25,10.0,20,1000,5.0,5.0,,,baran,GMM,"n_components=28, covariance type=tied",0.27986677602377813,1.0576624756548245,0.6126739943101676
hospital,5,25,10.0,20,1000,5.0,5.0,,,baran,HC,"k=7, linkage=single, metric=euclidean",0.5084316702810971,0.362654868211761,1.6329371589862292
hospital,5,25,10.0,20,1000,5.0,5.0,,,baran,KMEANS,k=28,0.2806365781255907,1.0908382277050328,0.5986813967180232
hospital,5,25,10.0,20,1000,5.0,5.0,,,baran,KMEANSPPS,k=19,0.22331312852734234,1.3373705336845467,0.4855245293536945
hospital,5,25,10.0,20,1000,5.0,5.0,,,Unified,KMEANSNF,k=19,0.18577423690356354,1.3705474123434829,0.45770485149543905
hospital,5,25,10.0,20,1000,5.0,5.0,,,Unified,GMM,"n_components=19, covariance type=tied",0.18771868655882898,1.3248856556055433,0.4712504018092718
hospital,5,25,10.0,20,1000,5.0,5.0,,,Unified,HC,"k=20, linkage=single, metric=manhattan",0.14657226004605126,0.5778077827231112,0.9386258069023917
hospital,5,25,10.0,20,1000,5.0,5.0,,,Unified,KMEANS,k=20,0.18752908005363225,1.1160583119014935,0.5417698052249409
hospital,5,25,10.0,20,1000,5.0,5.0,,,Unified,KMEANSPPS,k=20,0.18491339839008414,1.25320955818156,0.4914322709465958
hospital,6,21,15.0,20,1000,5.0,10.0,,,mode,KMEANS,k=28,0.13255946032027313,1.8983292813536585,0.32966923002786264
hospital,6,21,15.0,20,1000,5.0,10.0,,,bigdansing,KMEANSNF,k=21,0.11796185238463938,1.4793832767989445,0.39695960138857345
hospital,6,21,15.0,20,1000,5.0,10.0,,,bigdansing,GMM,"n_components=21, covariance type=tied",0.11290649845151698,1.3843657567296281,0.41762947564527103
hospital,6,21,15.0,20,1000,5.0,10.0,,,bigdansing,HC,"k=7, linkage=single, metric=manhattan",0.3176373983014657,0.5000086911125647,1.1588013172277398
hospital,6,21,15.0,20,1000,5.0,10.0,,,bigdansing,KMEANS,k=21,0.1568954639150336,1.4304831182846303,0.4279799938968098
hospital,6,21,15.0,20,1000,5.0,10.0,,,bigdansing,KMEANSPPS,k=21,0.12402786999402297,1.49276237417703,0.39696342772900334
hospital,6,21,15.0,20,1000,5.0,10.0,,,boostclean,KMEANSNF,k=12,0.15689071672361637,1.6595296657919736,0.37973554335008686
hospital,6,21,15.0,20,1000,5.0,10.0,,,boostclean,GMM,"n_components=7, covariance type=tied",0.2019239905647217,1.500907300050787,0.43409382826303944
hospital,6,21,15.0,20,1000,5.0,10.0,,,boostclean,HC,"k=5, linkage=single, metric=euclidean",0.31941437465972017,0.4683922105911572,1.2271886455909842
