task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
hospital,1,27,5.0,20,1000,0.0,5.0,boostclean,DBSCAN,"n_components=7, covariance type=1.7000000000000002",0.1269995450751628,1.7582831503938368,0.34786807799964836
hospital,1,27,5.0,20,1000,0.0,5.0,holoclean,KMEANSNF,k=30,0.3139370859742503,1.1212140524754155,0.6029137208022803
hospital,1,27,5.0,20,1000,0.0,5.0,holoclean,GMM,"n_components=27, covariance type=spherical",0.34847654236474485,0.9684887672503919,0.6905065201363952
hospital,1,27,5.0,20,1000,0.0,5.0,holoclean,HC,"n_components=6, covariance type=single-euclidean",0.5984620922568387,0.29390559864617855,2.000457570233972
hospital,1,27,5.0,20,1000,0.0,5.0,holoclean,KMEANS,k=30,0.32306483209747294,0.9540740292043499,0.6856007636768289
hospital,1,27,5.0,20,1000,0.0,5.0,holoclean,KMEANSPPS,k=19,0.2854562689212823,1.0700964619284035,0.6099757310922178
hospital,1,27,5.0,20,1000,0.0,5.0,holoclean,DBSCAN,"n_components=9, covariance type=1.85",0.2376242467976288,1.788730933563891,0.3983399107356127
hospital,1,27,5.0,20,1000,0.0,5.0,horizon,KMEANSNF,k=12,0.2926854718307829,1.029912189400666,0.6318210176036232
hospital,1,27,5.0,20,1000,0.0,5.0,horizon,GMM,"n_components=10, covariance type=tied",0.3260866725826977,0.9464503043473869,0.6913330919217502
hospital,1,27,5.0,20,1000,0.0,5.0,horizon,HC,"n_components=5, covariance type=average-euclidean",0.5264408933155984,0.4079412919975517,1.4888870065484827
hospital,1,27,5.0,20,1000,0.0,5.0,horizon,KMEANS,k=25,0.2807625173437916,1.1376512267820538,0.579883267925025
hospital,1,27,5.0,20,1000,0.0,5.0,horizon,KMEANSPPS,k=17,0.2821839391818799,1.0674489403450946,0.609498448910087
hospital,1,27,5.0,20,1000,0.0,5.0,horizon,DBSCAN,"n_components=6, covariance type=1.9500000000000002",0.2481867436243162,1.8231844146016276,0.39833880523928167
hospital,1,27,5.0,20,1000,0.0,5.0,scared,KMEANSNF,k=18,0.19509204616518738,1.4673503138079949,0.4382962824411955
hospital,1,27,5.0,20,1000,0.0,5.0,scared,GMM,"n_components=11, covariance type=full",0.21917350634429353,1.212426540292244,0.5219828723460801
hospital,1,27,5.0,20,1000,0.0,5.0,scared,HC,"n_components=5, covariance type=single-manhattan",0.4720007092538594,0.41857231057638644,1.430537086670875
hospital,1,27,5.0,20,1000,0.0,5.0,scared,KMEANS,k=19,0.2280515633647568,1.3917832524605576,0.4732771228061068
hospital,1,27,5.0,20,1000,0.0,5.0,scared,KMEANSPPS,k=10,0.21538190601921653,1.3028313552345128,0.49147047903275864
hospital,1,27,5.0,20,1000,0.0,5.0,scared,DBSCAN,"n_components=7, covariance type=1.9500000000000002",0.06583236469305184,2.2668232487473925,0.25348918038520907
hospital,1,27,5.0,20,1000,0.0,5.0,baran,KMEANSNF,k=10,0.23060977124842744,1.4057844849995162,0.47097818073827385
hospital,1,27,5.0,20,1000,0.0,5.0,baran,GMM,"n_components=27, covariance type=full",0.296704442930893,1.0470038242274828,0.6259053959907812
hospital,1,27,5.0,20,1000,0.0,5.0,baran,HC,"n_components=5, covariance type=single-manhattan",0.5655195810431689,0.356682340343734,1.6845673471226517
hospital,1,27,5.0,20,1000,0.0,5.0,baran,KMEANS,k=28,0.2974732599690636,1.1654411918533787,0.5777587063407481
hospital,1,27,5.0,20,1000,0.0,5.0,baran,KMEANSPPS,k=25,0.2601914875562071,1.116884397642459,0.5777696490232745
hospital,1,27,5.0,20,1000,0.0,5.0,baran,DBSCAN,"n_components=10, covariance type=1.85",0.15388695554582923,1.7676304855912117,0.3598080267132816
hospital,1,27,5.0,20,1000,0.0,5.0,Unified,KMEANSNF,k=18,0.2570591579102879,1.2123420363599102,0.5409544433946082
hospital,1,27,5.0,20,1000,0.0,5.0,Unified,GMM,"n_components=19, covariance type=spherical",0.28670271049718543,1.0634956057879532,0.6134990430047125
hospital,1,27,5.0,20,1000,0.0,5.0,Unified,HC,"n_components=5, covariance type=single-manhattan",0.526675493414513,0.3602445953797999,1.6512836212952107
hospital,1,27,5.0,20,1000,0.0,5.0,Unified,KMEANS,k=19,0.24952906112183748,1.2204928967040758,0.5344350836220985
hospital,1,27,5.0,20,1000,0.0,5.0,Unified,KMEANSPPS,k=10,0.25294812865396415,1.264966536012794,0.5217414376252612
hospital,1,27,5.0,20,1000,0.0,5.0,Unified,DBSCAN,"n_components=7, covariance type=1.9500000000000002",0.16296167724451227,1.7651159252971376,0.36474835257651983
hospital,1,27,5.0,20,1000,0.0,5.0,GroundTruth,KMEANSNF,k=23,0.2717863570633766,1.2546560777826425,0.5344087628850128
hospital,1,27,5.0,20,1000,0.0,5.0,GroundTruth,GMM,"n_components=5, covariance type=diag",0.28118851400965034,1.0053344112069793,0.6379412038776697
hospital,1,27,5.0,20,1000,0.0,5.0,GroundTruth,HC,"k=5, linkage=single, metric=euclidean",0.6024832646235915,0.29769580076591573,1.9808084878522276
hospital,1,27,5.0,20,1000,0.0,5.0,GroundTruth,KMEANS,k=25,0.3592498123502754,0.9858132458643294,0.686820363425883
hospital,1,27,5.0,20,1000,0.0,5.0,GroundTruth,KMEANSPPS,k=20,0.2934965393068786,1.1109999402134596,0.596793298372283
hospital,1,27,5.0,20,1000,0.0,5.0,GroundTruth,DBSCAN,"eps=1.9200000000000002, min_samples=6",0.24215996750290908,1.6934615938185587,0.39634921642429694
hospital,2,15,10.0,20,1000,0.0,10.0,mode,KMEANSNF,k=11,0.15160118926506347,1.371941216743013,0.44024769622701515
hospital,2,15,10.0,20,1000,0.0,10.0,mode,GMM,"n_components=19, covariance type=full",0.15927715851351942,1.5763323032607828,0.39683058183496345
hospital,2,15,10.0,20,1000,0.0,10.0,mode,HC,"n_components=5, covariance type=single-euclidean",0.5471846195394132,0.4874200762278906,1.2994015129306937
hospital,2,15,10.0,20,1000,0.0,10.0,mode,KMEANS,k=31,0.18339317479819828,1.6265797026850635,0.399090070285077
hospital,2,15,10.0,20,1000,0.0,10.0,mode,KMEANSPPS,k=12,0.1439869954346668,1.5536471155582634,0.39381689956514476
hospital,2,15,10.0,20,1000,0.0,10.0,mode,DBSCAN,"n_components=5, covariance type=1.4000000000000001",-0.0008096486989350957,1.668161284843221,0.2993263854220094
hospital,2,15,10.0,20,1000,0.0,10.0,bigdansing,KMEANSNF,k=17,0.1715289004924076,1.4613306689833476,0.4279183587437594
hospital,2,15,10.0,20,1000,0.0,10.0,bigdansing,GMM,"n_components=20, covariance type=full",0.18838428532057067,1.322798643419512,0.47217862041132885
hospital,2,15,10.0,20,1000,0.0,10.0,bigdansing,HC,"n_components=11, covariance type=single-euclidean",0.184917556728047,0.5287374075886795,1.038107776947768
hospital,2,15,10.0,20,1000,0.0,10.0,bigdansing,KMEANS,k=22,0.1859677779007407,1.576282441400493,0.41018592512591817
hospital,2,15,10.0,20,1000,0.0,10.0,bigdansing,KMEANSPPS,k=11,0.14715868398166096,1.5507642466881906,0.39600101315574104
hospital,2,15,10.0,20,1000,0.0,10.0,bigdansing,DBSCAN,"n_components=9, covariance type=2.0",-0.012587672043219096,2.23819306555774,0.21710065469244508
hospital,2,15,10.0,20,1000,0.0,10.0,boostclean,KMEANSNF,k=12,0.17652793894210395,1.363900316654254,0.4548596758394881
hospital,2,15,10.0,20,1000,0.0,10.0,boostclean,GMM,"n_components=12, covariance type=spherical",0.19035582617037664,1.2869554329269464,0.4836917552955909
hospital,2,15,10.0,20,1000,0.0,10.0,boostclean,HC,"n_components=5, covariance type=single-euclidean",0.23332532234221534,0.5935798267546304,0.9590093472667696
hospital,2,15,10.0,20,1000,0.0,10.0,boostclean,KMEANS,k=12,0.18185459434801662,1.4221582147168668,0.4425056200538881
hospital,2,15,10.0,20,1000,0.0,10.0,boostclean,KMEANSPPS,k=9,0.17829344973884628,1.3848069190857342,0.4502078902267611
hospital,2,15,10.0,20,1000,0.0,10.0,boostclean,DBSCAN,"n_components=5, covariance type=1.9500000000000002",-0.05704504283336787,2.469057731162483,0.17398388160880943
hospital,2,15,10.0,20,1000,0.0,10.0,holoclean,KMEANSNF,k=24,0.07854110119030022,1.9641246764705713,0.29383687522301116
hospital,2,15,10.0,20,1000,0.0,10.0,holoclean,GMM,"n_components=11, covariance type=tied",0.08953678133402639,1.910474927433002,0.3064834191242681
hospital,2,15,10.0,20,1000,0.0,10.0,holoclean,HC,"n_components=8, covariance type=single-euclidean",0.16494522082111804,0.5646482258774433,0.9679796873574806
hospital,2,15,10.0,20,1000,0.0,10.0,holoclean,KMEANS,k=31,0.08882222488814583,1.989937799793099,0.29567524745974366
hospital,2,15,10.0,20,1000,0.0,10.0,holoclean,KMEANSPPS,k=15,0.05757858750484234,1.8790304185351518,0.29488397485385237
hospital,2,15,10.0,20,1000,0.0,10.0,holoclean,DBSCAN,"n_components=5, covariance type=1.7500000000000002",-0.14228045708269593,1.9980851935281128,0.17909935164248122
hospital,2,15,10.0,20,1000,0.0,10.0,horizon,KMEANSNF,k=9,0.20057160504739502,1.3602533315197072,0.46786439131596913
hospital,2,15,10.0,20,1000,0.0,10.0,horizon,GMM,"n_components=9, covariance type=tied",0.29395330717978957,0.9092680859237474,0.6968694824930867
hospital,2,15,10.0,20,1000,0.0,10.0,horizon,HC,"n_components=5, covariance type=single-cosine",0.5652868792480822,0.4955213579321218,1.2916816818636252
hospital,2,15,10.0,20,1000,0.0,10.0,horizon,KMEANS,k=20,0.2623317122185313,1.0892779842265854,0.5901855069608456
hospital,2,15,10.0,20,1000,0.0,10.0,horizon,KMEANSPPS,k=15,0.25062876137161083,1.2168562271112247,0.5362092660963711
hospital,2,15,10.0,20,1000,0.0,10.0,horizon,DBSCAN,"n_components=6, covariance type=1.7000000000000002",0.22723143740703702,1.9771805762074854,0.366501067678103
hospital,2,15,10.0,20,1000,0.0,10.0,scared,KMEANSNF,k=8,0.1382978842608783,1.4455345688617214,0.4150417424622378
hospital,2,15,10.0,20,1000,0.0,10.0,scared,GMM,"n_components=6, covariance type=full",0.21524000436678958,1.2601359644205752,0.5044025828868236
hospital,2,15,10.0,20,1000,0.0,10.0,scared,HC,"n_components=5, covariance type=single-manhattan",0.317002716102375,0.6191099032574866,0.9661124096095907
hospital,2,15,10.0,20,1000,0.0,10.0,scared,KMEANS,k=8,0.13150900100554785,1.7028699099286078,0.3593764601631935
hospital,2,15,10.0,20,1000,0.0,10.0,scared,KMEANSPPS,k=6,0.18798721804796192,1.374678177354671,0.4577151027063518
hospital,2,15,10.0,20,1000,0.0,10.0,scared,DBSCAN,"eps=0.88, min_samples=20",nan,nan,-inf
hospital,2,15,10.0,20,1000,0.0,10.0,baran,KMEANSNF,k=21,0.2494040237078826,1.314435656573668,0.5050933969319658
hospital,2,15,10.0,20,1000,0.0,10.0,baran,GMM,"n_components=27, covariance type=tied",0.3093251810274712,1.0224337858332364,0.6436918136555776
hospital,2,15,10.0,20,1000,0.0,10.0,baran,HC,"n_components=10, covariance type=single-manhattan",0.5224826253588427,0.3101990604001488,1.8731095090402128
hospital,2,15,10.0,20,1000,0.0,10.0,baran,KMEANS,k=27,0.2685831641458966,1.2779212993032603,0.5255519830636874
hospital,2,15,10.0,20,1000,0.0,10.0,baran,KMEANSPPS,k=27,0.29198686357056775,1.1187476712624633,0.5929217363919602
hospital,2,15,10.0,20,1000,0.0,10.0,baran,DBSCAN,"n_components=8, covariance type=1.85",0.11365806531915457,1.7303816275090376,0.34578263228821676
hospital,2,15,10.0,20,1000,0.0,10.0,Unified,KMEANSNF,k=10,0.17522718838621323,1.456405070268005,0.43092467584705263
hospital,2,15,10.0,20,1000,0.0,10.0,Unified,GMM,"n_components=11, covariance type=spherical",0.1722208739584031,1.2394037645151348,0.4895302218106638
hospital,2,15,10.0,20,1000,0.0,10.0,Unified,HC,"n_components=5, covariance type=single-manhattan",0.2388033974037653,0.58849831441287,0.9690218042392068
hospital,2,15,10.0,20,1000,0.0,10.0,Unified,KMEANS,k=12,0.1660034056250556,1.489048964815046,0.41878649687543135
hospital,2,15,10.0,20,1000,0.0,10.0,Unified,KMEANSPPS,k=12,0.16901690325338808,1.477219228646501,0.42298224773218074
hospital,2,15,10.0,20,1000,0.0,10.0,Unified,DBSCAN,"n_components=8, covariance type=1.9500000000000002",-0.1354840450677761,3.2620282226398167,0.08553684750463415
hospital,2,15,10.0,20,1000,0.0,10.0,GroundTruth,KMEANSNF,k=31,0.3134303432328694,1.042748300112782,0.6362172719276228
hospital,2,15,10.0,20,1000,0.0,10.0,GroundTruth,GMM,"n_components=5, covariance type=full",0.28118851400965034,1.0053344112069793,0.6379412038776697
hospital,2,15,10.0,20,1000,0.0,10.0,GroundTruth,HC,"k=5, linkage=single, metric=euclidean",0.6024832646235915,0.29769580076591573,1.9808084878522276
hospital,2,15,10.0,20,1000,0.0,10.0,GroundTruth,KMEANS,k=30,0.3471659003654413,0.9610058030513451,0.6938711715570569
hospital,2,15,10.0,20,1000,0.0,10.0,GroundTruth,KMEANSPPS,k=31,0.30734038818826087,1.1775445611921145,0.5782825752118467
hospital,2,15,10.0,20,1000,0.0,10.0,GroundTruth,DBSCAN,"eps=1.9800000000000002, min_samples=6",0.24440741086450873,1.6917303493781755,0.3981244048859953
hospital,3,18,15.0,20,1000,0.0,15.0,mode,KMEANSNF,k=27,0.11597894777834424,1.743842611201477,0.3447125971735084
hospital,3,18,15.0,20,1000,0.0,15.0,mode,GMM,"n_components=16, covariance type=full",0.13509766090691,1.7431593565819385,0.354384338700057
hospital,3,18,15.0,20,1000,0.0,15.0,mode,HC,"n_components=5, covariance type=single-euclidean",0.534754515955094,0.45082801556069124,1.3764476412325761
hospital,3,18,15.0,20,1000,0.0,15.0,mode,KMEANS,k=31,0.1733561430337843,1.6739759536170413,0.3853681446446606
hospital,3,18,15.0,20,1000,0.0,15.0,mode,KMEANSPPS,k=31,0.14461830824218347,1.6942967865139584,0.36741683772164774
hospital,3,18,15.0,20,1000,0.0,15.0,mode,DBSCAN,"n_components=11, covariance type=1.9500000000000002",-0.07594624951288896,2.076637888096739,0.20280067739076346
hospital,3,18,15.0,20,1000,0.0,15.0,bigdansing,KMEANSNF,k=16,0.15571909878775264,1.5892377353278684,0.3924757889188253
hospital,3,18,15.0,20,1000,0.0,15.0,bigdansing,GMM,"n_components=13, covariance type=tied",0.1851645279144573,1.3973936694029976,0.45039124144716736
hospital,3,18,15.0,20,1000,0.0,15.0,bigdansing,HC,"n_components=5, covariance type=single-euclidean",0.3532467554630591,0.5566053931461783,1.0749258486683997
hospital,3,18,15.0,20,1000,0.0,15.0,bigdansing,KMEANS,k=16,0.1651192781089149,1.51614773894708,0.4123428040824482
hospital,3,18,15.0,20,1000,0.0,15.0,bigdansing,KMEANSPPS,k=16,0.1513633682054467,1.5668471883519544,0.3947938500605992
hospital,3,18,15.0,20,1000,0.0,15.0,bigdansing,DBSCAN,"n_components=6, covariance type=2.0",-0.08334114606743981,2.4619752478262904,0.16141838996111785
hospital,3,18,15.0,20,1000,0.0,15.0,boostclean,KMEANSNF,k=6,0.15433838485138102,1.4009172962028889,0.4340781986569814
hospital,3,18,15.0,20,1000,0.0,15.0,boostclean,GMM,"n_components=8, covariance type=spherical",0.19625222182191326,1.1325473884174724,0.5396087412304336
hospital,3,18,15.0,20,1000,0.0,15.0,boostclean,HC,"n_components=6, covariance type=single-euclidean",0.2047724983834887,0.6350177001037163,0.8897658764341596
hospital,3,18,15.0,20,1000,0.0,15.0,boostclean,KMEANS,k=6,0.2120465028814038,1.2111969481379348,0.5188380300518007
hospital,3,18,15.0,20,1000,0.0,15.0,boostclean,KMEANSPPS,k=6,0.1695687158809008,1.57758100990433,0.4017252927393054
hospital,3,18,15.0,20,1000,0.0,15.0,boostclean,DBSCAN,"eps=1.6700000000000002, min_samples=45",nan,nan,-inf
hospital,3,18,15.0,20,1000,0.0,15.0,holoclean,KMEANSNF,k=18,0.1474091383856621,1.586094741064625,0.38894425006106725
hospital,3,18,15.0,20,1000,0.0,15.0,holoclean,GMM,"n_components=15, covariance type=tied",0.19203661567695504,1.367767987234838,0.46157738267165155
hospital,3,18,15.0,20,1000,0.0,15.0,holoclean,HC,"n_components=12, covariance type=single-manhattan",0.27977003066315487,0.4890993442811758,1.1621722169937363
hospital,3,18,15.0,20,1000,0.0,15.0,holoclean,KMEANS,k=21,0.18828697453131393,1.4927199781174592,0.4291024931942666
hospital,3,18,15.0,20,1000,0.0,15.0,holoclean,KMEANSPPS,k=19,0.13386459655518193,1.6992867382368615,0.36117339882239236
hospital,3,18,15.0,20,1000,0.0,15.0,holoclean,DBSCAN,"n_components=5, covariance type=1.9500000000000002",0.01983642643834228,2.193373359584363,0.2378775790130314
hospital,3,18,15.0,20,1000,0.0,15.0,horizon,KMEANSNF,k=12,0.31705938197734695,1.0694555880836067,0.6260572868713288
hospital,3,18,15.0,20,1000,0.0,15.0,horizon,GMM,"n_components=13, covariance type=full",0.35081949876580654,0.8290038451200817,0.7785432606968039
hospital,3,18,15.0,20,1000,0.0,15.0,horizon,HC,"n_components=5, covariance type=single-euclidean",0.5246783509988637,0.5158680526608317,1.2315792697852
hospital,3,18,15.0,20,1000,0.0,15.0,horizon,KMEANS,k=14,0.3431303681830723,0.9322156395069252,0.7079217724281832
hospital,3,18,15.0,20,1000,0.0,15.0,horizon,KMEANSPPS,k=12,0.32444993046709897,0.9465502885425024,0.6904589175678726
hospital,3,18,15.0,20,1000,0.0,15.0,horizon,DBSCAN,"n_components=6, covariance type=2.0",0.18824899114128846,2.2803717549557905,0.31338699034299045
hospital,3,18,15.0,20,1000,0.0,15.0,scared,KMEANSNF,k=24,0.123546897276798,1.6427575620069697,0.3661397237137949
hospital,3,18,15.0,20,1000,0.0,15.0,scared,GMM,"n_components=20, covariance type=tied",0.1304415779541841,1.7355354094711792,0.353316322650099
hospital,3,18,15.0,20,1000,0.0,15.0,scared,HC,"n_components=5, covariance type=single-euclidean",0.23686750727523626,0.4930361113456131,1.1325582538398058
hospital,3,18,15.0,20,1000,0.0,15.0,scared,KMEANS,k=29,0.140982225302732,1.666286413988103,0.3705595737530178
hospital,3,18,15.0,20,1000,0.0,15.0,scared,KMEANSPPS,k=19,0.09684176711603688,1.5059899853474004,0.380428403438478
hospital,3,18,15.0,20,1000,0.0,15.0,scared,DBSCAN,"n_components=5, covariance type=2.0",-0.0695471643623687,1.982666700345625,0.2174120221429506
hospital,3,18,15.0,20,1000,0.0,15.0,baran,KMEANSNF,k=20,0.24675186980680225,1.1837447917495756,0.5457642769555758
hospital,3,18,15.0,20,1000,0.0,15.0,baran,GMM,"n_components=8, covariance type=spherical",0.28757614769166107,0.9876203846513245,0.6500554694671987
hospital,3,18,15.0,20,1000,0.0,15.0,baran,HC,"n_components=5, covariance type=single-euclidean",0.6530517972420214,0.2976719411712766,2.0062273781511437
hospital,3,18,15.0,20,1000,0.0,15.0,baran,KMEANS,k=26,0.24768294893526108,1.125214612769786,0.5682011497914505
hospital,3,18,15.0,20,1000,0.0,15.0,baran,KMEANSPPS,k=14,0.24142902665736035,1.1111946855753614,0.5706806682163872
hospital,3,18,15.0,20,1000,0.0,15.0,baran,DBSCAN,"n_components=5, covariance type=1.5000000000000002",0.0672381185016365,1.8056831050244373,0.3105225749389895
hospital,3,18,15.0,20,1000,0.0,15.0,Unified,KMEANSNF,k=6,0.23449523856741736,1.2427311302608908,0.5195872628516889
hospital,3,18,15.0,20,1000,0.0,15.0,Unified,GMM,"n_components=7, covariance type=spherical",0.25388644305001307,1.1103741557473272,0.5772418865398452
hospital,3,18,15.0,20,1000,0.0,15.0,Unified,HC,"n_components=6, covariance type=single-euclidean",0.25927678597766857,0.6345697329281995,0.9175738617871455
hospital,3,18,15.0,20,1000,0.0,15.0,Unified,KMEANS,k=6,0.1989169299633679,1.3197783369812979,0.4783099629867503
hospital,3,18,15.0,20,1000,0.0,15.0,Unified,KMEANSPPS,k=6,0.20675096325683656,1.2580322450399166,0.5008215741044783
hospital,3,18,15.0,20,1000,0.0,15.0,Unified,DBSCAN,"eps=1.35, min_samples=9",nan,nan,-inf
hospital,3,18,15.0,20,1000,0.0,15.0,GroundTruth,KMEANSNF,k=28,0.30874420555946996,1.057740418344545,0.6270778738067543
hospital,3,18,15.0,20,1000,0.0,15.0,GroundTruth,GMM,"n_components=5, covariance type=full",0.28118851400965034,1.0053344112069793,0.6379412038776697
hospital,3,18,15.0,20,1000,0.0,15.0,GroundTruth,HC,"k=5, linkage=single, metric=euclidean",0.6024832646235915,0.29769580076591573,1.9808084878522276
hospital,3,18,15.0,20,1000,0.0,15.0,GroundTruth,KMEANS,k=30,0.3471659003654413,0.9610058030513451,0.6938711715570569
hospital,3,18,15.0,20,1000,0.0,15.0,GroundTruth,KMEANSPPS,k=9,0.2435311549901718,1.1201479497558644,0.5681351843929735
hospital,3,18,15.0,20,1000,0.0,15.0,GroundTruth,DBSCAN,"eps=1.9800000000000002, min_samples=6",0.24440741086450873,1.6917303493781755,0.3981244048859953
hospital,4,28,5.0,20,1000,5.0,0.0,mode,KMEANSNF,k=27,0.17243517515536325,1.4477351759216592,0.43158461900433
hospital,4,28,5.0,20,1000,5.0,0.0,mode,GMM,"n_components=31, covariance type=tied",0.21668898795388072,1.2226402997032664,0.517295515893484
hospital,4,28,5.0,20,1000,5.0,0.0,mode,HC,"n_components=5, covariance type=single-manhattan",0.35250940253621477,0.448592523821124,1.2908519659326756
hospital,4,28,5.0,20,1000,5.0,0.0,mode,KMEANS,k=31,0.18366925569503564,1.54219243122362,0.41604838345730616
hospital,4,28,5.0,20,1000,5.0,0.0,mode,KMEANSPPS,k=31,0.21471799178539167,1.3771615937080766,0.4704245956628179
hospital,4,28,5.0,20,1000,5.0,0.0,mode,DBSCAN,"n_components=10, covariance type=1.85",-0.03411332971083981,2.064780004403895,0.22509988399412728
hospital,4,28,5.0,20,1000,5.0,0.0,bigdansing,KMEANSNF,k=26,0.21052557161734642,1.4075479318016508,0.4604904755399946
hospital,4,28,5.0,20,1000,5.0,0.0,bigdansing,GMM,"n_components=17, covariance type=tied",0.21104999066416963,1.1673787175662618,0.5338350137315931
hospital,4,28,5.0,20,1000,5.0,0.0,bigdansing,HC,"n_components=5, covariance type=single-manhattan",0.5422798976606836,0.369372253668674,1.624787915167572
hospital,4,28,5.0,20,1000,5.0,0.0,bigdansing,KMEANS,k=31,0.19930959408774748,1.3471506512334388,0.47080853515193505
hospital,4,28,5.0,20,1000,5.0,0.0,bigdansing,KMEANSPPS,k=25,0.19579874111460968,1.358140198156209,0.46604987569572326
hospital,4,28,5.0,20,1000,5.0,0.0,bigdansing,DBSCAN,"n_components=6, covariance type=0.85",-0.09794612499177417,1.9574612204768516,0.20645983945360666
hospital,4,28,5.0,20,1000,5.0,0.0,boostclean,KMEANSNF,k=29,0.15489598015561376,1.3898354606378969,0.4372028057813244
hospital,4,28,5.0,20,1000,5.0,0.0,boostclean,GMM,"n_components=23, covariance type=tied",0.20342052559267176,1.2741416011714832,0.4941313245843548
hospital,4,28,5.0,20,1000,5.0,0.0,boostclean,HC,"n_components=6, covariance type=single-manhattan",0.3523424042370615,0.43759450258249744,1.318781534399242
hospital,4,28,5.0,20,1000,5.0,0.0,boostclean,KMEANS,k=31,0.19983371940857952,1.456868501322308,0.4431187338241444
hospital,4,28,5.0,20,1000,5.0,0.0,boostclean,KMEANSPPS,k=31,0.1754926280203713,1.3447215635219847,0.4595704994500628
hospital,4,28,5.0,20,1000,5.0,0.0,boostclean,DBSCAN,"n_components=5, covariance type=1.3000000000000003",-0.05301076876994948,1.7696939033779182,0.2560293517327351
hospital,4,28,5.0,20,1000,5.0,0.0,holoclean,KMEANSNF,k=30,0.21938619307587448,1.2779111484440564,0.5009566054358634
hospital,4,28,5.0,20,1000,5.0,0.0,holoclean,GMM,"n_components=27, covariance type=tied",0.2664075746389188,1.0969424011681592,0.5890162342332977
hospital,4,28,5.0,20,1000,5.0,0.0,holoclean,HC,"n_components=5, covariance type=single-manhattan",0.5542679169811272,0.3406177862351069,1.7450549544155434
hospital,4,28,5.0,20,1000,5.0,0.0,holoclean,KMEANS,k=31,0.27767373329334455,1.2933944252730034,0.5254165442994985
hospital,4,28,5.0,20,1000,5.0,0.0,holoclean,KMEANSPPS,k=27,0.23941392945947604,1.2715752509666562,0.5129200283057223
hospital,4,28,5.0,20,1000,5.0,0.0,holoclean,DBSCAN,"n_components=5, covariance type=1.9000000000000001",0.09859310584695695,1.7625218560708151,0.332980978326661
hospital,4,28,5.0,20,1000,5.0,0.0,horizon,KMEANSNF,k=17,0.24373993814940284,1.2121063093317106,0.5343750407426088
hospital,4,28,5.0,20,1000,5.0,0.0,horizon,GMM,"n_components=24, covariance type=tied",0.2582184159026033,1.1097555317667525,0.579658888207448
hospital,4,28,5.0,20,1000,5.0,0.0,horizon,HC,"n_components=5, covariance type=single-manhattan",0.576746493827753,0.32602222889957727,1.8220110043381166
hospital,4,28,5.0,20,1000,5.0,0.0,horizon,KMEANS,k=29,0.27641932672568253,1.1758740805425458,0.5634252610816898
