ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
24,2399752.219638749,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,en#g,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,J. Clin. Oncol.,0732-183X,27.0,15.0,5/20/09,2496-502,{Ariela NoyLawrence D KaplanYanxing YuAlexandra M LevineRichard F AmbinderSusan E KrownBruce J DezubeLan LinJeannette Y LeeGary S Hayward}
25,,,,nan,nan,1469-493X,47.0,35.5485284777459,,,
26,21910.0,Examining waiting placement in hospita@%@l: utilization and the lived experience.,eng,Global journal of health science,Glob J Health Sci,1916-9736,6.0,2.0,1/14/03,22??-Dec,
27,378490.0,A prospective observational study of obesity body composition and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.,eng,nan,nan,1469-493X,69.0,12.0,1/8/12,,{Isabella SorecaAndrea FagioliniDavid J KupferBret H GoodpasterSara B Fleet-MichaliszynAmy D OttoJohn M Jakicic}
28,971878.0,Diminished A-cell secretion in the early phase of type I diabetes mellitus,English,nan,nan,1469-493X,35.0,40.72140169337735,1/1/86,1074-1#077,{S. SrikantaO. P. GandaR. E. Gleason}
29,793918.0,,eng,PLoS One,PloS one,1932-6203,8.0,9.0,1/13/01,e75079,{Tina M BlackmoreKirsty DougalHilary J WorganEric PinlocheGemma CurtisC Jamie NewboldNeil R McEwanSusan E GirdwoodPat A HarrisCaroline McG ArgoAlex Dugdale}
30,,Responses to open peer commentaries on the subjective brain identity and neuroethics,English,nan,nan,1469-493X,9.0,9.0,1/9/01,W1-W4,{G.R. Gillett}
31,880881.0,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,kor,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Korean J Gastroenterol,1598-9992,52.0,6.0,1/8/12,384-8@@,{Seung Woo ParkJae Bock ChungSang Kyum KimSi Young SongJoo Won ChungHo Keun KimJoo Hee SeoSeungmin Bang}
32,629530.0,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,eng,nan,nan,1469-493X,28.0,,1/7/09,2077-86,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M AntmanEugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
33,954388.0,Optimal Starting Age for School Attendance: FY76 Issue Analysis,English,nan,nan,1469-493X,0.0,0.0,1/1/74,274.56519916343296,{Marilou Madden}
34,379737.0,Bone density and body composition in young women with chronic fatigue syndrome.,eng,nan,nan,1469-493X,,,,625-7,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
35,676042.0,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,nan,J Stroke Cerebrovasc Dis,1532-8511,24.0,,1/15/02,362-9,{Yan-Xin ZhaoJun-Chao XieXue-Yuan LiuHan Yan}
36,353972.0,,,nan,nan,1469-493X,3.0,3.0,1/8/01,243-248,{B O Olley}
37,,Successful treatment of lung cancer by multimodal endobronchial interventions,English,Respiration; international review of thoracic diseases,Respiration,1423-0356,88.0,2.0,1/14/01,,{T. NakajimaI. YoshinoK. YasufukuS. YoshidaY. SakairiK. Shibuya}
38,660168.0,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,,Neurosurgery,Neurosurgery,1524-4040,64.0,2.0,1/9/02,316-26; discussion 326-7,{R Loch MacdonaldFarbod Asgarzadie-GadimYeon Gyoe JangDaniel J CurryRachel N YanowitchKim E SchultheissJocelyn TolentinoJ_rgen L_ders}
39,,Out of harm's way: curbing violence in the ED,English,nan,Health Facil Manage,1469-493X,8.0,46.98790106484517,1/1/95,20-6 28,{K. Sandrick}
40,473026.0,The incidence of contrast-induced nephropathy in trauma patients.,eng,nan,nan,1469-493X,,,1/8/06,134-9,
41,372175.0,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,,nan,nan,1469-493X,90.0,4.42557648345881,,S398,
42,110072.0,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,J. Cereb. Blood Flow Metab.,1559-7016,,10.0,,1681-#7,{Jacques Van HoeckeHayat BanoujaafarChristine MarieClaude M Mossiat}
43,330553.0,Multiresistance of clinically relevant gram-positive cocci,,nan,nan,1469-493X,34.0,7.0,1/1/97,655-663,
44,23215.0,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,J Am Board Fam Med,1557-2625,,1.0,1/14/01,42-55,{Leila JacksonBrian J WellsGregory S CooperSiran KoroukianMichael W Kattan}
45,,,,nan,nan,1469-493X,42.0,,1/10/01,,
46,86421.0,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,Cancer research,Cancer Res.,1538-7445,71.0,,5/15/11,Sep-82,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
47,433667.0,Norton Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,,nan,nan,1469-493X,0.0,0.0,,,{NULL}
48,530323.0,Strategies for partner notification for sexually transmitted infections including HIV.,eng,nan,nan,1469-493X,10.0,-1.0,,CD002843,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,102893.0,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,71.0,11.0,1/10/11,1518-25,{Roger S McIntyreAvnish TripathiJeanette M Jerrell}
50,864817.0,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,,nan,nan,1469-493X,21.0,0.0,1/10/01,viii284,{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,217725.0,Use of alendronate in peri-implant defect regeneration,E#ng$lish,nan,nan,1469-493X,294.46924647401374,2.0,1/1/99,151-158,{P. C. WollanS. J. MerawC. M. Reeve}
52,730822.0,Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,Ann R Coll Surg Engl,0035-8843,76.0,5.0,1/1/94,324-326,{Jayatunga APDark CHJahangiri MBradley JWP}
53,659297.0,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,Am J Phys Med Rehabil,1537-7385,91.0,,1/12/11,984-98,{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
54,,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,,nan,J Sci Med Sport,1878-1861,13.0,6.0,1/10/11,597-601,{John W T@@oumbourouEva?? LesliePeter KremerJoanne W Williams}
55,302969.0,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,nan,nan,1469-493X,90.0,3.0,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,158672.0,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,ENG,Computers & chemical engineering,Comput Chem Eng,0098-1354,71.0,-1.0,4/14/12,715-727,{Shibin MathewIpsita Banerjee}
57,616298.0,,,Journal of clinical anesthesia,J Clin Anesth,0952-8180,18.0,6.0,1/6/09,,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
58,221086.0,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,@@eng@@,nan,nan,1469-493X,7.0,0.0,1/12/01,34,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
59,548616.0,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,,nan,nan,1469-493X,0.0,0.0,,,{Ofelia GarciaJo Anne Kleifgen}
60,669596.0,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng,nan,nan,1469-493X,22.0,12.0,,,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,474288.0,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng%,Journal of geriatric oncology,J Geriatr Oncol,1879-4076,6.0,,1/15/01,15-22,{Marlies L van BekkumBarbara C van MunsterMarije E HamakerCarolien H SmorenburgPeter L M Thunnissen}
62,,Outcome of gastric bypass patients.,eng,Obesity surgery,Obes Surg,0960-8923,12.0,2.0,,261-4,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,,A Modified Technique for Pulmonary Valve Replacement with a Homograft,English,nan,nan,1469-493X,26.0,2.0,1/11/01,144-147,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
64,173830.0,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,,nan,nan,1469-493X,116.0,1.0,1/5/01,153-163,
65,852927.0,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,eng,nan,nan,1469-493X,120.23669543096268,,1/9/01,34,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
66,237623.0,Neck pain.,eng,Clinical evidence,Clin Evid (Online),1752-8526,6104.725165280653,1.0,1/8/01,,{Allan I Binder}
67,4805821.985522212,A guide to physiotherapy in cerebral palsy,,nan,nan,1469-493X,18.0,,1/8/01,410-413,{C. E. Barber}
68,318931.0,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,,nan,nan,1469-493X,12.0,3.0,1/10/01,153-163,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,93659.0,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,1001-5515,,3.0,1/12/06,,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,349150.0,The relationship between capsulorhexis size and anterior chamber depth relation.,eng,Ophthalmic surgery and lasers,Ophthalmic Surg Lasers,1082-3069,30.0,3.0,3/1/99,185-90,{O Ceki_C Batman}
71,572010.0,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,$eng$,nan,nan,1469-493X,,,7/15/03,310-4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
72,826030.0,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,nan,Eur J Cardiovasc Nurs,1469-493X,11.0,2.0,,183-9,{Cecilia Bj_rkelundMargaretha Jerlock}
73,34962.0,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,nan,nan,1469-493X,334.0,1.0,11/15/13,112-8,{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talbot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,574309.0,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,English,Transplantation,Transplantation,0041-1337,99.0,7.0,1/15/01,1455-1462,{Junge GRauer B#De Simone PFischer LDe Carlis LKaiser G#MSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
75,200077.0,Plasma cell leukemia--a case report.,eng,nan,nan,1469-493X,,3.0,1/3/07,,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,421512.0,CABG again outshines stenting for some patients with coronary artery blockage,,nan,nan,1469-493X,309.0,1.0,1/13/01,17-Aug,{M. Mitka}
77,715052.0,Health-promoting behaviors of low-income cancer survivors,,nan,nan,1469-493X,25.0,3.0,,@@118-124 7p%,{Alexa StuifbergenMartha Gene Meraviglia}
78,,Food allergy in children,,nan,nan,1469-493X,13.0,10.0,,1349-1353,{E. Bidat}
79,140274.0,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,eng,nan,Nepal Med Coll J,1469-493X,1.0,17.0,,9-Jun,{J Stilki??nd}
80,282039.0,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,nan,nan,1469-493X,48.0,9.0,1/8/01,,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,835177.0,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng,Eur J Cancer Care (Engl),European journal of cancer care,0961-5423 (Print) 0961-5423,19.0,,,167-71,{M. HebbarP. FournierO. Romano}
82,519732.0,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,,Statistical methods in medical research,Stat Methods Med Res,0962-2802,16.0,1.0,1/7/0$#2,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
83,761104.0,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,,nan,nan,1469-493X,1.0,,1/5/01,,{Milagros M. SessionsKevin J. Miller}
84,408062.0,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,nan,nan,1469-493X,39.0,4.0,1??/15/05,,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
85,889481.0,Chronic pain related to quality of sleep,eng     por,nan,nan,1469-493X,,,1/14/01,159-$??63,{W. HummigJ. Stechman NetoL. F. Tonial}
86,894596.0,On the role of pre and post-processing in environmental data mining,,nan,nan,1469-493X,3.0,0.0,1/8/01,1937-1958,{Miquel S_nchez-MarrGeoff HolmesJoaqu_n IzquierdoJoaquim ComasI#oannis AthanasiadisKarina Gibert}
87,604985.0,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,J Med Toxicol,Journal of medical toxicology : official journal of the American College of Medical Toxicology,1556-9039,2.0,4.0,1/6/12,152-5,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,220950.0,Forensic odontology: A prosthodontic view,eng,nan,nan,1469-493X,4.0,1.0,1/12/01,38-41,
89,770196.0,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,nan,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,0020-7292,64.0,1.0,1/1/99,10-May,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,914468.0,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,,nan,Rev.Neurol.,0210-0010,46.0,3.0,1/8/01,,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
91,346326.0,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,nan,nan,1469-493X,10.0,3.0,1/9/03,261-3,{Giovanni TeodoriMarta LeveroneEraldo OcchettaMiriam BortnikPaolo MarinoMarco Marcolongo}
92,612846.0,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,nan,nan,1469-493X,112.66680035187736,1.0,1/10/01,Jul-93,
93,282053.0,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,1462-2203,,4.0,1/1/99,341-6,
94,870257.0,Intimate Partner Violence Survivors' Unmet Social Service Needs,,nan,nan,1469-493X,37.0,,1/11/01,481-489,{Melissa E. DichterKarin V. Rhodes}
95,417578.0,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,,nan,The American journal of managed care,1088-0224,19.0,1.0,1/13/01,SP??26$-7,{A. A. Kaddis}
96,949067.0,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,eng,Expert Opin Drug Metab Toxicol,Expert opinion on drug metabolism & toxicology,1742-5255,3.0,3.0,1/7/01,315-20,{A. A. Mangoni}
97,931323.0,Prevalence of allergic diseases in Poland - ECAP study,,nan,nan,1469-493X,64.0,0.0,1/9/01,326-327,
98,752456.0,The changing patterns of systemic fluoride intake,,J Dent Res,Journal of dental research,0022@@-0345,,5.0,1/1/92,1228-37,{B. A. Burt}
99,1862327.3820472148,,eng,Am J Physiol Endocrinol Metab,American journal of physiology. Endocrinology and metabolism,0193-1849,283.0,3.0,1/2/09,E556-64,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
100,420138.0,Dietary practices of ballet jazz and modern dancers,,Journal of the American Dietetic Association,J Am Die%t As$soc,1878-3570,92.0,3.0,1/1/92,,
101,444273.0,Iatrogenic perforation at colonic imaging.,,nan,nan,1469-493X,0.0,0.0,,,{NULL}
102,816680.0,The embodied nature of medical concepts: Image schemas and language for pain,English,nan,nan,1469-493X,15.0,3.0,1/14/01,283-296,{M. Tercedor SnchezJ.A. Prieto Velasco}
103,491006.0,,,nan,nan,1469-493X,24.0,2.0,,160-6,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,,,,nan,Fertil. Steril.,1556-5653,92.0,2.0,1/9/08,,
105,,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,eng,nan,Cancer Chemother. Pharmacol.,1@@432-0843,422.841613533277,4.0,1/14/04,721-7,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
106,,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,eng,nan,Psychooncology,1099-1611,15.0,14.751601157348492,1/6/03??,248-58,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,,,,nan,nan,1469-493X,52.0,16.68252769391333,1/12/01,255-62,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
108,591619.0,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,nan,nan,1469-493X,39.0,2.0,1/12/01,,
109,,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,Current opinion in pharmacology,Curr Opin Pharmacol,1471-4892,3.0,2.0,1/3/04@@,146-51,
110,255432.0,Pool fencing for preventing drowning in children@@.,eng,The Cochrane Database Of Systematic Reviews,Cochrane Database Syst Rev,1469-493X,-1.0,,1/1/00,CD001047,
111,689284.0,,eng,Cancer immunology immunotherapy : CII,Cancer Immunol. Immunother.,1432-0851,63.0,9.0,,911-24,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
112,,,English,nan,nan,1469-493X,3.0,10.0,1/13/01,,{T. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
113,148787.0,Cardiac atrophy in women following bed rest,eng,nan,nan,1469-493X,103.0,0.0,1/7/01,8-16 ST  - Cardiac atrophy in women following bed rest-,{J. L. HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. MaciasA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
114,779281.0,Patent abstractsnull,,nan,nan,1469-493X,38.0,,1/11/0%1??,,{NULL}
115,,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,eng,The Journal Of Rheumatology,J Rheumatol,031%5-1??62X,28.0,4.0,1/1/04,,{A H ZwindermanM MunnekeG J TijhuisZ de JongJ M HazesT P Vliet Vlieland}
116,447382.0,,,nan,nan,1469-493X,,0.0,,,{NULL}
117,,Thermoregulatory response of women to intermittent work in the heat,,nan,J Appl Physiol,0021-8987 (Print)     0021-8987,41.0,1.0,1/1/76,,
118,185291.0,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,,nan,nan,1469-493X,13.0,0.0,1/10/01,305-310,
119,886237.0,Effet d'une intervention non mdicamenteuse Voix d'Or sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmacological intervention Voix d'Or on behavior disturbances in Alzheimer disease and associated disorders.],,nan,nan,1469-493X,11.0,3.0,,323-330,{Graldine Martin-GaujardFloriane Delphin-CombeIsabelle RouchSolveig RellandPierre Krolak-Salmon}
120,954493.0,,,nan,nan,1469-493X,0.0,0.0,1/1/66,13,{Sheldon H. White}
121,922646.0,Desflurane and isoflurane increase lumbar cerebrospinal fluid pressure in normocapnic patients undergoing transsphenoidal hypophysectomy.,en#g,nan,nan,1469-493X,85.0,5.0,,999-1004,{P TalkeJ CaldwellB DodsontC A Richardson}
122,843485.0,Pathways of care-seeking during fatal infant illnesses in under-resourced South African settings.,eng,Transactions of the Royal S??oc$iety of Tropical Medicine and Hygiene,Trans. R. Soc. Trop. Med. Hyg.,1878-3503,106.0,2.0,1/12/02,,{Peter J WinchMickey ChopraCynthia S MinkovitzDebra JacksonAlyssa B Sharkey}
123,,,eng,nan,nan,1469-493X,13.0,-1.0,1/13/01,S13,{Jai K DasZohra S LassiZulfiqar A BhuttaGuleshehwar ZahidAamer Imdad}
124,863844.0,,eng,nan,nan,1469-493X,6.0,,1/13/01,3-Aug,{Yasunori OtaMasaaki NoguchiKei-Ji SugimotoHiroshi IzumiNorio KomatsuNanae YamaguchiHidenori ImaiAsami ShimadaYasunobu SekiguchiMutsumi Wakabayashi}
