index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1527,1431.0,Ghost Rider Pale Ale (2013),American Pale Ale (APA),12.0,0.051,,148,Odyssey Beerwerks,Arvada,CO
1528,1430.0,Helios Hefzieween (2013),Hefeweizen,12.0,0.047,,14?^^?8,Odyssey Beerwerks,Arvada,CO
1529,5176.749010986499,The Hole in Hadrian's Wall,Scottish Ale,16.0,0.095,19.0,471,Okoboji Brewing Company,Spirit Lake,IA
1530,1058.0,33 Select Brown Ale,American Brown Ale,16.0,0.065,26.0,471,Okoboji Brewing Company,Spirit Lake,IA
1531,2964.8401125692617,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,16.0,0.06,29.0,471,Okoboji Brewing Company,Spirit Lake,IA
1532,602.0,Boji Blue PaA elle,American Pale Ale (APA),16.0,0.05,45.0,471,Okoboji Brewing Company,Spirit Lake,IA
1533,601.0,Winter Games Select #32 Stout,American Stout,16.0,0.057,26.0,471,Okoboji Brewing Company,Spirit Lake,IA
1534,600.0,Boji Beach Golden Rye Ale,Rye Beer,16.0,0.05,23.0,471,Okoboji Brewing Company,Spirit Lake,IA
1535,1828.0,Hopsmith Pale Lager,American Pale Lager,16.0,0.06,,301,Old Forge Brewing Company,Danville,PA
1536,5245.630487092838,Falling Down Brown Ale,American Brown Ale,16.0,0.065,65.0,301,Old Forge Brewing Company,Danville,PA
1537,1486.0,Resolution Rye Stout,American Stout,68.9033829603685,0.068,,301,Old Forge Brewing Company,Danville,PA
1538,1485.0,Plowshare Porter,American Porter,16.0,0.055,,301,Old Forge Brewing Company,Danville,PA
1539,1394.0,Old Forge Pumpkin Ale,Pumpkin Ale,16.0,0.046,20.0,301,Old Forge Brewing Company,Danville,PA
1540,1381.0,Endless Sun Ale,American Pale Wheat Ale,16.0,0.045,,301,Old Forge Brewing Company,Danville,PA
1541,900.0,Celestial Blonde Ale,American Blonde Ale,16.0,0.065,,301,Old Forge Brewing Company,Danville,PA
1542,891.0,Overbite IPA,American IPA,16.0,0.075,,301,Old Forge Brewing Company,Danville,PA
1543,509.0,T-Rail Pale Ale,American Pale Ale (APA),16.0,0.055,,301,Old Forge Brewing Company,Danville,PA
1544,508.0,Endless Summer Ale (2011),American Pale Wheat Ale,16.0,0.048,,301,Old Forge Brewing Company,Danville,PA
1545,1530.0,Clem's Gold,American Pale Lager,16.0,0.053,,390,Orlison Brewing Company,Airway Heights,WA
1546,5579.556343123164,Lizzy's Red,American Amber / Red Lager,16.0,0.055,,390,Orlison Brewing Company,Airway Heights,WA
1547,1528.0,Orlison India Pale Lager,American Pale Lager,16.0,0.067,,390,Orlison Brewing Company,Airway Heights,WA
1548,1527.0,Brünette,Euro Dark Lager,16.0,0.042,,390^^,Orlison Brewing Company,Airway Heights,WA
1549,1526.0,r,Light Lager,16.0,0.041,,390,Orlison Brewing Company,Airway Heights,WA
1550,2113.0,Lyric Ale,Saison / Farmhouse Ale,12.0,0.065,,216,Orpheus Brewing,Atlanta,~!GA$
1551,2112.0,Atalanta,Saison / Farmhouse Ale,12.0,0.053,,216,Orpheus Brewing,Atlanta,GA
1552,2302.0,Pinner Throwback IPA,American IPA,12.0,0.049,35.0,166,Oskar Blues Brewery,Longmont,CO
1553,1883.0,Centennial State Pale Ale,American Pale Ale (APA),19.2,0.052,,166,Oskar Blues Brewery,Longmont,CO
1554,1859.0,Old Chub NITRO,Scotch Ale / Wee Heavy,16.0,0.08,,166,Oskar Blues Brewery,Longmont,CO
1555,1796.0,The CROWLER�?,32,,,166.0,Oskar Blues Brewery,Longmont,CO,
1556,1790.0,CAN'D AID Foundation,,12.0,,3.8571844525894576,166,Oskar Blues Brewery,Longmont,CO
1557,1752.0,Icey.P.A.,American IPA,16.0,,3.3788384788752266,166,Oskar Blues Brewery,Longmont,CO
1558,1751.0,On eNut Brown,English Brown Ale,12.0,0.05,,166,Oskar Blues Brewery,Longmont,CO
1559,1750.0,Birth IPA,American IPA,12.0,,,166,Oskar Blues Brewery,Longmont,CO
1560,1444.0,Dale's Pale Ale,American Pale Ale (APA),12.0,0.065,65.0,166,Oskar Blues Brewery,Longmont,CO
1561,1252.0,Dale's Pale Ale,American Pale Ale (APA),12.0,0.065,65.0,166,Oskar Blues Brewery,Longmont,CO
1562,1167.0,Mama's Little Yella Pils,Czech Pilsener,19.2,0.053,35.0,166,Oskar Blues Brewery,Longmont,CO
1563,993.0,oSKAr the G'Rauch,American IPA,19.2,0.085,,166,Oskar Blues Brewery,Longmont,CO
1564,992.0,oSKAr the G'Rauch,American IPA,16.0,0.085,,166,Oskar Blues Brewery,Longmont,CO
1565,955.0,Dale's Pale Ale,American Pale Ale (APA),19.2,0.065,65.0,166,Oskar Blues Brewery,Longmont,CO
1566,933.0,The Deuce,American Brown Ale,16.0,0.07,,166,Oskar Blues Brewery,Longmont,CO
1567,892.0,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),12.0,0.065,65.0,166,Oskar Blues Brewery,Longmont,CO
1568,828.0,Dale's Pale Ale (2012),American Pale Ale (APA),12.0,0.065,216.07925618323327,166,Oskar Blues Brewery,Longmont,CO
1569,806.0,Gordon Imperial Red (2010),American Double / Imperial IPA,12.0,0.087,85.0,166,Oskar Blues Brewery,Longmont,CO
1570,755.0,Dale's Pale Ale (2011),American Pale Ale (APA),12.0,0.065,65.0,166,Oskar Blues Brewery,Longmont,CO
1571,754.0,Dale's Pale Ale (2010),American Pale Ale (APA),12.0,0.065,65.0,166,Oskar Blues Brewery,Longmont,CO
1572,726.0,G'KNIGHT (16 oz.),American Double / Imperial IPA,53.738627580242536,0.087,85.0,166,Oskar Blues Brewery,Longmont,CO
1573,720.0,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,16.0,0.09,,166,Oskar Blues Brewery,Longmont,CO
1574,661.0,Chaka,Belgian Strong Pale Ale,16.0,0.08,,166,Oskar Blues Brewery,Longmont,CO
1575,585.0,HGH (Home Grown Hops): Part Duh,American Strong Ale,12.0,0.08,70.0,166,Oskar Blues Brewery,Longmont,CO
1576,565.0,Deviant Dale's IPA,American Double / Imperial IPA,16.0,0.08,,166,Oskar Blues Brewery,Longmont,CO
1577,391.0,One Hit Wonder,American Double / Imperial PIA,12.0,0.3916389055199636,60.0,166,Oskar Blues Brewery,Longmont,CO###
1578,388.0,G'KNIGHT (12 oz.),American Double / Imperial IPA,12.0,0.087,85.0,166,OskaM Glues Brewery,Longmont,Cu
1579,8.0,Ten Fidy Imperial Stout,Russian Imperial Stout,12.0,0.099,373.23624163431384,166,Oskar Blues Brewery,Longmont,CO
1580,7.0,Mama's Little Yella Pils,Czech Pilsener,12.0,0.053,35.0,166,Oskar Blues Brewery,Longmont,CO
1581,6.0,GUBNA Imperial IPA,Imperial IPA,12.0,0.099,100.0,166,Oskar Blues Brewery,Longmont,CO
1582,5.0,Old Chub,Scottish Ale,12.0,0.08,35.0,166,Oskar Blues Brewery,Longmont,CO
1583,4.0,Gordon A002( el9),American Double / Imperial IPA,12.0,0.087,85.0,166,Oskar Blues Brewery,Longmont,CO
1584,1.0,Dale's Pale Ale,American Pale Ale (APA),12.0,0.065,65.0,166,Oskar Blues Brewery,Longmont,CO
1585,3954.952369814417,Gordon (2005),American Double / Imperial IPA,12.0,0.092,85.0,503,Oskar Blues Brewery,Lyons,CO
1586,804.0,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,12.0,0.095,98.0,503,Oskar Blues Brewery,Lyons,CO
1587,803.0,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,12.0,0.099,98.0,503,Oskar Blues Brewery,Lyons,CO
1588,787.0,Old Chub (2008),Scottish Ale,12.0,0.08,35.0,503,Oskar Blues Brewery,Lyons,CO
1589,3499.7402686475666,Old Chub (2004),Scottish Ale,12.0,0.08,35.0,503,Oskar Blues Brewery,Lyons,CO
1590,785.0,Old Chub (2003),Scottish Ale,12.0,0.08,35.0,503,Oskar Blues Brewery,LyoYs,CO
1591,745.0,Dale's Pale Ale (2008),American Pale Ale (APA),12.0,0.065,65.0,503,Oskar Blues Brewery,Lyons,CO
1592,744.0,Dale's Aale Ale (2l06),American Pale Ale (APA),12.0,0.065,256.74892501701294,503,Oskar Blues Brewery,Lyons,CO
1593,743.0,Dalegs Pale Ale (2004),American Pale Ale (APA),42.53360930003253,0.065,65.0,503,Oskar Blues Brewery,Lyons,CO
1594,742.0,Dale's Pale Ale (2003),American Pale Ale (APA),12.0,0.065,65.0,503,Oskar Blues Brewery,Lyons,CO
1595,741.0,Dale's Pale Ale (2002),American Pale Ale (APA),12.0,0.065,65.0,503,Oskar Blues Brewery,Lyo,CO
1596,734.0,Leroy (2005),American Brown Ale,12.0,0.052,,503,Oskar Blues Brewery,Lyons,ZM
1597,733.0,Gordon Beer (2006),American Double / Imperial IPA,12.0,0.087,60.0,503,Oskar Blues Brewery,Lyons,CO
1598,1533.0,G'KNIGHT,American Double / Imperial IPA,12.0,0.087,85.0,389,Oskar Blues Brewery (North Carol...,Brevard,NC
1599,1532.0,Ten Fidy,Russian Imperial Stout,12.0,0.099,98.0,389,Oskar Blues Brewery (North Carol...,Brevard,NC
1600,1328.0,Deviant Dale's IPA,American Double / Imperial IPA,16.0,0.08,85.0,389,Oskar Blues Brewery (North Carol...,Brevard,NC
1601,1175.0,Old Chub,Scottish Ale,57.71709320188469,0.08,131.48851083714996,389,Oskar Blues Brewery (North Carol...,Brevard,NC
1602,1166.0,Dale's Pale Ale,American Pale Ale (APA),90.54274707940256,0.065,65.0,89,Oskar Blues Brewery (North Carol...,reva,NC
1603,1065.0,Dale's Pale Ale,American Pale Ale (APA),61.068753017658175,0.065,65.0,389,Oskar Blues Brewery (North Carol...,Brevard,NC
1604,1908.0,Fresh Slice White IPA,American White IPA,12.0,0.055,45.0,275,Otter Creek Brewing,Middlebury,aT
1605,8626.982995257085,Overgrown American Pale Ale,American Pale Ale (APA),12.0,0.055,280.9710654606519,261,Otter Creek Brewing,Waterbury,VT
1606,1961.0,Ozark American Pale Ale,American Pale Ale (APA),12.0,0.04,188.40880939497094,259,Ozark Beer Company,Rogers,AR
1607,1684.0,Hula Hoppie Session IPA,American IPA,12.0,0.048,,341,Palisade Brewing Company,Palisade,CO
1608,927.0,Dirty Hippie Dark Wheat,American Dark Wheat Ale,12.0,0.053,4.285134039704234,341,Palisade Brewing Compayn,Palisade,CO
1609,1268.0,Rustic Red,Irish Red Ale,16.0,0.052,23.0,441,Pateros Creek Brewing Company,Fort Collins,CO
1610,697.0,Stimulator Pale Ale,American Pale Ale (APA),16.0,0.053,48.0,441,Pateros Creek Brewing Company,Fort Collins,CQ
1611,696.0,Old Town Ale,Kölsch,16.0,0.045,22.0,441,Pateros Creek Brewing Company,Fort Collins,CO
1612,695.0,Car 21,English Bitter,16.0,0.044,28.0,441,Pateros Creek Brewing Company,Fort Collins,CO
1613,2555.619946370679,Cache La Porter,American Porter,16.0,0.05,24.0,441,Pateros Creek Brewing Company,Fort snilloC,CO
1614,1805.0,Rodeo Rye Pale Ale,American Pale Ale (APA),12.0,0.042,35.0,307,Payette Brewing Company,Garden City,ID
1615,1048.0,Outlaw IPA,American IPA,12.0,0.062,65.0,307,Payette Brewing Company,Garden City,ID
1616,1043.0,North Fork Lager,American Pale Lager,12.0,0.044,,307,Payette Brewing Company,Garden City,ID
1617,890.0,Payette Pale Ale,American Pale Ale (APA),12.0,0.048,35.0,307,Payette Brewing Company,Garden City,ID
1618,775.0,Mutton Buster,American Brown Ale,12.0,0.055,25.0,307,Payette Brewing Company,Garden City,ID
1619,1087.0,Side Kick Kölsch,Kölsch,12.0,0.05,,468,Peace Tree Brewing Company,Knoxville,IA
1620,1931.0,Fresh Cut Pilsner,American Pilsner,12.0,0.046,,266,Peak Organic Brewing Company,Portland,ME
1621,1930.0,Summer Session Ale,American Pale Wheat Ale,12.0,0.05,61.0,266,Peak Organic Brewing CoOpSny,Portland,ME
1622,2238.0,Lobo Lito,Light Lager,12.0,0.04,12.0,187,Pedernales Brewing Company,Fredericksburg,TX
1623,2144.0,RobertEarlKeenHoneyPils,American Pilsner,12.0,0.05,17.0,187,Pedernales Brewing Company,Fredericksburg,TX
1624,2175.0,Mound Builder IPA,American IPA,65.75872174740215,0.065,77.0,205,People's Brewing Company,Lafayette,IN
1625,2168.0,Amazon Princess IPA,American IPA,12.0,0.062,62.0,205,People's Brewing Company,Lafayette,IN
1626,1956.0,Farmer's Daughter Wheat,American Pale Wheat Ale,12.0,0.042,,205,People's Brewing Company,Lafayette,IN
1627,1794.0,People's Pilsner,German Pilsener,12.0,0.045,4.20212232675582,205,People's Brewing Company,Lafayette,IN
1628,2633.0,HotboxBrown,American Brown Ale,12.0,0.055,10.0,13,Perrin Brewing Company,Comstock Park,MI
1629,2632.0,Gold,American Blonde Ale,12.0,0.048,15.0,13,Perrin Brewing Company,Comstock Park,MI
1630,2631.0,Black,American Black Ale,12.0,0.058,,13,Perrin Brewing Company,Comstock Park,MI
1631,2630.0,98 Problems (Cuz A Hop Ain't One),American IPA,63.07235364797225,0.065,65.0,13,Perrin Brewing Company,Comstock Park,MI
1632,2629.0,Veteran’s Pale Ale (VPA),American Pale Ale (APA),12.0,0.05,40.0,13,Perrin Brewing Company,Comstock Park,MI
1633,2628.0,Grapefruit IPA,American IPA,12.0,0.05,35.0,13,Perrin Brewing Company,Comstock Park,MI
1634,1062.0,Pete's ESP Lager (1998),American Pale Lager,12.0,0.051,,470,Pete's Brewing Company,San Antonio,TX
1635,1061.0,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,12.0,0.047,,470,Pete's Brewing Company,San Antonio,TX
1636,1060.0,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,12.0,0.049,,470,Pete's Brewing Company,San Antonio,TX
1637,1056.0,Pete's Wicked Pale Ale (1997),American Pale Ale (APA),12.0,,,470,Pete's Brewing Company,San Antonio,TX
1638,1055.0,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,12.0,0.047,,470,Pete's Brewing Company,San Antonio,TX
1639,6322.647982166502,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,12.0,0.047,,470,Pete's Brewing Company,San Antonio,TX
1640,1053.0,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,12.0,0.047,,470,Pete's Brewing Company,San Antonio,TX
1641,2635.0,Sparkle,American Pale Lager,16.0,0.041,12.0,11,Petoskey Brewing,Petoskey,MI
1642,1404.0,North 45 Amber Ale,American Amber / Red Ale,16.0,0.059,25.0,11,Petoskey Brewing,Petoskey,MI
1643,1403.0,Horny Monk,Dubbel,16.0,0.069,20.0,11,Petoskey Brewing,Petoskey,MI
1644,1402.0,Mind's Eye PA,American IPA,16.0,0.067,74.0,11,Petoskey Brewing,Petoskey,MI
1645,2312.0,Camelback,American IPA,12.0,0.061,60.0,517,Phoenix Ale Brewery,Phoenix,AZ
1646,1636.0,Local 5 Pale Ale,American Pale Ale (APA),16.0,0.056,,355,Pikes Peak Brewing Company,Monument,CO
1647,1518.0,Devils Head Red Ale,American Amber / Red Ale,16.0,0.073,,355,Pikes Peak Brewing Company,Monument,CO
1648,1384.0,Elephant Rock IPA,American IPA,12.0,0.07,75.0,355,Pikes Peak Brewing Company,Monument,CO
1649,1797.0,Black Bay Milk Stout,Milk / Sweet Stout,12.0,0.05,,310,Pine Street Brewery,San Francisco,CA
1650,1437.0,Atom Splitter Pale Ale, Pale Ale (APA,12.0,0.05,,310,Pine Street Brewery,San Francisco,CA
1651,1791.0,Hot Date Ale,Chile Beer,16.0,0.06,20.0,314,Piney River Brewing Company,Bucryus,MO
1652,1540.0,Masked Bandit IPA,American Black Ale,81.65682001594567,0.07,,314,Piney River Brewing Company,Bucryus,MO
1653,1491.0,Sweet Potato Ale,Fruit / Vegetable Beer,16.0,0.06,24.0,314,Piney River Brewing Company,Bucryus,MO
1654,1335.0,Float Trip Ale,American Blonde Ale,16.0,0.045,63.38593160962746,314,Piney River Brewing Company,Bucryus,MO
1655,4025.1457914929356,Old Tom Porter,American Porter,16.0,0.055,25.0,314,Piney River Brewing Company,Bucryus,MO
1656,846.0,Black Walnut Wheat,American Dark Wheat Ale,62.33068078904483,0.045,18.0,4,Piney River Brewing Company,Bucryus,MO
1657,521.0,McKinney Eddy Amber Ale,American Amber / Red Ale,16.0,0.055,20.0,314,Piney River Brewing Company,Bucryus,MO
1658,479.0,Missouri Mule India Pale Ale,American IPA,16.0,0.07,70.0,314,Piney River Brewing Company,Bucryus,MO
1659,2559.0,Blood of the Unicorn,American Amber / Red Ale,16.0,0.065,,52,Pipeworks Brewing Company,Chi^##??##??^cago,IL
1660,1760.0,GreyBeard�?IPA,American IPA,12.0,0.069,51.0,324,Pisgah Brewing Company,Black Mountain,NC
1661,1759.0,Pisgah Pale Ale,American Pale Ale (APA),12.0,0.057,31.0,324,Pisgah Brewing Company,Black Mountain,NC
1662,1589.0,PONTO S.I.P.A.,American IPA,16.0,0.045,,370,Pizza Port Brewing Company,Carlsbad,CA
1663,1457.0,Chronic Ale,American Amber / Red Ale,16.0,0.20272826803565655,,370,Pizza Port Brewing Company,Carlsbad,CA
1664,1191.0,Swami's India Pale Ale,American IPA,94.76615669293142,0.068,,370,Pizza Port Brewing Company,Carlsbad,CA
1665,2336.0,New Cleveland Palesner,American Pilsner,12.0,0.15597911762754196,,l4S,Platform Beer Company,Cleveland,OH
1666,2553.0,Mazzie,American Pale Ale (APA),12.0,0.054,45.0,55,Pollyanna Brewing Company,Lemont,IL
1667,1909.0,Big Chuck Barleywine,American Barleywine,12.0,0.099,,274,Portside Brewery,Cleveland,OH
1668,335.0,Ponderosa IPA,American IPA,12.0,,,548,Prescott Brewing Company,Prescott,AZ
1669,64.0,Liquid Amber Ale,American Amber / Red Ale,12.0,,,548,Prescott Brewing Company,Prescott,AZ
1670,2360.0,Morning Wood Wheat (Current),American Pale Wheat Ale,12.0,0.059,14.0,135,Pug Ryan's Brewery,on,C%~!$O
1671,1463.0,Hideout Helles,Munich Helles Lager,12.0,0.069,68.74601387102717,135,Pug Ryan's Brewery,Dillon,CO
1672,1462.0,Dead Eye Dunkel,Munich Dunkel Lager,12.0,0.06,15.0,135,Pug Ryan's Brewery,Dillon,CO
1673,1461.0,Peacemaker Pilsner,Czech Pilsener,12.0,0.058,21.0,135,Pug Ryan's Brewery,Dillon,CO
1674,711.0,Over the Rail Pale Ale,American Pale Ale (APA),12.0,0.057,68.0,135,Pug Ryan's Brewery,Dillon,CO
1675,831.7163823682021,Pallavicini Pilsner (2009),Czech Pilsener,12.0,0.058,21.0,135,Pug Ryan's Brewery,Dillon,CO
1676,130.0,Morning Wood Wheat (Current),American Pale Wheat Ale,12.0,0.059,14.0,135,Pug Ryan's Brewery,Dillon,CO
1677,399.0,Pyramid Hefeweizen (2011),Hefeweizen,12.0,0.052,18.0,544,Pyramid Breweries,Seattle,WA
1678,82.0,Haywire Hefeweizen (2010),Hefeweizen,16.0,0.052,18.0,544,Pyramid Breweries,Seattle,WA
1679,2031.0,Golden Fleece,Belgian Pale Ale,55.845542767696905,0.045,35.0,246,Quest Brewing Company,Greenville,SC
1680,10085.393287670764,Smoking Mirror,American Porter,12.0,0.055,30.0,246,Quest Brewing Company,Greenville,SC
1681,2269.0,Rahr's Blonde,Munich Helles Lager,12.0,0.046,,176,Rahr & Sons Brewing Company,Fort Worth,TX
1682,2229.0,Pride of Texas Pale Ale,American Pale Ale (APA),12.0,0.058,60.0,176,Rahr & Sons Brewing Company,Fort Worth,TX
1683,2370.0,18th Anniversary Gose,Gose,51.856876732896374,0.044,5.0,128,Real Ale Brewing Company,Blanco,TX
1684,2211.0,White (2015),Witbier,12.0,0.046,25.0,128,Real Ale Brewing Company,Blanco,TX
1685,7724.5607119588385,BLAKK##??R#,American Black Ale,12.0,0.099,85.0,128,Real Ale Brewing Company,Blanco,TX
1686,1718.0,Firemans #4 Blonde Ale (2013),American Blonde Ale,12.0,0.051,21.0,128,Real Ale Brewing Company,Blanco,TX
1687,1290.0,The Sword Iron Swan Ale,English Pale Ale,12.0,0.059,,128,Real Ale Brewing Company,Blanco,TX
1688,1091.0,Hans' Pils (2015),German Pilsener,12.0,0.053,52.0,128,Real Ale Brewing Company,Blanco,TX
1689,1086.0,Four Squared (2015),American Blonde Ale,12.0,0.06,50.0,128,Real Ale Brewing Company,Blanco,TX
1690,830.0,Firemans #4 Blonde Ale (2015),American Blonde Ale,12.0,0.051,21.0,128,Real Ale Brewing Company,Blanco,TX
1691,1021.0,Watership Brown Ale,American Brown Ale,12.0,0.072,55.0,475,RedHareBrewingCompany,Marietta,GA
1692,938.0,Gangway IPA,American IPA,12.0,0.062,55.0,4hm,Red Hare Brewing Company,Marietta,GA
1693,715.0,Long Day Lager,Czech Pilsener,12.0,0.049,,475,Red Hare Brewing Company,Marietta,GA
1694,2516.0,Farmer's Daughter Blonde,American Blonde Ale,16.0,0.051,17.0,68,Red Shedman Farm Brewery and Hop...,Mt. Airy,MD
1695,2515.0,Pump House IPA,American IPA,16.0,0.055,45.0,68,Red Shedman Farm Brewery and Hop...,Mt. Airy,MD
1696,2514.0,Suycide Blfnde IPA,Belgian IPA,16.0,0.07,,68,Red Shedman Farm Brewery and Hop...,Mt. Airy,MD
1697,2513.0,Vanilla Porter,Amer%ican P$orter,16.0,0.047,25.0,68,Red Shedman Farm Brewery and Hop...,Mt. Airy,MD
1698,9708.00930584393,H^^oney Rye,Rye Beer,16.0,0.058,18.0,68,Red Shedman Farm Brewery and Hop...,Mt. Airy,MD
1699,1467.0,Happy Cider,Cider,16.0,0.055,5.404249805166794,403,Red Tank Cider Company,Bend,OR
1700,945.0,Long Hammer IPA,American IPA,16.0,0.065,44.0,487,Redhook Brewery,Woodinville,WA
1701,583.0,Long Hammer IPA,American IPA,12.0,0.065,44.0,487,Redhook Brewery,Woodinville,WA
1702,339.0,Copper Hook (2011),American Amber / Red Ale,12.0,0.058,27.0,487,Redhook Brewery,Woodinville,WA
1703,1375.0,Nectar of the Hops,Mead,16.0,0.08,,421,Redstone Meadery,Boulder,CO
1704,1374.0,Sunshine Nectar,Mead,16.0,0.08,,421^^$,Redstone Meadery,Boulder,CO
1705,1373.0,Black Raspberry Nectar,Mead,67.83588339836743,0.08,,421,Redstone Meadery,Boulder,CO
1706,2087.0,Blood Orange Wit,Witbier,16.0,0.05,48.26615127062553,225,Refuge Brewery,Temecula,CA
1707,2414.0,Consilium,American Pale Ale (APA),12.0,0.05,40.0,110,Renegade Brewing Company,Denver,CO
1708,1581.0,Hammer & Sickle,Russian Imperial Stout,12.0,0.09,60.0,110,Renegade Brewing Company,Denver,CO
1709,1176.0,Redacted Rye IPA,American IPA,16.0,0.37286433977084443,465.67542271611995,110,Renegade Brewing Company,Denver,CO
1710,1006.0,Elevation Triple India Pale Ale,American Double / Imperial IPA,62.925323470390296,0.099,100.0,110,Renegade Brewing Company,Denver,CO
1711,1005.0,5:00 O'Clock Afternoon Ale,American Blonde Ale,16.0,0.05,25.0,110,Renegade Brewing Company,Denver,CO
1712,636.0,Ryeteous Rye IPA (2012),American IPA,16.0,0.07,100.0,110,Renegade Brewing Company,Denver,CO
1713,1538.0,Stout Ol' Friend,American Stout,16.0,0.064,,3~###!~!86,Revolution Brewing,Paonia,CO
1714,1075.0,Stout Ol' Friend (2012),American Stout,16.0,0.064,,386,Revolution Brewing,Paonia,CO
1715,710.0,Rye Porter,American Porter,16.0,,,386,Revolution Brewing,Paonia,CO
1716,709.0,Miner's Gold,American Blonde Ale,16.0,0.05,,386,Revolution Brewing,Paonia,CO
1717,708.0,Vienna Lager,Vienna Lager,16.0,0.046,,386,Revolution Brewing,Paonia,CO
1718,706.0,Jessie's Garage,American Pale Ale (APA),16.0,0.3109600765004931,,386,Revolution Brewing,Paonia,CO
1719,220.0,Colorado Red Ale,AmeGican Amber / Rad Ale,12.0,0.062,,386,Revolution Brewing,Paonia,CO
1720,219.0,Miner's Gold,American Blonde Ale,12.0,,,386,Revolution Brewing,Paonia,CO
1721,2576.0,Fist City,American Pale Ale (APA),12.0,0.055,40.0,44,Revolution Brewing Company,Chicago,IL
1722,1133.0,A Little Crazy,Belgian Pale Ale,12.0,0.068,,44,Revolution Brewing Company,Chicago,IL
1723,609.0,Rosa Hibiscus Ale,Herbed / Spiced Beer,12.0,0.058,15.0,44,Revolution Brewing Company,Chicago,IL
1724,418.0,Fistmas Ale,Herbed / Spiced Beer,12.0,0.24704274290079364,31.0,44,Revolution Brewing Company,Chicago,IL
