ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
24,nan,nan,6:59 a.m.,nan,nan,nan
25,boston,nan,6:59 a.m.,7:22 a.m.,nan,nan
26,nan,nan,6:59 a.m.,nan,nan,nan
27,flightaware,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,nan,10:04 a.m.
28,flightexplorer,nan,6@#@:59 a.m.,7:22 a.m.,nan,10:04 a.m.
29,nan,nan,6:59 a.m.,nan,nan,10:04 a.??m.%
30,flightstats,AA-1165-JFK-MIA,6:59 a.m.,nan,10:34 a.m.,10:04 a.m.
31,nan,nan,6:59 a.m.,nan,nan,10:04 a.m.$
32,flylouisville,nan,6:59 a.m.,nan,10:34 a.m.,10:04 a.m.
33,flytecomm,nan,nan,nan,nan,10:04 a.m.
34,foxbusiness,nan,6:59 a.m.,nan,nan,10:04 a??.m.
35,gofox,AA-1165-JFK-MIA,6:59 a.m.,nan,nan,??10:04 a.m.
36,helloflight,nan,nan,nan,nan,10:04 a.m.
37,nan,nan,6:59 a.m.,nan,nan,nan
38,myrateplan,nan,nan,nan,nan,10:04 a.m.
39,mytripandmore,nan,6:59 a.m.,nan,10:34 a.m.,nan
40,or#bitz,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
41,panynj,nan,6:59 a.m.,nan,nan,nan
42,quicktrip,nan,6:59 a.m.,nan,10:34 a.m.,10:04 a.m.
43,travelocit##y,nan,6:59 a.m.,@@7:22 %a.m.,10:34 a.m.,10:04 a.m.
44,wea%ther@@,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
45,world-??flight-tr%acker,AA-1165-JFK-MIA,6:59 a.m.,7:22 a??.m$.,10:3??4 a.m.,10:04 a.m.
46,wunderground,AA-1165-JFK-MIA,6:59 a.m.,nan,10:34 a.m.,10:04 a.m.
47,aa,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,nan,9:53 p.m.
48,nan,nan,8:00 p.m.,nan,nan,@@9:53@@ p.m.
49,allegiantair,nan,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
50,boston,nan,nan,nan,nan,9:53 p.m.
51,businesstravellogue,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,@@9:53 p.m.
52,flightarrival,nan,nan,nan,nan,9:53 p.m.
53,flightaware,nan,nan,nan,nan,9:53 p.m.
54,nan,nan,8:00 p.m.,nan,nan,9:53 p.m.
55,flights,AA-1221-MCO-ORD,nan,8:23 p.m.,9:45 p.m.,9:53 p.m.
56,nan,nan,nan,nan,nan,nan
57,nan,nan,8:00 p#.%m.,nan,nan,9:53 p.m.
58,nan,nan,8:@@00 p.m.$,nan,nan,9:53 p.m.
59,flytecomm,nan,nan,nan,nan,9:53 p.m.
60,foxbusi$nes%s,AA-1221-MCO-ORD,8:0%0 p.$m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
61,gofox,AA-1221-MCO-ORD,8:00 p.m.%,nan,nan,9:53 p.m.
62,helloflight,nan,8:00 p.m.,nan,nan,9:53 p.m.
63,m@@@@co,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
64,myrateplan,nan,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
65,mytripandmore,nan,nan,nan,nan,9:53???? p.m.
66,nan,nan,8:00 p.m.,nan,nan,9:53 p.m.
67,ord,nan,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
68,panynj,nan,nan,nan,nan,9:53 p.m.
69,quicktrip,AA-1221-MCO-ORD,8:00 p.m.,8#:23 p.m.,9:45 p.m.,9:53 p.m.
70,travelocity,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,nan
71,usatoday,nan,8:00 p??.m.,nan,nan,9:53 p.m.
72,w??eather,AA-1221-MCO-ORD,8:0$0 p.m.,8:23 p.m.,9:45 p.m.,nan
73,world-flight-tracker,nan,8:00 p.m.,nan,nan,9:53 p.m.
74,wunderground,AA-1#221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45?? p$.m.,9:53 p.m.
75,aa,nan,1:00 p.m.,2:04 p.m.,@@2:35 p.$m.,3:30 p.m.
76,airtravelcenter,nan,1:00 p.m.,nan,nan,3:30 p.m.
77,allegiantair,nan,1:00 p.m.,nan,2:35 p.m.,3:30 p.m.
78,boston,nan,1:00 @@??p.m.,nan,nan,3:30 p.m.
79,businesstravellogue,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
80,d#fw,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
81,flightarrival,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,nan,3:30 p.m.
82,flightawa%??re,AA-1279-DFW-PHX,1:00# p@@.m.,nan,2:35 p.m.,3:30 @@p.@@m.
83,flightexpl@@orer,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
84,nan,nan,1:00 p.m.,nan,nan,3:30 ??p.$m.
85,flightstats,nan,1:00 p.m.,nan,nan,3:30 p.m.
86,flightview,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,nan
87,flylouisville,nan,1:00 p.m.,nan,2:%35 p.m.,3:30 p.m.
88,flytecomm,nan,1:00 p.m.,nan,nan,3:30 p.m.
89,foxbusiness,nan,1:00 p.m.,nan,nan,3:30 p.m.
90,??gofox#,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
91,helloflight,nan,1:00 p.m.,nan,nan,3:30 p.m.
92,myratepla%n,nan,nan,nan,nan,nan
93,orbitz,nan,nan,nan,nan,3:30 p.m.
94,panynj,nan,1:00 p.m.,nan,nan,3:30 p.m.
95,quicktrip,AA-1279-DFW-PHX,??1:00 p.m.@@,2:04$ #p.m.,2:35 p.m.,3:30 p.m.
96,travelocity,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,nan
97,weather,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
98,world-flight-tracker,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:@@3??0 p.m.
99,wunderground,nan,nan,nan,nan,3:30 #p.m.
100,aa,AA-1434-DFW-MCO,7:15 a.m.,nan,10:35 a.m.,nan
101,airtravelcenter,nan,7:15 a.m.,nan,nan,10:36 a.m.
102,allegiantair,nan,nan,nan,nan,10:36 a.m.
103,boston,nan,nan,nan,nan,10:36 a.m.
104,businesstravellogue,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
105,nan,nan,7:15 a.m.,nan,nan,10:36 a.m.
106,flightexplorer,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
107,flights,nan,7:15 a.m.,nan,10:35 a.m.,nan
108,flightstats??,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
109,flightview,AA-1434-DFW-MCO,7:??15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
110,nan,nan,7:15 a.m.,nan,nan,10:36 a.m.
111,flylouisville,nan,7:15 a.m.,nan,10:35 a.m.,10:36 a.m.
112,flytecomm,nan,7:15 a.m.,7:21 a.m.,nan,10:36 a.m.
113,foxbusiness,nan,7:15 a.m.,nan,nan,10:36 a.m.
114,gofox,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,nan,10:36 a.m.
115,$hellofligh#t,nan,7:15 a.m.,7:21 a.m.,nan,10:36 a.m@@.
116,ifl%y,AA-1434-DFW-MCO,7:15 a.m#.,nan,nan,10:36 a.m.
117,mco,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
118,myrateplan,nan,7:15 a.m.,nan,10:35 a.m.,10:36 a.m.
119,nan,nan,nan,nan,nan,10:36 a.m.
120,panynj,nan,7:15 a.m.,nan,nan,10:36 a.m.
121,$$quicktrip,nan,nan,nan,nan,nan
122,travelocity,AA-1434-DFW-MCO,7:15 a.m.,nan,10:35 a.m.,10:36 a.m.
123,weather,AA-1434-DFW-MCO,7:15 a.m.,nan,10:35 a.m.,10:36 a.m.
124,world-flight-tracker,nan,nan,nan,nan,10:36 a.m.
125,wunderground,AA-1434-DFW-MCO,7:15 a.m.,nan,10:35 a.m.,10:36 a.m.
126,a??%a,AA-1522-SFO-ORD,11:5#5 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
127,airtravelcen??ter,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:#50 a.m.,nan
128,a$lleg%iantair,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
129,boston,nan,11:55 p.m.,11:55 p.m.,nan,nan
130,businesstravellog%ue,AA-1522-SFO-ORD,1??1:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
131,nan,nan,11:55 p.m.,nan,nan,5:50 a.m.
132,flights,nan,nan,nan,nan,5:50 a.m.
133,fligh%tst%ats,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
134,flightview,nan,nan,nan,nan,5:50 a.m.
135,flylouisville,nan,11:55 p.m.,nan,nan,5:50 a.m.@@
136,flytecomm,nan,11:55 p.m.,11:55 p.m.,nan,5:50 ??a.m.
137,foxbusiness,nan,11:55 p.m.,nan,nan,5:50 a.m.
138,gofox,AA-1522-SFO-ORD,11:55 p.m.,nan,nan,5:50 a#.m.
139,h#ellofli??ght,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
140,myrateplan,nan,11:55 p.m.,nan,5:50 a.m.,nan
141,orbitz,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m%%.,5:50 a.m.,5:5$0 a.m.
142,ord,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,nan
143,panynj,nan,nan,nan,nan,5:$50 a.m.
144,quicktrip$$,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
145,travelocity,nan,11:55 p.m.,nan,nan,5:50 a.m.
146,usatoday,nan,11:55 p.m.,nan,nan,5:50 a.m.
147,nan,nan,nan,nan,nan,5:50 a.m.
148,world-flight-tracker,nan,11:5%5 p.m.??,11:55 p.m.,5:50 a.m.,5:50 a.m.
149,aa,nan,nan,nan,nan,4:56 p.m.
150,air@@travelcenter,nan,nan,nan,nan,4:56 p.m.
151,nan,nan,11:25 a.m.,nan,nan,4:56 p.m.
152,boston,nan,#11$:25 a.m.,nan,nan,4:56 p.m.
153,nan,nan,11:25 a.m.,nan,nan,nan
154,flightarrival,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
155,nan,nan,11:25 a.m.,nan,nan,nan
156,flights,nan,11:25 a??.m.,nan,5:25 p.m.,nan
157,f@@lightview,nan,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
158,nan,nan,??1#1:25 a.m.,nan,nan,4:56 p.m.
159,nan,nan,11:25 a.m.,nan,nan,nan
160,foxbusiness,nan,11:25 a.m.,nan,nan,4:56 p.m.
161,gofox,AA-1544-SAN-ORD,11:25 a.m.,nan,5:25 p.m.,4:%56 p.m.%
162,helloflight,nan,11:25 a.m.,nan,nan,4:56 p.m.
163,myratepla@??@n,AA-1544-SAN-ORD,11:25 a.m.,nan,5:25 p.m.,4:56 p.m.
164,mytripandmore,nan,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
165,nan,nan,11:25 a.m.,nan,nan,4:56 p.m.@@
166,ord,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
167,panynj,nan,nan,nan,nan,4:56 p.m.
168,travelocity,nan,%11:??25 a.m.,nan,nan,4$:56 p.m.
169,usatoday,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
170,weather,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
171,aa,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
172,airtrave??lcen??ter,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
173,al#legiantair,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
174,boston,nan,6:30 p.m.,6:30 p.m.,nan,nan
175,businesstravellogue,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
176,flightarrival,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
177,flightaware,AA-1640-MIA-MCO,6:30 p.m.,6:30 p%@@.m.,7:25 p.m.,7:25 p.m.
178,flightexplorer,nan,nan,nan,nan,7:25 p.m.
179,flights,nan,6:30 p.@@m.,nan,nan,7:25 ??p.m.??
180,flightstats,nan,6:30 p.m.,nan,nan,7:25 p.m.
181,flightview,#AA-1640-MIA-MCO,6:30 p.m.,6:30 #p.m.,7:25 p.m.,7:25 p.m.
182,nan,nan,6:30 p.m.,nan,nan,nan
183,flylouisville,nan,6:30 p.m.,nan,7:25 p.m.,7:25 p.m.
184,flytecomm,nan,6:30 p.m.,6:30 p.m.,nan,7:25 p.m.
185,foxbusiness,nan,6%:30 p.m.,nan,nan,7:25 p.m.
186,$gofox#,nan,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
187,helloflight,nan,6:30 p.m.,nan,7:25 p.m.,nan
188,m??@@co,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
189,myrate##plan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,nan
190,mytripandmore,nan,nan,nan,nan,7:25 p.m.
191,orbitz,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25$ p.m.@@,7:25 p.m.
192,panynj,nan,nan,nan,nan,7:25 p.m.
193,quicktrip,AA-1%640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
194,travelocity,nan,6:30 p.m.,nan,nan,7:25 p.m.
195,usatoday,nan,6:30 p.m.,nan,nan,7:25 p.m.
196,weather,AA-1640-MIA-MCO,@@6:30 #p.m.,6:30 p.m.?@@?,7#:2$5 p.m.,7:25 p.m.
197,nan,nan,6:30 p.m.,nan,nan,7:25 p.m.
198,wunderground,nan,6:30 p.m.,nan,7:25 p.m.,7:25 p.m.
199,aa,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
200,airtravelcenter,nan,10:15 a.m.,nan,nan,11:56 a.m.
201,allegiantair,nan,10:15 a.m.,10:18 a.m.,12:10 p.m.,nan
202,boston,nan,10:15 a.m.,nan,nan,11:56 a.m.
203,nan,nan,nan,nan,nan,11:56 a.m.
204,flightarrival,AA-1664-MIA-ATL,1??0:15 $a.m.,10:18 a.m.,nan,11:5$6 a.m.
205,fli@@ghtaware,nan,10:15 a.m.,10:18 a.m.,12:10 p.m.,1@@1:56 a.m.
206,flightexplorer,nan,10:15 a.m.,nan,12:10 p.m.,11:56 a.m.
207,nan,nan,10:15 a.m.,nan,nan,nan
208,flightstats,nan,10:15 %a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
209,flightview,nan,nan,nan,nan,11:56 a.m.
210,flylouisville,nan,nan,nan,nan,11:56 a.m.
211,flytecomm,nan,10:15 a.m.,10:18 a.m.,nan,11:56 a.m.
212,#foxbusin$ess,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
213,gofox,nan,nan,nan,nan,nan
214,helloflight,nan,10:15 a.m.,nan,12:10 p.m.,nan
215,myrateplan,nan,10:15 a.m.,nan,12:10 p.m.,11:56 a.m.
216,mytripandmore,nan,nan,nan,nan,11:56 a.m.
217,o%rbitz,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
218,panynj,nan,10:15 a.m.,nan,nan,11:56 a.m.
219,quicktrip,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,11:56 a.m??.??
220,nan,nan,10:15 a.m.,nan,nan,11:56 a.m.
221,usat$oday,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
222,nan,nan,10:15 a.m.,nan,nan,11:56 a.m.
223,world-flight-tracker,nan,nan,nan,nan,11:56 a$.m.
224,wunderground,A@@??A-1664-MIA-ATL,10:15% a??.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
225,aa,AA-1733-ORD#-PHX#,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
226,nan,nan,nan,nan,nan,10:30 p.m.
227,allegiantair,nan,7:45 p.m.,7:58 p.m.,1%0:30 p.m.,nan
228,boston,nan,nan,nan,nan,10:30 p.m.
229,businesstravellogue,nan,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
230,flightaware,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,nan
231,flightexplorer,nan,nan,nan,nan,10:30 p.m.
232,flights,nan,7:45 p.m.,nan,nan,10:30 p.m.
233,flightstats,nan,7:45 p.m.,7:58 %p.m.,10:30 p.m.,10:30 p.m.#
234,flightv??iew,nan,nan,nan,nan,10??:30 p??.m.
235,flylouisville,nan,7:45 p.m.,nan,10:30% p.$m.,10:30 p.m.
236,flytecomm,nan,nan,nan,nan,10:30 p.m.
237,foxbusiness,nan,7:45 p.m.,nan,nan,10:30 p.m.
238,gofox,AA-1733-ORD-PHX,7:45 p.m.,nan,nan,10:30 p.m.
239,nan,nan,7:45 p.m.,nan,nan,10:30 p.m.
240,nan,nan,7:45 p.m.,nan,nan,10:3??0 p.m.
241,myrateplan,nan,7:45 p.m.,nan,nan,10:30 p.m.
242,mytripandmore,nan,7:45 p.m.,nan,nan,nan
243,nan,nan,7:45 p.m.,nan,nan,10:30 p.??m.
244,ord,AA-1733-ORD-PHX,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
245,panynj,nan,7:45 p.m.,nan,nan,10:30 p.m.
246,quicktrip,AA-1733-ORD-PHX,7:45$ p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
247,travelocity,nan,7:$45 #p.m.,nan,nan,10:30 p.m.
248,usatoday,nan,7:45 p.m.,nan,nan,10:30 p.m.
249,weather,AA-1733-ORD-PHX,7:45 p.m$.,7:58 p.m.,nan,10:30 p.m.
250,world-flight-tracker,nan,7:45 p.m.,nan,nan,10:30 p.m.
251,wunderground,AA-1733-ORD-P%HX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
252,aa,AA-1886-BOS-MIA,nan,nan,nan,nan
253,airtravelcenter,AA-1886-BOS-MIA,nan,nan,nan,1:40 p.m.
254,allegiantair,nan,10:45 a.m.,nan,nan,1:40 p.m.
255,boston,nan,10:45 a.m.,nan,nan,1:40 p.m.
256,businesstravellogue,AA-1886-BOS-MIA,nan,nan,nan,1:40 p%%.m.
257,flightexplorer,AA-1886-BOS-MIA,nan,nan,nan,nan
258,flights,nan,10:45 a.m.,nan,nan,1:40 p.m.
259,flightview,AA-1886-BOS-MIA,10:@@45 a.m.,10:55 a.m.,2:20 p.m.,nan
260,flylouisville,nan,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
261,nan,nan,10:45% a.m.,nan,nan,1:40 p.m.
262,foxbusiness,nan,10:45 a.m.,nan,nan,1:40 p.m.
263,gofox,AA-1886-BOS-MIA,10:45 a.m.,nan,nan,1:40 p.m.
264,helloflight,nan,10:45 a.m.,nan,nan,1:40 p.m.
265,nan,nan,10:45 a.m.,nan,nan,1:40 p.m.
266,orbitz,AA-1886-BOS-MIA,nan,nan,nan,1:40 p.m.
267,panynj,nan,10:45 a.m.,nan,nan,1:40 p.m.
268,nan,nan,10:45 a.m.,nan,nan,1:40 p.m.
269,usatoday,AA-1886-BOS-MIA,10:45 a.m.,$10:55 a.m.,nan,nan
270,weather#%,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
271,aa,AA-$1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
272,airtravelcenter,nan,2:55 p.m.,nan,nan,5:43 p.m.
273,nan,nan,2:55 p.m.,nan,nan,5:43 p.m.
274,boston,nan,nan,nan,nan,5:43 p.m#.
275,businesstravellogue,nan,nan,nan,nan,5:43 p.m.
276,flightaware,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
277,flights,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
278,flights#tats@@,nan,nan,nan,nan,5:43 p.m.
279,flightview,??AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
280,flylouisville,AA-1917-JFK-MCO,2:55 p.m.,nan,5:5??5 p.m.,nan
281,flytecomm,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,5:00 p.m.,5:43 p.m.
282,foxbusiness,nan,nan,nan,nan,5:43 p.m.
283,gofox,nan,@@2:55 p.#m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
284,helloflight,nan,2:55 p.m@@??.,nan,nan,5:43 p.m.
285,ifly,AA-1917-JFK-MCO,2:55 p.m.,nan,nan,5:43 p.m.
286,nan,nan,2:55 p.m.,nan,nan,nan
287,myrateplan,nan,2%:5#5 p.m.,nan,5:55 p.m.,5:43 p#.m.$
288,my$tripandmore??,AA-1917-JFK-MCO,2:55 p.@@m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
289,orbitz,nan,nan,nan,nan,5:43 p.m.
290,panynj,nan,2:55 p.m.,nan,nan,5:43 p.m.
291,quicktrip,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,#5:43 p.m.
292,nan,nan,2:5%5 p.??m.,nan,nan,nan
293,weather,nan,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
294,world-flight-tracker,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
295,nan,nan,2:55 p.m.,nan,nan,5:43 p.m.
296,aa,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
297,airtravelcenter,nan,11:25 p.m.,nan,nan,6:55 a.m.
298,allegiantair,nan,11:25 p.m.,nan,6:55 a.m.,6:55 a.m.
299,bost??@@on,nan,nan,nan,nan,6:55 a.m.
300,businesstravellogue,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
301,flightaware,nan,11:25 p.m.,11:25 p.m@@.,6:55 a.m.,6:55 a.m.
302,nan,nan,11:25 p??.m.#,nan,nan,6:55 a.m.
303,flights,nan,11:25 p.m.,nan,nan,6:55 a.m.
304,flig%htstats,nan,11:25 p.m.,11:25 p.m.,6:55 a.m.,nan
305,flightview,AA-204-%L$AX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 %a.m.
306,flylouisville,nan,11:25 #p.m%.,nan,6:55 a.m.,6:55 a.m.
307,flyteco??mm,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,nan
308,foxbusiness,nan,11:25 p.m.,nan,nan,6:55 a.m.
309,gofox,AA-204-LAX-MCO,11:25 p.m.,nan,nan,6:55 a.m.
310,helloflight,nan,11:25 p.m.,nan,nan,6:55 a.m.
311,nan,nan,11:25 p.m.,nan,nan,6:55 a.m.
312,myratepla#n,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,nan
313,mytripandmore,nan,11:25 p.m.,nan,nan,6:55 a.m.
314,orbitz,AA-204-L@@AX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m$.,6:55 a.m.
315,panynj,nan,11:25 p.m.,nan,nan,6:55 a.m.
316,nan,nan,nan,nan,nan,6:55 a.m.
317,trav??e#locity,nan,nan,nan,nan,nan
318,weather,nan,nan,nan,nan,6:55 a.m.
319,nan,nan,nan,nan,nan,nan
320,wunder@@ground,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,nan,nan
321,aa,nan,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
322,airtravelcenter,nan,10:40 a.m.,nan,nan,2:46 p.m.
323,nan,nan,10:40 a.m.,nan,nan,2:46 p.m.
324,boston,nan,10:40 a.m.,nan,nan,2:46 p.m.
325,businesstravellogue,AA-2050-ORD-MIA,10:40 a.m.,nan,2:45 p.m.,$2:46 p.$m.
326,nan,nan,10:40 a.m.,nan,nan,2:46 p.m.
327,nan,nan,nan,nan,nan,2:46 p.m.
328,flightexplorer,nan,10:%40 a.m.??,nan,nan,2:46 p.m.
329,flights,nan,10:40 a.m.,nan,nan,2:46 p.m.
330,flightstats,nan,10:40 a.m.,11:05 a.m.,2:45 p.m.,nan
331,flightview,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
332,flylouisville,nan,nan,nan,nan,2:46 p.m.
333,flytecomm,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
334,foxbusiness,nan,10:40 a.m.,nan,nan,2:46 p.m.
335,gofox,nan,nan,nan,nan,2:46 p.m.
