ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
76,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
77,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
78,nan,nan,nan,nan,2:35 p.m.,3:30 p.m.
79,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
80,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
81,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,nan,3:30 p.m.
82,nan,AA-1279-DFW-PHX,1:00 p.m.,nan,2:35 p.m.,3:30 p.m.
83,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
84,flights,nan,nan,nan,2:35 p.m.,3:30 p.m.
85,nan,AA-1279-DFW-PHX,1:00 p.m.,nan,2:35 p.m.,3:30 p.m.
86,flightview,AA-1279-DFW-PHX,1:00 p.#m.,nan,2:35 p.m.,3:30 p.m.
87,flylouisville,AA-1279-DFW-PHX,1:00## p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
88,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
89,nan,nan,1:00 p.m.,nan,2:35 p.m.,nan
90,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,nan,3:30 p.m.
91,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p##.m.,3:30 p.m.
92,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
93,orbit@@z,AA-1279-D%FW-P%HX,1:00 p.m.@@,2:04 p.m.,2:35 p.m.,3:30 p.m.
94,nan,AA-1279-DFW-PHX,1:00 p.m.,nan,2:35 p.m.,3:30 p.m.
95,nan,nan,1:00 p.m.,nan,2:35 p.m.,nan
96,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
97,nan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
98,world-flight-tracker,nan,1:00 p.m.,nan,nan,nan
99,wunderground,AA-1279-DFW-PHX,1:00 p.m.,nan,2:35 p.m.,3:30??# p.m.
100,aa,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
101,nan,nan,%7:15 a.m.,nan,10:35 a.m.,nan
102,allegiantair,nan,7:15 a.m.,nan,10:35 a.m.,nan
103,nan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,$10:3%6 a.m.
104,nan,nan,nan,nan,10:35 a.m.,10:36 a.m.
105,nan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,nan,10:36 a.m.
106,flightexplorer,AA-1434-DFW-MCO,7:1%5 a.m#.,nan,10:35 a%.m.,10:36 a.m.
107,flights,AA-1434-DFW-MCO,nan,7:21 a.m.,10:35 a.m.,10:36 a.m.
108,flightstats,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
109,nan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,nan,10:36 a.m.
110,fl@@ightwise,AA-1434-DFW-MCO,7:15 a.m.,nan,10:35 a.m.,10:36 a.m.
111,flylouisville,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
112,flytecomm,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
113,nan,AA-1434-DFW-MCO,7:15 a.m.,nan,10:35 a.m.,10:36 a.m.
114,gofox,AA-14$34-DFW-MC??O,7:15 a.m.,7:21 a.m.,nan,10:36 a.m.
115,helloflight,nan,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
116,ifly,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
117,nan,nan,7:15@@ %a.m.,nan,10:35 a.m.,nan
118,myrateplan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
119,orbitz,A@@A-1434-DFW-MC??O,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m??.
120,panynj,AA-1434-DFW-MCO,nan,7:21 a.m.,10:35 a.m.,10:36 a.m.
121,nan,nan,nan,nan,10:35 a.m.,10:36 a.m.
122,travelocity,nan,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
123,nan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,nan,10:36 a.m.
124,wo@@rl@@d-flight-tracker,AA-1434-DFW-MCO,nan,7:21 a.m.,10:35 a.m.,10:36 a.m.
125,nan,nan,nan,nan,10:35 a.m.,10:36 a.m.
126,nan,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
127,nan,nan,nan,nan,5:50 a.m.,5:50 a.m.
128,allegiantair,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
129,nan,AA-@@1522-SFO%-ORD,11:55 p.m.,11:55 $p.m.,nan,5:50 a.m.
130,nan,nan,nan,nan,5:50 a.m.,nan
131,nan,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
132,flights,AA-1522-SFO-ORD,11:55 ??p.m#.,nan,5:50 a.m.,5:50 a.m.
133,nan,nan,11:55 p.m.,nan,5:50 a.m.,nan
134,nan,nan,nan,nan,5:50 a.m.,nan
135,nan,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,nan,??5:@@50 a.m.
136,nan,nan,nan,nan,5:50 a.m.,5:50 a.m.
137,nan,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
138,nan,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m??.@@,5:50 a.m.
139,helloflight,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
140,nan,nan,nan,nan,nan,5:50 a.m.
141,orbitz,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
142,nan,nan,nan,nan,5:50 a.m.,5:50 a.m.
143,nan,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,nan,5:50 a.m.
144,quicktrip,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
145,nan,nan,11:55 p.m.,nan,5:50 a.m.,nan
146,nan,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,$5:50 a%.m.,5:50 a.m.
147,weather,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
148,world-flight-tracker,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
149,nan,nan,nan,nan,5:25 p.m.,4:56 p.m.
150,nan,nan,11:25 a.m.,nan,5:25 p.m.,nan
151,nan,AA-@@1544-SA$N-ORD,11:2#5 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
152,nan,nan,nan,nan,5:25 p.m.,4:56 p.m.
153,nan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
154,nan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
155,flightexplorer,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
156,flights,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
157,flightview,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:%25 p.??m.,4:56 p.m.
158,flylouisville,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
159,flytecomm,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
160,nan,nan,11:25 a.m.,nan,5:??25 #p.m.,nan
161,gofox,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
162,nan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
163,myrateplan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
164,mytripandmore,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
165,orbitz,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
166,nan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,nan,4:56 p.m.
167,panynj,nan,$11:25 a.m.,11:40 a.m.,5:25 p.m.,4??:56 p.m.
168,travelocity,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
169,nan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,#5:25 p.m.,4:56 p.m.
170,weather,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
171,aa,AA-1640-MIA-MCO,6:30% p.m.$,6:30 p.m.,7:25 p.m.,7:25 p.m.
172,airtravelcenter,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,nan,7:2??#5 p.m.
173,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,nan,7:25 p.m.
174,boston,nan,6%:30 #p.m.,nan,7:25 p.m.,7:25 p.m.
175,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
176,flightarrival,AA-1640-MIA-MCO,6:30 p.m.,nan,7:25 %p.m.@@,7??:25 p.m.
177,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
178,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
179,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
180,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,??7:$25 p.m.
181,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
182,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.#,7:25 p.m.
183,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
184,flytecomm,nan,nan,nan,nan,7:25 p.m.
185,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
186,nan,nan,nan,nan,7:25 p.m.,7:25 p.m.
187,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
188,nan,nan,nan,nan,7:25 p.m.,7:25 p.m.
189,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
190,mytripandmore,AA-1640$-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,??7:25 p.m.
191,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
192,panynj,@@A??A-1640-MIA-MCO,6:30 p.m.,6:30 p.m.??,7:25 p.m.,7:%25 p.m.
193,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
194,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7@@:25 p.m.,7:25 p.m.
195,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
196,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
197,nan,nan,nan,nan,7:25 p.m.,7:25 p.m.
198,nan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
199,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
200,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
201,allegiantair,nan,nan,nan,nan,11:56 a.m.
202,boston,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.%
203,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
204,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
205,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
206,nan,nan,nan,nan,nan,11:56 a.m.
207,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,11:56 a.m.
208,nan,nan,10:15 a.m.,nan,nan,nan
209,nan,nan,10:15 a.%m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
210,nan,nan,nan,nan,12:10 p.m.,11:56 a.m.
211,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12%:10 p.m.,11:56 a.m.
212,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
213,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
214,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
215,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
216,nan,nan,nan,nan,12:10 p.m.,11:56 a.m.
217,orbitz,AA-1664-MIA-ATL,10:15 a.m.,nan,12:10 p.m.,11:56 a#.m.
218,nan,nan,10:15 a.m.,nan,12:10 p.m.,nan
219,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
220,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
221,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,nan,11:56 a.m.
222,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
223,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
224,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
225,aa,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
226,airtravelcenter,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,nan,10:30 p.m.
227,allegiantair,nan,nan,nan,nan,10:30 p.m.
228,boston,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p#.m.
229,businesstravellogue,AA-1733-ORD-PHX,7:45 p.m.,nan,nan,10:30 p.m.
230,flig@@hta#ware,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
231,flightexplorer,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p@@.m.
232,nan,nan,7:45 p.m.,nan,#10:30 p.m.,nan
233,flightstats,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
234,nan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p??.m.,10:30 p.m.
235,flylouisville,AA-1733-ORD-PHX,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
236,flytecomm%,AA-1733-ORD-PHX,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
237,nan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,nan,10:30 p.m.
238,nan,nan,nan,nan,10:30 p.m.,10:30 p.m.
239,helloflight,AA-1733-ORD-PHX,7:45 p.m??.,nan,10:30 p%.m.,10:30 p.m.
240,nan,nan,7:45 p.m.,nan,10:30 p.m.,nan
241,nan,nan,nan,nan,10:30 p.m.,??10:30 p.m.
242,nan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
243,orbitz,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,nan,10:30 p.m.
244,ord,AA-1733-ORD-PHX,7:45 p$.m.??,7:58 p.m.,10:30 p.m.,10:30 p.m.
245,panynj,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
246,quicktrip,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,nan,10:30 p.m.
247,nan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
248,usatoday,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
249,weather,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
250,world-flight-tracker,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10#:30 p#.m.
251,?@@?wunderground,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
252,nan,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
253,airtravelcenter,nan,10:45 a.m.,10:55 a.m.,2:20 p.m.,??1:4@@0 p.m.
254,allegiantair,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1@@:40 $p.m.
255,boston,AA-1886-BOS-MIA,10:45 a.m.,10:5@@5 a.m.%,nan,1:40 p.m.
256,nan,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,nan,1:40 p.m.
257,nan,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
258,nan,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
259,nan,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
260,flylouisville,%AA@@-1886-BOS-MIA,10:45 $a.m.$,10:55 a.m.,2:20 p.m.,1:40 p.m.
261,nan,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
262,nan,nan,10:45 a.%m.,nan,2:20 p.m.,nan
263,nan,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p@@.m.,1:40 p.m.
264,helloflight,AA-1886-BOS%-MIA,10??:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
265,nan,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 #p#.m.
266,nan,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
267,nan,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
268,nan,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
269,nan,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
270,nan,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m.,1:40 p.m.
271,nan,nan,2:55 p.m.,nan,5:55 p.m.,nan
272,nan,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
273,nan,nan,2:55 p.m.,nan,nan,nan
274,nan,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
275,businesstravellogue,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43@@ p.#m.
276,nan,nan,nan,nan,5:55 p.m.,5:43 p.m.
277,nan,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
278,nan,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,$5:55 p.m.,5:43 p.m.
279,nan,nan,2:55 p.m.,nan,5:55 p$.m.,nan
280,nan,nan,nan,nan,nan,5:43 p.m.
281,nan,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
