ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
32,nan,nan,nan,nan,10:34 a.m.,10:04 a.m.
33,flytecomm,nan,nan,nan,10:34 a.m.,10:04 a.m.
34,foxbusiness,nan,nan,nan,10:34 a.m.,10:04 a.m.
35,gofox,nan,nan,nan,10:34 a.m.,10:04 a.m.
36,hel#loflight,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
37,mia,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
38,myrateplan,nan,nan,nan,10:34 a.m.,10:04 a.m.
39,nan,nan,nan,nan,10:34 a.m.,10:04 a.m.
40,nan,nan,nan,nan,10:34 a.m.,nan
41,panynj,nan,nan,nan,nan,10:04 a.m.
42,nan,nan,nan,nan,10:3$4 a.m.,10:04 a.m.
43,travelocity,A#A-1165-JF$K-MIA,6:59 a.m.,nan,10:34 a.m.,10:04 a.m.
44,weather,nan,nan,nan,10:34 a$.m.,10:04 a.m.
45,world-flight-tracker,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
46,wunderground,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
47,aa,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
48,airtravelcenter,AA-1221-MCO-ORD,nan,nan,9:45 p.m.,9:53 p.m.
49,allegiantair,AA-1221-MCO-ORD,nan,nan,9:45 p.m.,nan
50,boston,AA-1221-MCO-ORD,nan,nan,9:45 p.m.,9:53 p.m.
51,businesstravellogue,nan,nan,nan,9:45 p.m.,9:53 p.m.
52,flightarrival,nan,nan,nan,nan,9:53 p.m.
53,flightaware,nan,nan,nan,9:45 p.m.,9:53 p.m.
54,flightexplorer,nan,8:00 p.m.,nan,9:45 p.m.,nan
55,flights,nan,nan,nan,9:45 p.m.,9:53 p.m.
56,flightstats,nan,nan,nan,9:45 p.m.,9:53 p.m.
57,flightview,nan,nan,nan,9:45 p.m.,9:53 p.m.
58,flylouisville,nan,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
59,flytecomm,nan,8:00 p.m.,nan,9:45 p.m.,9:53 p.m.
60,foxbusiness,nan,nan,nan,9:45 p.m.,9:53 p.m.
61,gofox,nan,nan,8:23 p.m.,9:45 p.m.,9:53 p.m.
62,helloflight,nan,nan,nan,9:45 p.m.,9:53 p.m.
63,mco,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,nan
64,nan,nan,nan,nan,9:45 p.m.,9:53 p.m.
65,mytripandmore,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
66,orbitz,nan,nan,nan,9:45 p.m.,9:53 p.m.
67,nan,nan,nan,nan,nan,9:53 ??p.m.
68,panynj,nan,nan,nan,nan,9:53 p.m.
69,q@@uicktrip,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
70,travelocity,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
71,usatoday,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
72,weather,nan,nan,nan,9:45 p.m.,9:53 p.m.
73,world-flight-tracker,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
74,wunderground,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,nan
75,nan,AA-1279-DFW-PHX,nan,nan,nan,3:30 p.m.
76,airtravelcenter,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
77,nan,nan,nan,nan,2:35 p.m.,3:30 p.m.
78,boston,AA-1279-DFW-PHX,nan,nan,2:35 p.m.,3:30 p.m.
79,businesstravellogue,nan,nan,nan,2:35 p.m.,3:30 p.m.
80,dfw,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
81,flightarrival,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
82,flightaware,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
83,flightexplorer,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
84,flights,nan,nan,nan,2:35 p.m.,3:30 p.m.
85,nan,nan,nan,nan,2:35 p.m.,nan
86,flightview,nan,nan,nan,2:35 p.m.,3:30 p.m.
87,nan,nan,nan,nan,2:35 p.m.,3:30 p.m.
88,flytecomm,nan,1:00 p.m.,nan,2:35 p.m.,3:30 p.m.
89,foxbusiness,nan,nan,nan,2:35 p.m.,3:30 p.m.
90,gofox,AA-1279-DFW-PHX,nan,nan,nan,nan
91,helloflight,nan,nan,nan,2:35 p.m.,3:30 p.m.
92,myrateplan,nan,nan,nan,2:35 p.m.,3:30 p.m.
93,orbitz,nan,nan,nan,2:35 p.m.,3:30 p.m.
94,panynj,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
95,quicktrip,nan,nan,nan,2:35 p.m.,3:30?? p.m.
96,travelocity,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
97,weather,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
98,world-flight-tracker,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:#30 p.m.
99,wunderground,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
100,aa,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
101,nan,nan,7:15 a.m.,nan,10:35 a.m.,10:36 a.m.
102,nan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
103,nan,nan,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
104,businesstravellogue,nan,nan,nan,10:35 a.m.,10:36 a.m.
105,nan,nan,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
106,nan,nan,7:15 a.m.,nan,10:35 a.m.,1@@0:36?? a.m.
107,nan,AA-1434-DFW-MCO,nan,nan,nan,nan
108,flightstats,AA-1434-DFW-MCO,nan,nan,10:35 a.m.,nan
109,flightview,nan,nan,nan,10:35 a.m.,10:36 a.m.
110,flightwise,AA-1434-DFW-MCO,nan,7:21 a.m.,10:35 a.m.,10:36 a.m.
111,flylouisville,nan,7:15 a.m.,nan,10:35 a.m.,10:36 a.m.
112,nan,nan,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
113,foxbusiness,AA-1434-DFW-MCO,nan,nan,10#:35 a.$m.,nan
114,gofox,nan,7:15 a.m.,nan,10:35 a.m.,10:36 a.m.
115,helloflight,AA-1434-DFW-MCO,nan,nan,nan,nan
116,ifly,AA-1434-DFW-MCO,nan,7:21 a.m.,10:35 a.m.,10:36 a.m.
117,mco,nan,nan,nan,nan,nan
118,myrateplan,nan,nan,nan,10:35 a.m.,10:36 a.m.
119,orbitz,nan,nan,nan,10:35 a.m.,10:36 a.m.
120,panynj,AA-1434-DFW-MCO,nan,nan,nan,10:36 a.m.
121,quicktrip,nan,nan,nan,10:35 a.m.,10:36 a.m.
122,travelocity,AA-1434-DFW-MCO,nan,7:21 a.m.,10:35 a.m.,10:36 a.m.
123,weather,nan,nan,nan,nan,10:36 a.m.
124,world-flight-tracker,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
125,wunderground,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
126,aa,nan,nan,nan,nan,5:50 a.m.
127,airtravelcenter,AA-1522-SFO-ORD,nan,nan,5:50 a.m.,5:50 a.m.
128,allegiantair,nan,nan,nan,5:50 a.m.,5:50 a.m#.
129,boston,nan,nan,nan,5:50 a.m.,5:50 @@#a.m.
130,businesstravellogue,nan,nan,nan,5:50 a.m.,5:50 a.m.
131,flightexplorer,nan,nan,nan,nan,5:50 a.m.#
132,flights,nan,nan,nan,nan,5:50 a.m.
133,flightstats,nan,nan,nan,5:50 a.m.,5:50 a.m.
134,flightview,nan,nan,nan,5:50 a.m.,5:50 a.m.
135,flylouisville,nan,11:55 p.m.,nan,5:50 a.m.,5:50 a.m.
136,flytecomm,nan,nan,nan,5:50 a.m.,5:50 a.m.
137,nan,nan,nan,nan,5:50 a.m.,5:50 a.m.
138,gofox,nan,nan,nan,5:50 a.m.,5:50 a.m.
139,nan,nan,nan,nan,5:50 a.m.,5:50 a.m.
140,myrateplan,nan,nan,nan,5:50 a.m.,5:50 a.m.
141,orbitz,nan,nan,nan,5:50 a.m.,5:50 a.m.
142,ord,nan,nan,nan,nan,5:50 a.m.
143,panynj,nan,11:55 p.m.,nan,5:50 a.m.,5:50 a.m.
144,quicktrip,nan,nan,nan,5:50 a.m.,5:50 a.m.
145,travelocity,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
146,nan,nan,nan,nan,5:50 a.m.,5:50 a.m.
147,weather,nan,nan,nan,5:50 a.m.,5:50 a.m.
148,world-flight-tracker,AA-1522-SFO-ORD,nan,11:55 p.m.,5:50 a.m.,nan
149,aa,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
150,airtravelcenter,AA-1544-SAN-ORD,nan,nan,5:25 p.m.,4:56 p.m.
151,allegiantair,nan,nan,nan,5:25 p.m.,4:56 p.m.
152,boston,AA-1544-SAN-ORD,nan,nan,5:25 p.m.,4:56 p.m.
153,businesstravellogue,nan,nan,nan,5:25 p.m.,4:56 p.m.
154,flightarrival,nan,nan,nan,nan,4:56 p.m.
155,flightexplorer,nan,nan,nan,5:25 p.m.,4:56 p.m.
156,flights,nan,nan,nan,5:25 p.m.,4:56 p.m.
157,flightview,nan,nan,nan,nan,4:56 p.m.
158,flylouisville,nan,11:25 a.m.,nan,5:25 p.m.,4:56 p.m.
159,nan,nan,nan,nan,nan,4:56 p.m.
160,foxbusiness,nan,nan,nan,5:25 p.m.,4:56 p.m.
161,gofox,nan,nan,11:40 a.m.,5:25 p.m.,4:56 p.m.
162,helloflight,nan,nan,nan,5:25 p.m.,4:56 p.m.
163,nan,nan,nan,nan,5:25 p.m.,nan
164,mytripandmore,nan,nan,nan,5:25 p.m.,nan
165,orbit@@z,AA-1544-SAN-ORD,nan,nan,5:25 p.m.,nan
166,ord,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
167,panynj@@,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p@@.m.
168,travelocity,nan,nan,11:40 a.m.,5:25 p.m.,4:56 p.m.
169,usatoday,AA-1544-SAN-ORD,nan,11:40 a.m.,5:25 p.m.,4:56 p.m.
170,weather,nan,nan,nan,5:25 p.m.,4:56 p.m.
171,aa,nan,6:30 p.m.,6:30 p.m.,7:25 p.m.,nan
172,airtravelcenter,nan,nan,nan,7:25 p.m.,7:25 p.m.
173,allegiantair,AA-1640-MIA-MCO,nan,nan,7:25 p.m.,7:25 p.m.
174,boston,AA-1640-MIA-MCO,nan,nan,7:25 p.m.,nan
175,businesstravellogue,nan,nan,nan,7:25 p.m.,7:25 p.m.
176,flightarrival,AA-1640-MIA-MCO,6:30 p.m.,nan,7:25 p.m.,7:25 p.m.
177,flightaware,nan,nan,nan,7:25 p.m.,7:25 p.m.
178,nan,nan,nan,nan,7:25 p.m.,7:25 p.m.
179,flights,nan,nan,nan,7:25 p.m.,7:25 p.m.
180,flightstats,nan,nan,nan,7:25 p.m.,7:25 p.m.
181,flightview,nan,nan,nan,7:25 p.m.,7#:25 p.m.
182,flightwise,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:@@#25 p.m.,7:25 p.m.
183,fl#ylouisville,AA-1640-MIA-MCO,6:30 p.m.,nan,7:25 p.m.,7:25 p.m.
184,flytecomm,nan,6%:30 @@p.m.,nan,7:25 p.m.,7:25 p.m.
185,foxbusiness,nan,nan,nan,7:25 p.m.,7:25 p.m.
186,gofox,nan,nan,nan,7:25 p.m.,7%:25 p.m.%
187,helloflight,nan,nan,nan,7:25 p.m.,7:25 p.m.
188,mco,AA-1640-MIA-MCO,nan,6:30 p.m.,7:25 p.m.,7:25 p.m.
189,myrateplan,nan,nan,nan,7:25 p.m.,7:25 p.m.
190,mytripandmore,nan,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
191,#orbitz,nan,nan,nan,nan,7:25 p.m.
192,panynj,nan,6:30 p.m.,nan,7:25 p.m.,7:25 p.m.
193,quicktrip,AA-1640-MIA-MCO,nan,nan,nan,7:25 p.m.
194,travelocity,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
195,usatoday,AA-1640-MIA-MCO,nan,nan,nan,nan
196,weather,nan,nan,nan,7:25 p.m.,7:25 p.m.
197,world-flight-tracker,AA-1640-MIA-MCO,6:30$ p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
198,nan,nan,nan,nan,7:25 p.m.,7:25 p.m.
199,aa,nan,10:15 a.m.,nan,12:10 p.m.,nan
200,nan,nan,nan,nan,nan,11:56 a.m.
201,allegiantair,AA-1664-MIA-ATL,nan,nan,12:10 p.m.,11:56 a.m.
202,boston,AA-1664-MIA-ATL,nan,nan,12:10 p.m.,11:56 a.m.
203,busin@@esstravellogue,AA-1664-MIA-ATL,10:15 a.m.,nan,12:10 p.m.,11:56 a.m.
204,flightarrival,AA-1664-MIA-ATL,nan,10:18 a.m.,12:10 p.m.,11:56 a.m.
205,flighta$wa%re,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
206,flightexplorer,nan,nan,nan,12:10 p.m.,11:56 a.m.
207,flights,nan,nan,nan,12:10 p.m.,11:56 a.m.
208,flightstats,nan,nan,nan,12:10 p.m.,11:56 a.m.
209,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
210,flyl$ou@@isville,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,1%2:10 p.@@m.,11:56 a.m.
211,flytecomm,AA-1664#-MIA-ATL,nan,nan,nan,nan
212,foxbusin@@ess,nan,nan,10:18 a.m.,12:10 p.m.,11:56 a.m.
213,gofox,nan,nan,10:18 a.m.,12:10 p.m.,11:56 a.m.
214,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
215,myrateplan,nan,nan,nan,12:10 p.m.,11:56 a.m.
216,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
217,orbitz,nan,nan,nan,nan,11:56 a.m.
218,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
219,quicktrip,nan,nan,nan,12:10 p.m.,11:56 a.m.
220,travelocity,AA-1664-MIA-ATL,1%0:15 a.m.,10:18 a.m.,12:10 p.m.,11??:5@@6 a.m.
221,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
222,weather,nan,nan,nan,12:10 p.m.,11:56 a.m.
223,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:5%6 a.m.
224,nan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
225,aa,AA-1733-ORD-PHX,7:45 p.m.@@,7:58 p.m.,1@@0:30 p.m.,10:30 p.m.
226,airtra%@@velcenter,AA-1733-ORD-PHX,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
227,allegiantair,AA-1733-ORD-PHX,nan,nan,10:30 p.m.,10:30 p.m.
228,boston,nan,nan,nan,nan,10:30 p.m.
229,businesstravellogue,nan,nan,nan,10:30 p.m.,10:30 p.m.
230,flightaware,nan,nan,nan,10:30 p.m.,10:30 p.m.
231,flightexplorer,nan,nan,nan,nan,10:30 p.m.
232,flights,nan,nan,nan,10:30 p.m.,nan
233,flightstats,nan,nan,nan,10:30 p.m.,nan
234,flightview,nan,nan,nan,10:30 p.m.,10:30 p.m.
235,nan,nan,nan,nan,10:30 p.m.,10:30 p.m.
236,flytecomm,nan,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
237,foxbusiness,nan,nan,nan,10:30 p.m.,10:30 p.m.
238,gofox,nan,nan,7:58 p.m.,10:30 p.m.,10:30 p.m.
239,helloflight,nan,nan,nan,10:30 p.m.,10:30 p.m.
240,ifly,nan,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
241,myrateplan,nan,nan,nan,10:30 p.m.,10:30 p.m.
242,mytripandmore,nan,nan,nan,10:30 p.m.,nan
243,??o%rbitz,nan,nan,nan,nan,10:30 p.m.
244,nan,nan,nan,nan,10:30 p.m.,10:30 p.m.
245,panynj,nan,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
246,quicktrip,nan,nan,nan,nan,10:30 p.m.
247,travelocity,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
248,usatoday,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
249,weather,nan,nan,nan,10:30 p.m.,10:30 p.m.
250,world-flight-tracker,nan,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
251,wunderground,AA-1733-ORD-PHX,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
252,aa,AA-188#6-BOS-M%IA,10:4#5 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
253,airtravelcenter,AA-1886-BOS-MIA,nan,nan,2:20 p.m.,1:40 p.m.
254,allegiantair,AA-1886-BOS-MIA,nan,nan,2:20 p.m.,1:40 p.m.
255,boston,nan,nan,nan,2:20 p.m.,1:40 p.m.
256,businesstravellogue,nan,nan,nan,2:20 p.m.,1:40 p.m.
257,flightexplorer,nan,10:45 a.m.,nan,2:20 p.m.,nan
258,flights,nan,nan,nan,2:20 p.m.,1:40 p.m.
259,nan,AA-1886-BOS-MIA,nan,nan,nan,nan
260,flylouisville,nan,nan,nan,2:20 p.m.,1:%40 p.m.??
261,flytecomm,nan,10:45 a.m.,nan,2:20 p.m.,nan
262,foxbusiness,nan,nan,nan,2:20 p.m.,1:40 p.m.
263,gofox,nan,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
264,helloflight,nan,nan,nan,2:20 p.m.,1:40 p.m.
265,myrate??plan,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
266,orbitz,nan,nan,nan,2:20 p.m.,1:40 p.m.
267,nan,nan,nan,nan,2:20 p.m.,1:40 p.m.
268,travelocity,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
269,usatoday,AA-1886-BOS-MIA,nan,nan,2:20 p.m.,1:40 p.m.
270,nan,nan,nan,nan,2:20 p.m.,1:40 p.m.
271,$%aa,AA-1917-JFK-MCO,nan,3:27 p.m.,5:55 p.m.,5:43 p.m.
272,nan,AA-1917-JFK-MCO,nan,nan,nan,nan
273,allegiantair,nan,nan,nan,nan,5:$43$ p.m.
274,boston,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
275,businesstravellogue,nan,nan,nan,5:55 p.m.,nan
276,flightaware,nan,nan,nan,5:55 p.m.,5:43 p.m.
277,nan,nan,nan,nan,5:55 p.m.,5:43 p.m.
278,nan,nan,nan,nan,??5:55 p@@.m.,5:43 p.m.
279,flightview,nan,nan,3:27 p.m.,5:55 p.m.,5:43 p.m.
280,flylouisville,nan,2:55 p.m.,nan,5:55 p.m.,5:43 p.m.
281,flytecomm,AA-1917-JFK-MCO,nan,nan,nan,5:43 p.m.
282,foxbusiness,nan,nan,nan,5:55 p.m.,5:43 p.m.
283,gofox,nan,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
284,helloflight,nan,nan,nan,5:55 p.m.,%5:43 p%.m.
285,ifly,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
286,mco,AA-1917-JFK-MCO,nan,nan,5:55 p.m.,nan
287,myrateplan,nan,nan,nan,5:55 p.m.,5:43 p.m.
288,mytripandmore,AA-1917-JFK-MCO,nan,3:27 p.m.,5:55 p.m.,nan
289,orbitz,nan,nan,3:27 p.m.,5:55 p.m.,nan
290,panynj,nan,2:55 p.m.,nan,5:55 p.m.,5:43 p.m.
291,nan,nan,nan,nan,5:55 p.m.,5:43 p.m.
292,nan,nan,nan,nan,5:55 p.m.,5:43 p.m.
293,weather,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
294,world-flight-tracker,AA-1917-JFK-MCO,2:55 p.m.,nan,5:55 p.m.,5:43 p.m.
295,wunderground,AA-1917-JFK-MCO$,2:55 p.m.,3:27 p.m.,5:5@@5 p.m.,5:43 p.m.
296,aa$,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
297,airtravelcenter,AA-204-LAX-MCO,nan,11:25 p.m.,6:55 a.m.,nan
298,nan,nan,nan,nan,nan,6:55 a.m.
299,boston,nan,nan,nan,nan,6:55 a.m.
300,businesstravellog%ue,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,nan
301,flightaware,AA-204-LAX-MCO,nan,nan,6:55 a.m.,nan
302,flightexplorer,nan,11:25 p.m.,nan,6:55 a.m.,nan
303,flights,nan,nan,nan,6:55 a.m.,6:55 a.m.
304,flightstats,nan,nan,nan,6:55 a.m.,nan
305,flightview,nan,nan,nan,6:55 a.m.,6:55 a.m.
306,flylouisville,nan,11:25 p.m.,nan,6:55 a.m.,6:55 a.m.
307,flytecomm,nan,11:25 p.m.,nan,6:55 a.m.,6:55 a.m.
308,foxbusiness,nan,nan,nan,6:55 a.m.,6:55 a.m.
309,gofox,nan,nan,11:25 p.m.,6:55 a.m.,6:55 a.m.
310,helloflight,nan,nan,nan,6:55 a.m.,6:55 a.m.
311,mco,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
312,myrateplan,nan,nan,nan,6@@%:55 a.m.,6:55 a.m.
313,mytripandmore,nan,nan,nan,nan,6:55 a.m.
314,orbitz,nan,nan,nan,6:55 a.m.,6:55 a.m.
315,panynj,nan,nan,nan,6:55 a.m.,6:55 a.m.
316,quicktrip,nan,nan,nan,6:55 a.m.,6:55 a.m.
317,travelocity,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
318,weather,nan,nan,nan,nan,6:55 a.m.
319,nan,nan,nan,nan,6:55 a.m.,nan
320,wunderground,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
321,nan,nan,nan,nan,2:45 p.m.,2:46 p.m.
322,airtravelcenter,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
323,allegiantair,nan,nan,nan,2:45 p.m.,2:46 p.m.
324,boston,nan,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
325,businesstravellogue,nan,nan,nan,nan,2:46 p.m.
326,flightarrival,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
327,nan,nan,nan,nan,2:45 p.m.,2:46 p.m.
328,flightexplorer,nan,nan,nan,nan,2:46 p.m.
329,flights,nan,nan,nan,2:45 p.m.,2:46 p.m.
330,flightsta@@ts,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
331,flightview,nan,nan,nan,2:4??5$ p.m.,2:46 p.m.
332,nan,nan,nan,nan,2:45 p.m.,2:46 p.m.
333,flytecomm,nan,nan,nan,2:45 p.m.,2:46 p.m.
334,foxbusiness,nan,nan,nan,2:45 p.m.,2:46 p.m.
335,gofox,nan,10:40 a.m.,11:05 a.m.,2:45 p.m.,nan
336,helloflight,nan,nan,nan,2??:45 p.m.,2:46 p.m.
337,ifly,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
338,mia,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
339,myrateplan,nan,nan,nan,2:45 p.m.,2:46 p.m.
340,orbitz,nan,nan,nan,2:45 p.m.,2:46 p.m.
341,ord,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
342,panynj,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
343,quicktrip,nan,nan,nan,2:45 p.m.,nan
344,travelocity,AA-2050-ORD-@@MIA,10@@:40 a.m.@@,11:05 a.m.,2:45 p.m.,2:46 p.m.
