ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
26,nan,nan,eng,nan,nan,nan,nan,0.0,nan,nan,{Donna M WilsonJessica A HewittRalph MagnusJill VihosKaren PetersonNancy Barnes}
27,nan,nan,nan,nan,nan,nan,nan,0.0,nan,1892-900,{Isabella SorecaAndrea FagioliniDavid J KupferBret H GoodpasterSara B Fleet-MichaliszynAmy D OttoJohn M Jakicic}
28,nan,nan,nan,nan,nan,nan,nan,0.0,nan,1074-1077,{S. SrikantaO. P. GandaR. E. Gleason}
29,nan,Strong stability and host specific bacterial community in faeces of ponies.,eng,nan,nan,nan,nan,0.0,nan,e75079,nan
30,819166.0,Responses to open peer commentaries on the subjective brain identity and neuroethics,English,nan,nan,15265161 (ISSN),9.0,9.0,1/9/01,W1-W4,{G.R. Gillett}
31,880881.0,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,kor,The Ko#rean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Korean J Gastroenterol,1598-9992,nan,34.23111921825122,nan,384%-%8,{Seung Woo ParkJae Bock ChungSang Kyum KimSi Young SongJoo Won ChungHo Keun KimJoo Hee SeoSeungmin Bang}
32,629530.0,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,eng,Eur. Heart J.,nan,0195-668X,nan,nan,1/7/09,2077-86,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M AntmanEugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
33,954388.0,Optimal Starting Age for School Attendance: FY76 Issue Analysis,Engl??@@ish,nan,nan,nan,0.0,0.0,nan,46,{Marilou Madden}
34,379737.0,Bone density and body composition in young women with chronic fatigue syndrome.,eng,Neuroprotective Agents,5.742518941825858,0077-8923,904.0,-1.0,5/1/00@@,6#@@25-7,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
35,nan,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,nan,nan,nan,nan,0.0,nan,nan,nan
36,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,{B O Olley}
37,968125.0,Successful treatment of lung cancer by multimodal endobronchial interventions,English,Respiration; international review of thoracic diseases,Respiration,0025-7931,nan,2.0,1/14/01,144-147,{T. NakajimaI. YoshinoK. YasufukuS. YoshidaY. SakairiK. Shibuya}
38,660168.0,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,eng,nan,nan,1524-4040,64.0,2.0,1/9/02,316-26; discussion 326-7,{R Loch MacdonaldFarbod Asgarzadie-GadimYeon Gyoe JangDaniel J CurryRachel N YanowitchKim E SchultheissJocelyn TolentinoJ_rgen L_ders}
39,732534.0,Out of harm's way: curbing violence in the ED,English,Health Facilities Management,Health Facil Manage,0899-6210,8.0,10.0,1/1/95,20-6 28,{K. Sand%rick}
40,nan,The incidence of contrast-induced nephropathy in %trauma patients.,eng,nan,nan,nan,nan,0.0,nan,134-9,nan
41,372175.0,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,nan,Int. J. Radiat. Oncol%. Biol. Phys.,nan,036$0-3016$,90.0,1.0,nan,S398,{Kooy H.Hong T.S.Symonifka?? J.Depauw N.W#o J.Y.}
42,110072.0,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,nan,nan,34.0,10.0,1/14/10,1681-7,{Jacques Van HoeckeHayat BanoujaafarChristine MarieClaude M Mossiat}
43,nan,Multiresistance of clinically relevant gram-positive cocci,nan,Intensivmedizin und Notfallmedizin,nan,0175-3851,34.0,7.0,1/1/97,655-663,{G. Peters??K. BeckerC. Von Eiff}
44,23215.0,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,nan,Journal of the American Board of Family Medicine : JABFM,J Am Board Fam Med,1557-2625,27.0,1.0,1/14/01,42-55,{Leila JacksonBrian J WellsGregory S CooperSiran KoroukianMichael W Kattan}
45,nan,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,nan,nan,nan,nan,nan,0.0,nan,2331-2337,nan
46,nan,Evidence that serum levels of the soluble receptor for advanced glycatio$n end products are inversely associated with pancreatic cancer risk: a$ prospective study.,eng,Cancer research,Cancer Res.,1538-7445,71.0,nan,5/15/11,Sep-82,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
47,nan,Norton Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,nan,nan,nan,nan,nan,0.0,nan,nan,nan
48,2354662.721316772,Strategies for partner notification for sexually transmitted infections including HI#V.,eng,Cochrane Database Syst. Rev.,nan,1469-493X,10.0,-1.0,1/13/01,CD002843,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,382213.6967593096,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng$%,The Journal of %clinical psychi@@atry,J Clin Psychiatry,nan,71.0,nan,1/10/11,1518-25,{Roger S McIntyreAvnish TripathiJeanette M Jerrell}
50,nan,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,nan,nan,nan,nan,nan,0.0,nan,viii284,nan
51,nan,nan,nan,nan,nan,nan,nan,0.0,nan,151-158,nan
52,730822.0,Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,nan,Annals of the Royal College of Surgeons of England,Ann R Coll Surg Engl,0035-8843,76.0,5.0,1/1/94,324-326,{Jayatunga APDark CHJahangiri MBradley JWP}
53,659297.0,How assistive technology use by individuals with disabilitie%s impacts their caregivers: a systematic review of the research evidence.,eng,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,Am J Phys Med Rehabil,1537-7385,91.0,11.0,1/12$/11,984-98,{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
54,nan,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,nan,nan,nan,nan,0.0,nan,597-601,nan
55,302969.0,??Adolescent overscheduling: The relationship between levels of partic@@ipation in scheduled activities and self-reported clinical symptomology,nan,nan,3.462787231329143,nan,90.0,3.0,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,158672.0,Quantitative Analysis of Robu@@stness of Dynamic Response and Signal Transfe#r in Insulin mediated PI3K/AKT Pathway.,ENG,Computers & chemical engi@@@@neering,Comput Chem Eng,0098@@-13??54,71.0,-5.724804422686383,4/14/12,715-727,{Shibin MathewIpsita Banerjee}
57,nan,nan,eng,nan,nan,nan,nan,0.0,nan,42??7-35,nan
58,nan,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,nan,nan,nan,7.0,0.0,1/12/01,34,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
59,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,3.930678474190925,{Ofelia GarciaJo Anne Kleifg%en}
60,669596.0,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,nan,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA,Knee Surg Sports Traumatol Arthrosc,1433-7347,22.0,12.0,1/14/12,Jul-91$??,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,474288.0,Current palliative %chemotherapy trials in the elderl#y neglect patient-centred outcome measures.,nan,Journal of geriatric oncology,J Geriatr Oncol,1879-4076,6.0,1.0,nan,15-22,{Marlies L van BekkumBarbara C van MunsterMarije E HamakerCarolien H SmorenburgPeter L M Thunnissen}
62,nan,Outcome of gastric bypass patients.,eng,nan,nan,nan,nan,0.0,nan,261-4,nan
63,nan,A Modified Technique for Pulmonary Valve Replacement with a Homograft,nan,nan,nan,nan,nan,0.0,nan,144-147,nan
64,nan,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,nan,nan,nan,nan,nan,0.0,nan,nan,nan
65,852927.0,Phase II study of epirubicin oxaliplatin and docetaxel com??bination in metastatic gastric or gastroesophageal junction adenocarcinoma.,eng,J. Exp. Clin. Cancer Res.,nan,1756-9966,nan,-1.0,1/9/01,34,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia #ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
66,nan,Neck pain.,eng,nan,nan,nan,nan,0.0,nan,nan,nan
67,912884.0,A guide to physiotherapy in cerebral palsy,nan,Paediatrics and Child Health,nan,nan,18.0,0.0,1/8/01,410-413,{C. E. B$arber}
68,318931.0,Community associated methicill??in-resistant Staphylococcu#s aureus in HIV-infected patients,nan,AIDS Reviews,nan,1139-6121,12.0,16.194279406534463,1/10/01,153-163,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,93659.0,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,1001-5515,29.0,3.0,1/12/06,453-5 459,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,349150.0,The relationship between capsulorhexis size and anterior chamber depth relation.,nan,nan,Ophthalmic Surg Lasers,1082-3069,30.0,14.180464791347084,3/1/99$,nan,{O Ceki_C Batman}
71,nan,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,eng,CANCER,nan,0008-543X,98.0,nan,7/15/03,310-4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
72,826030.0,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,Eur J Cardiovasc Nurs,nan,11.0,2.0,1/12/01,183-9,{Cecilia Bj_rkelundMargaretha Jerlock}
73,34962.0,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,e@@@@ng,Journal of the neurological sciences,J. Neurol. Sci.,nan,334.0,1.0,11/15/13,112-8,{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talbot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,nan,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,English,nan,nan,$0041-1337,99.0,7.0,1/15/01,nan,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
75,791273.461969059,Plasma cell leukemia--a $$case report.,eng,Indian Journal of Pathology and Microbiology,nan,nan,46.0,3.0,1/3/07,484-7,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,nan,CABG again outshines stenting for some patients with coronary artery blockage,nan,nan,4.592709141375402,nan,309.0,1.0,1/13/01,17-Aug,{M. Mitka}
77,nan,nan,nan,nan,nan,nan,nan,0.0,nan,118-12#4 7p,{Alexa StuifbergenMartha G$ene Meraviglia}
78,172966.0,Food allergy in children,nan,Archives De Pediatrie,nan,0929-693X,13.0,10.0,1/6/01,1349-1353,{E. Bidat}
79,741574.4681676485,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,eng,Nepal Medical College journa#l : NMC@@J,nan,nan,1.0,17.0,11/1/96,9-Jun,{J Stilkind}
80,917061.759753001,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,nan,nan,nan,0041-11#32,186.97797581984528,9.0,nan,1925-1929,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,835177.0,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng,Eur J Cancer Care (Engl),European journal of cancer care,0961-5423 (Print) 0961-5423,nan,2.0,nan,167-71,{M. HebbarP. FournierO. Romano}
82,nan,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,nan,nan,nan,nan,0.0,nan,nan,nan
83,nan,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,nan,nan,nan,nan,nan,0.0,nan,nan,nan
84,408062.0,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,Actas urologicas esp@@anolas,nan,nan,209.77793218791777,4.0,??1/15@@/05,222-8,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
85,nan,Chronic pain related to quality of sleep,nan,nan,nan,nan,nan,0.0,nan,nan,nan
86,nan,On the role of pre and post-processing in environmental data mining,nan,Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making iEMSs 2008,nan,9790000000000,3.0,0.0,1/8/01,nan,{Miquel S_nchez-MarrGeoff HolmesJoaqu_n Izqu#ierdoJoaq%uim ComasIoannis AthanasiadisKarina Gibert}
87,604985.0,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,nan,J Med Toxicol,Journal of medical toxicology : official journal of the American College of Medical Toxicology,1556-9039@@@@,2.0,4.0,#1/6/12,152-5,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,nan,Forensic odontology: A prosthodontic view,eng,nan,nan,3.8941275669364064,17.897081484784074,1.0,nan,38-41,{S. GosaviS. Gosavi}
89,nan,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,nan,nan,nan,nan,0.0,nan,10-May,nan
90,914468.0,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,nan,Revista de Neurologia,nan,0210-0010,46.0,3.0,1@@/8/$01,135-138,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
91,346326.0,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgic??ally corrected case.,eng,J Cardiovasc Med (Hagerstown),Journal of cardiovascular medicine (Hagerstown Md.),1558-2027,10.0,16.704704598407464,1/9/03,261??#-3,{Giovanni TeodoriMarta LeveroneEraldo OcchettaMiriam BortnikPaolo MarinoMarco Marcolongo}
92,nan,nan,nan,nan,nan,nan,nan,0.0,nan,Jul-93,nan
93,282053.0,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,1462-2203,1.0,4.0,1/1/99,#%341-6,{M. W. MartinR. SaundersS. Levin}
94,870257.0,I$ntimate Partner Violence Survivors$' Unmet Social Service Needs,English,Journal of Social Service Research,nan,1540-7314 0148-8376,37.0,nan,1/11/01,nan,{Melissa E. DichterKarin V. Rhodes}
95,417578.0,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,Am J Manag Care,The American journal of managed care,1088-0224,nan,1.0,%1/13/01,nan,{A. A. Kaddis}
96,949067.0,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,eng,Expert Opin Drug Metab Toxicol,nan,1742-5255,3.0,3.0,1/7/01,315-20,{A. A. Mangoni}
97,2955847.901074866,Prevalence of allergic diseases in Poland - ECAP study,nan,Allergy: European Journal of Allergy and Clinical Immunology,nan,4.8370666396911,64.0,0.0,nan,326-327,{N. JakubikL. TrzpilF. RaciborskiU. Samolinska-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
98,752456.0,The changing patterns of systemic fluoride intake,nan,@@J Dent# Res,nan,0022-0345,71.0,5.0,#1@@/1/92,1228-37,{B. A. Burt}
99,377284.0,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,Am J Physiol Endocrinol Metab,American journal of physiology. Endocrinology and metabol??ism,0193-1849,nan,3.0,1/2/09,E556-64,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
100,420138.0,Dietary practices of ballet jazz and modern dancers,nan,Journal of the American Dietetic Association,J Am Diet Assoc,nan,469.10831815790885,nan,1@@$/1/92,319-324,{Stensland SHSobal J}
101,444273.0,Iatrogenic perforation at colonic imaging.,nan,nan,3.4481838040694157,nan,0.0,0.0,5.391610653892721,nan,{NUL%$L}
102,816680.0,The embodied nature of medical concepts: Image schemas and language for pain,?#?English,nan,nan,1612-4782     1612-4790,15.0,3.0,nan,283-296,{M. Tercedor SnchezJ.A. Prieto Velasco}
103,491006.0,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,English,nan,nan,nan,24.0,2.0,1/15/0??1,nan,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,628299.0,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Fertility and sterility,Fertil. Steril.,1556-5653,322.2698189450859,2.0,1/9/08,667-77,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
105,nan,nan,nan,nan,nan,nan,nan,0.0,nan,721-7,{Fenlai Tan$Ji JiangDon ZhangDongyang LiuYingxiang ??WangLi ZhangPei Hu}
106,nan,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,eng,nan,nan,nan,nan,0.0,nan,248-58,nan
107,nan,nan,nan,nan,nan,nan,nan,0.0,nan,255-62,{Y. FengyingY. HainaiW. Jianxion$gT. Sijie}
108,591619.0,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,nan,nan,nan,nan,2.0,1#/12/01,135-41,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
109,nan,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,nan,nan,nan,nan,nan,0.0,nan,146-51,nan
110,255432.0,Pool fencing for preventing drowning in children.,eng,The Cochrane Database Of Systematic Reviews,nan,1469-493X,-1.0,2.0,1??/1/??00,nan,{D C ThompsonF P Rivara}
111,nan,nan,eng,nan,nan,nan,nan,0.0,nan,9#11-24,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
112,781141.0,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,nan,nan,nan,2044-6055,3.0,nan,1/13/01,nan,{T. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
113,nan,Cardiac atrophy in women following bed rest,eng,nan,nan,nan,103.0,0.0,1/7/01,8-16 ST  - Cardiac atrophy in women following bed rest-,{J. L. HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. MaciasA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
114,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,{NULL}
115,684757.0,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,eng,The Journal Of Rheumatology,J Rheumatol,0315-162X,28.0,4.0,1/1/04,745-50,{A H ZwindermanM MunnekeG J TijhuisZ de JongJ M HazesT P Vliet Vlieland}
116,447382.0,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,nan,nan,nan,nan,0.0,0.0,nan,nan,{NULL}
117,nan,Thermoregulatory response of women to intermittent work in the heat,nan,Journal of applied physiology,nan,0021-8987,41.0,1.0,1/1/76,57-61,{B. L. DrinkwaterJ. E. DentonS. M. HorvathP. B. Raven}
118,nan,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,nan,nan,nan,nan,13.0,nan,1/10/01,nan,{Denys T. LauBrass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
119,nan,Effet d'une intervention non mdicamenteuse Voix d'Or sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmacological intervention Voix d'Or on behavior disturbances in Alzheimer disease and associated disorders.],nan,Griatrie et Psychologie Neuropsychiatrie du Vieillissement,nan,2115-7863(Electronic);2115-8789(Print),11.0,3.0,nan,323-330,{Graldine Martin-GaujardFloriane Delphin-CombeIsabelle RouchSolveig RellandPierre Krolak-Salmon}
120,nan,nan,nan,nan,nan,nan,nan,0.0,nan,13,nan
121,nan,nan,nan,nan,nan,nan,nan,0.0,nan,999-1004,{P TalkeJ CaldwellB DodsontC A Richardson}
122,843485.0,Pathways of care-seeking during fatal infant illnesses in under-resourced South African settings.,nan,Transactions of the Royal Society of Tropical Medicine and Hygiene,Trans. R. Soc. Trop. Med. Hyg.,1878-3503,106.0,2.0,1/12/02,110-6,{Peter J WinchMickey ChopraCynthia S MinkovitzDebra JacksonAlyssa B Sharkey}
