ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
40,473026.0,the incidence of contrast-induced nephropathy in trauma patients.,chi,european journal of emergency medicine : official journal of the european society for emergency medicine,eur j emerg med,1473-5695,15.0,3.0,1/8/06,134-9,{rich sinertshoma desaiantonia hippcarmen lopez}
41,372175.0,dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,fre,int. j. radiat. oncol. biol. phys.,arch phys med rehabil,0360-3016,90.0,1.0,1/9/10,s398,{kooy h.hong t.s.symonifka j.depauw n.wo j.y.}
42,110072.0,brain bdnf levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,ita,journal of cerebral blood flow and metabolism : official journal of the international society of cerebral blood flow and metabolism,j. cereb. blood flow metab.,1559-7016,34.0,10.0,1/1/81,1681-7,{jacques van hoeckehayat banoujaafarchristine marieclaude m mossiat}
43,330553.0,multiresistance of clinically relevant gram-positive cocci,ita,intensivmedizin und notfallmedizin,j huazhong univ sci technolog med sci,0175-3851,34.0,7.0,1/1/97,655-663,{g. petersk. beckerc. von eiff}
44,23215.0,colorectal cancer predicted risk online (crc-pro) calculator using data from the multi-ethnic cohort study.,ger,journal of the american board of family medicine : jabfm,annals of the rheumatic diseases,1557-2625,27.0,1.0,1/14/01,42-55,{leila jacksonbrian j wellsgregory s coopersiran koroukianmichael w kattan}
45,719532.0,methodology to estimate building energy consumption using energyplus benchmark models,en,energy and buildings,expert opin emerg drugs,0378-7788,42.0,12.0,1/10/01,2331-2337,t. sone
46,86421.0,evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,cancer research,cancer res.,1538-7445,71.0,17.0,5/15/11,sep-82,{stephanie j weinsteinrachael z stolzenberg-solomonphilip r taylorbarry i graubardjarmo virtamodemetrius albanesli jiao}
47,433667.0,norton waterlow and braden scores: a review of the literature and a comparison between the scores and clinical judgement,pol,japanese journal of clinical oncology,respirology,1520-7714,0.0,0.0,1/10/10,25-26,{null}
48,530323.0,strategies for partner notification for sexually transmitted infections including hiv.,cze,the cochrane database of systematic reviews,cochrane database syst rev,1469-493x,10.0,-1.0,1/13/01,cd002843,{catherine mathewsmoleen zunzaadel ferreiranicola lowtaryn young}
49,102893.0,a cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,pol,the journal of clinical psychiatry,j clin psychiatry,1555-2101,71.0,11.0,1/10/11,1892-900,{roger s mcintyreavnish tripathijeanette m jerrell}
50,864817.0,are tkis still active in patients treated with tki and everolimus? experience from 36 patients treated in france in the record 1 trial,chi,annals of oncology,international journal of gynecological cancer : official journal of the international gynecological cancer society,1017-7833,21.0,0.0,1/10/01,viii284,null
51,217725.0,use of alendronate in peri-implant defect regeneration,english,dissertation abstracts international: section b: the sciences and engineering,international journal of gynaecology and obstetrics: the official organ of the international federation of gynaecology and obstetrics,-94325,70.0,2.0,1/1/99,151-158,{p. c. wollans. j. merawc. m. reeve}
52,622636.0,prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,english; abstract language:english,annals of the royal college of surgeons of england,ann r coll surg engl,0035-8843,76.0,5.0,5/1/96,324-326,{jayatunga apdark chjahangiri mbradley jwp}
53,659297.0,how assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,journal of nursing ufpe / revista de enfermagem ufpe,rev enfermagem ufpe,1537-7385,91.0,11.0,1/12/11,984-98,{james lenkerw ben mortensonfrank deruyterlouise demersjeffrey w jutaimarcus j fuhrer}
54,42247.0,gender differences in personal social and environmental influences on active travel to and from school for australian adolescents.,kor,journal of science and medicine in sport / sports medicine australia,j sci med sport,1878-1861,13.0,6.0,1/10/11,597-601,{john w toumbouroueva lesliepeter kremerjoanne w williams}
55,302969.0,adolescent overscheduling: the relationship between levels of participation in scheduled activities and self-reported clinical symptomology,ita,review of scientific instruments,j chem phys,0360-3016,90.0,3.0,1/7/01,18-30,{steven g littlek angeleque akin-littleshari melman}
56,nan,quantitative analysis of robustness of dynamic response and signal transfer in insulin mediated pi3k/akt pathway.,eng,nan,comput chem eng,0098-1354,nan,-1.0,4/14/12,715-727,{shibin mathewipsita banerjee}
57,616298.0,does neuraxial anesthesia reduce intraoperative blood loss? a meta-analysis.,engfre,journal of clinical anesthesia,cns spectr,0045-4850,18.0,6.0,1/6/09,1282-9,{david n mainegenevieve e courpasjames f wellerjeffrey m richmanandrew j rowlingsonchristopher l wu}
58,221086.0,novel genetic linkage of rat sp6 mutation to amelogenesis imperfecta,chi,j. exp. clin. cancer res.,addict.behav.,1756-9966,7.0,0.0,1/12/01,34,{k. miyoshit. nomat. mutoh. hagitat. horiguchi}
59,548616.0,educating emergent bilinguals: policies programs and practices for english language learners. language & literacy series,chi,teachers college press,geriatrics & gerontology international,1447-0594,0.0,0.0,1/10/10,288-94,{ofelia garciajo anne kleifgen}
60,669596.0,similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,en,knee surgery sports traumatology arthroscopy : official journal of the esska,knee surg sports traumatol arthrosc,1433-7347,22.0,12.0,1/14/12,jul-91,{junwei jianghongchuan wanghua loukai liuhuiwei zhang}
61,474288.0,current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,english; abstract language:english,journal of geriatric oncology,j geriatr oncol,1879-4076,6.0,1.0,1/15/01,15-22,{marlies l van bekkumbarbara c van munstermarije e hamakercarolien h smorenburgpeter l m thunnissen}
62,108424.0,outcome of gastric bypass patients.,eng,obesity surgery,obes surg,1041-6102,12.0,2.0,1/2/04,261-4,c. d. smithj. e. skandalakis
63,841679.0,a modified technique for pulmonary valve replacement with a homograft,eng     por,j. card. surg.,respiration,-7977,26.0,2.0,1/11/01,144-147,{s. k. choudharyg. s. gulatip. sharmas. talwarb. airans. mishra}
64,173830.0,advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,nan,journal of allergy and clinical immunology,nan,0091-6749 (print),116.0,3.0,3/1/00,153-163,{s. h. sichererd. y. m. leung}
65,852927.0,phase ii study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,spa,j. exp. clin. cancer res.,br j sports med,1756-9966,28.0,-1.0,1/9/01,34,{laura giacintisilvia ileana fattorusomaria grazia arenaluigi di lauromassimo lopezdomenico sergidiana giannarelli}
66,237623.0,neck pain.,english,clinical evidence,clin evid (online),1752-8526,2008.0,nan,1/8/01,13-may,{allan i binder}
67,912884.0,a guide to physiotherapy in cerebral palsy,engfre,paediatrics and child health,occup environ med,0041-1132,18.0,nan,1/8/01,410-413,{c. e. barber}
68,318931.0,community associated methicillin-resistant staphylococcus aureus in hiv-infected patients,chi,journal of allergy and clinical immunology,diabetes technol. ther.,1139-6121,12.0,3.0,1/10/01,153-163,{m. pujolp. barragnj.m. tiraboschia. imazm.. dom_nguezd. podzamczer}
69,93659.0,[the anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,sheng wu yi xue gong cheng xue za zhi = journal of biomedical engineering = shengwu yixue gongchengxue zazhi,sheng wu yi xue gong cheng xue za zhi,1001-5515,29.0,3.0,1/12/06,453-5 459,{rujun zhengyulan pengshuzhen zhaohong huangii liangxiaoli he}
70,349150.0,the relationship between capsulorhexis size and anterior chamber depth relation.,chi,clinical interventions in aging,ophthalmic surg lasers,1082-3069,30.0,3.0,3/1/99,185-90,{o ceki_c batman}
71,572010.0,a pilot study of rituximab in patients with recurrent classic hodgkin disease.,eng     por,cancer,parkinsonism relat. disord.,0008-543x,98.0,2.0,7/15/03,1652-8,{anas younesl jeffrey medeirosfrederick hagemeistermaria alma rodriguezsima jehapaolo fiumaralynne v abruzzojohn t manningjorge romagueraandre goydan jonespeter mclaughlin}
72,826030.0,an evaluation of the effectiveness of recruitment methods: the staying well after depression randomized controlled trial,eng     por,european journal of cardiovascular nursing : journal of the working group on cardiovascular nursing of the european society of cardiology,eur j cardiovasc nurs,1474-5151,11.0,2.0,1/12/01,183-9,{cecilia bj_rkelundmargaretha jerlock}
73,34962.0,assessing social isolation in motor neurone disease: a rasch analysis of the mnd social withdrawal scale.,eng,journal of the neurological sciences,j. neurol. sci.,1878-5883,334.0,1.0,11/15/13,112-8,nan
74,574309.0,three-year outcomes in de novo liver transplant patients     receiving everolimus with reduced tacrolimus: follow-up results from     a randomized multicenter study,heb,transplantation,transplantation,0041-1337,99.0,7.0,1/15/01,1455-1462,{junge grauer bde simone pfischer lde carlis lkaiser gmsaliba fduvoux cmetselaar hjdong gnevens ffung jj}
75,200077.0,plasma cell leukemia--a case report.,chi,ann pharmacother,croat.med.j.,0377-4929,46.0,3.0,1/3/07,484-7,{t k duttapampa ch toibhawana a badhel h ghotekardebdatta basu}
76,421512.0,cabg again outshines stenting for some patients with coronary artery blockage,fre,nan,j cell biol,nan,309.0,1.0,nan,nan,{m. mitka}
77,252990.0,awareness of deficits and on-road driving performance,chi,journal of sexual medicine,international journal of gynecological cancer : official journal of the international gynecological cancer society,0161-6412 (print) 0161-6412,25.0,3.0,1/11/01,118-124 7p,{alexa stuifbergenmartha gene meraviglia}
78,172966.0,food allergy in children,english     italian,archives de pediatrie,college teaching,0929-693x,13.0,10.0,1/6/01,112-120,m. s. goromossow
79,140274.0,here to stay. an interview with dr. david satcher director u.s. centers for disease control and prevention.,eng,nepal medical college journal : nmcj,nepal med coll j,1099-1166,1.0,17.0,11/1/96,9-jun,{j stilkind}
80,282039.0,the first case of drug-induced immune hemolytic anemia due to hydrocortisone,english,transfusion,cases journal,0041-1132,48.0,9.0,1/8/01,1925-1929,{m. martinengod. f. ardenghig. realig. tripodi}
81,835177.0,kras mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng     por,eur j cancer care (engl),european journal of cancer care,0961-5423 (print) 0961-5423,19.0,2.0,1/10/01,167-71,{m. hebbarp. fourniero. romano}
82,519732.0,classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,statistical methods in medical research,stat methods med res,nan,nan,1.0,1/7/02,13-29,{john t sharpweng kee wonggrace s parkharold e paulusmyungshin ohrichard h golddinesh khanna}
83,761104.0,infusing tolerance diversity and social personal curriculum into inclusive social studies classes using family portraits and contextual teaching and learning,ita,teaching exceptional children plus,cases journal,1553-9318 1553-9318,1.0,3.0,9/15/10,464-468,{milagros m. sessionskevin j. miller}
84,408062.0,adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,actas urologicas espanolas,eur. j. pediatr.,1699-7980,nan,4.0,1/15/05,222-8,{e hugueto portae mart_nezi moram sim_j pubillj a ortegam t castillo}
85,889481.0,chronic pain related to quality of sleep,eng     por,international psychogeriatrics / ipa,einstein (sao paulo brazil),1679-4508,12.0,2.0,1/14/01,159-63,{w. hummigj. stechman netol. f. tonial}
86,894596.0,on the role of pre and post-processing in environmental data mining,chi,proc. iemss 4th biennial meeting - int. congress on environmental modelling and software: integrating sciences and information technology for environmental assessment and decision making iemss 2008,occup environ med,1745-0128 1745-0136,3.0,0.0,1/8/01,1937-1958,{miquel s_nchez-marrgeoff holmesjoaqu_n izquierdojoaquim comasioannis athanasiadiskarina gibert}
87,604985.0,cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,cze,j med toxicol,journal of medical toxicology : official journal of the american college of medical toxicology,1556-9039,2.0,nan,1/6/12,152-5,{robert s hoffmanbrian w cotterbarbara m kirranefermin barruetolewis s nelson}
88,220950.0,forensic odontology: a prosthodontic view,eng,sci eng ethics,addict.behav.,00913960 (issn),4.0,nan,1/12/01,25,{s. gosavis. gosavi}
89,770196.0,figo staging of gynecologic cancer. 1994-1997 figo committee on gynecologic oncology. international federation of gynecology and obstetrics,english; abstract language:english,int j gynaecol obstet,international journal of gynaecology and obstetrics: the official organ of the international federation of gynaecology and obstetrics,0020-7292,64.0,1.0,1/1/99,10-may,{w. t. creasmans. pecorellij. l. benedetj. h. shepherd}
90,914468.0,effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,chi,revista de neurologia,rev.neurol.,0210-0010,46.0,3.0,1/8/01,135-138,{s. regina-ribeiroc. tortozar. p. s. limas. t. t. de freitasp. r. lucarelim. o. limam. t. pachecoj. gomes-lucarelir. a. lopes-martins}
91,346326.0,ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,chi,cancer biotherapy,journal of cardiovascular medicine (hagerstown md.),1558-2027,10.0,3.0,1/9/03,261-3,{giovanni teodorimarta leveroneeraldo occhettamiriam bortnikpaolo marinomarco marcolongo}
92,612846.0,[assessment of prognostic factors of thoracic synovial sarcoma].,fre,pathologie non allergique et exposition aux moisissures domestiques.,bmc med,1776-2588,27.0,1.0,1/10/01,13-14,{b h mbatchou ngahaneg devouassouxh baudrandb guibertn freymondy pachecoa traverse-glehen}
93,282053.0,secondary school tobacco policy and prevention curricula in south carolina,chinese     chinese english,nicotine tob res,nicotine & tobacco research : official journal of the society for research on nicotine and tobacco,1462-2203,1.0,4.0,1/1/99,341-6,j stilkind
94,870257.0,intimate partner violence survivors' unmet social service needs,english,annals of emergency medicine american college of emergency physician's research forum,addict.behav.,1540-7314 0148-8376,37.0,nan,1/11/01,481-489,ana maria baptista menezesdavid alejandro gonzlezelaine cardozo macedopedro curi hallalmaria de ftima maiamarli knorstsamuel carvalho dumithjeovany mart_nez-mesaricardo bica noalfernando csar wehrmeisterjos roberto jardim
95,417578.0,partial fill strategies for oral oncolytics to reduce waste and drive persistency,cze,am j manag care,the american journal of managed care,1088-0224,19.0,2.0,1/13/01,sp26-7,{a. a. kaddis}
96,949067.0,the impact of advancing age on p-glycoprotein expression and activity: current knowledge and future directions,ita,expert opin drug metab toxicol,expert opinion on drug metabolism & toxicology,1742-5255,3.0,3.0,1/7/01,315-20,{a. a. mangoni}
97,931323.0,prevalence of allergic diseases in poland - ecap study,chi,allergy: european journal of allergy and clinical immunology,br j sports med,0020-7292,64.0,0.0,1/9/01,326-327,{n. jakubikl. trzpilf. raciborskiu. samolinska-zawiszal. samoliskid. paczesnyz. halatj. marszalkowskab. samolinskip. samel-kowalika. lusawaj. gutowskaa. tomaszewskaa. walkiewicz}
98,752456.0,the changing patterns of systemic fluoride intake,ita,j dent res,cancer res.,1538-7445,71.0,5.0,5/15/11,1228-37,r. a. orda. salamar. movaheds. a. mcclure
99,973076.0,normal insulin sensitivity and imcl content in overweight humans are associated with higher fasting lipid oxidation.,eng,am j physiol endocrinol metab,american journal of physiology. endocrinology and metabolism,nan,283.0,3.0,1/2/09,e556-64,{paola scifoalessandro del maschiolivio luzielena meneghinialberto battezzatigianluca perseghinmassimo dannastefano benedini}
100,420138.0,localized deficiencies of folic acid in aerodigestive tissues,chi,journal of the american dietetic association,j am diet assoc,1878-3570,nan,3.0,1/1/92,319-324,{stensland shsobal j}
101,444273.0,13th ieee/acm symposium on distributed simulation and real-time applications ds-rt 2009,pol,bmj 2006 333:939,respirology,978-1-2673-2110-7,0.0,0.0,1/10/10,10-oct,null
102,816680.0,the embodied nature of medical concepts: image schemas and language for pain,chi,cognitive processing,environ. toxicol. pharmacol.,1612-4782     1612-4790,15.0,3.0,1/14/01,283-296,{m. tercedor snchezj.a. prieto velasco}
103,491006.0,nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,english,cancer epidemiology biomarkers and prevention,jrsm open,2054-2704,24.0,2.0,1/15/01,160-6,{a. kelirisi. koutsourelakisa. minaritzoglous. zakynthinos}
104,628299.0,risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng     por,fertility and sterility,fertil. steril.,1556-5653,92.0,2.0,1/9/08,667-77,{christos a venetisbasil c tarlatziskonstantinos a toulisefstratios m kolibianakisdimitrios g goulisioannis papadimas}
105,72089.0,clinical pharmacokinetics of icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,chinese     chinese english,cancer chemotherapy and pharmacology,cancer chemother. pharmacol.,1432-0843,73.0,4.0,1/14/04,721-7,{fenlai tanji jiangdon zhangdongyang liuyingxiang wangli zhangpei hu}
106,847287.0,a qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,eng,psycho-oncology,psychooncology,1057-9249,15.0,3.0,1/6/03,248-58,{sarah mcgrawvida m petronischarles s carvernancy aviskristie long foleydeborah f farmerroselyn g smithkevin smith}
107,764224.0,high intensity interval exercise training in overweight young women,chinese     chinese english,ann pharmacother,addict.behav.,2158-0979,52.0,3.0,1/12/01,255-62,{y. fengyingy. hainaiw. jianxiongt. sijie}
108,591619.0,effect of antibiotic prescribing in primary care on meticillin-resistant staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng     por,critical care nursing quarterly,addict.behav.,1399-3003,39.0,2.0,1/12/01,135-41,{a. d. haya. loveringc. costelloea. montgomeryd. lewisc. mcnulty}
109,125072.0,ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng     por,current opinion in pharmacology,curr opin pharmacol,1471-4892,3.0,2.0,1/3/04,146-51,{noritoshi nagayakenji kangawa}
110,255432.0,pool fencing for preventing drowning in children.,eng     por,the cochrane database of systematic reviews,cochrane database syst rev,1469-493x,-1.0,2.0,1/1/00,cd001047,{d c thompsonf p rivara}
