ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
11,184417.0,disparities in childhood asthma hospitalizations: a spatial analysis of contextual effects,??eng,transportation research part d-transport and environment,helicobacter,1361-9209,14.0,5.0,1/9/01,317-#@@325,{j. l. lip. newcomb}
12,729686.0,local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis,english,international journal of clinical and experimental medicine,int j clin exp med,1940-5901,8.0,6.0,1/15/01,10213-10224,{yang mli jli yzhou myang hshi xli xyuan h}
13,278396.0,smoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection,eng,acta obstet gynecol scand,acta obstetricia et gynecologica scandinavica,0001-6349 (print) 0001-6349,92.0,4.316905076694278,1/13/01,711-5,{t. s. mikkolas. vuorentoo. ylikorkalam. vaisanen-tommiskap. rahkola-soisalo}
14,819804.0,imaging of scar in patients with ventricular arrhythmias of right ventricular origin: cardiac magnetic resonance versus electroanatomic mapping,??eng,heart rhythm,j.clin.diagn.res.,1547-5271,8.0,5.0,1/1/95,s40,{c. hamilton-craigs. bartolettim. casellaf. pernam. l. narduccip. santangelif. pintusa. natalea. dello russog. pelargoniog. bencardinoj. d. burkhardtf. belloccil. di biase}
15,53321.0,monoaxial versus polyaxial locking systems: a biomechanical analysi$s of different locking systems for the fixation of proximal humeral fractures,eng,critical care nursing quarterly,med teach,0893-133x,35.0,8.0,1/11/01,1245-50,{t. toppc. kuhnes. ruchholtzu. lewana. krugert. mullerr. zettl}
16,13601.0,latex allergy in atopic children.,??eng,british journal of dermatology.,jama otolaryngol head neck surg,0007-0963,140.0,5.0,5/1/99,919-21,{r s levers a holme}
17,668310.0,a randomized controlled trial of tai chi for balance sleep quality and cognitive performance in elderly vietnamese.,@@eng@@,clini@@cal interventions in aging,clin interv aging,1178-1998,7.0,1289.840422111275,1/1/9@@2,185-90,{andreas krusemanh hung nguyen}
18,282987.0,multisystemic therapy for social emotional and behavioral problems in youth aged 10-17,??en??g,cochrane database syst rev,cochrane database syst rev,1469-493x,0.0,4.0,1/5/01,cd004797,{j. h. littellm. popab. forsythe}
19,478292.0,haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,#eng,acta neurochirurgica,american journal of physiology. endocrinology and metabolism,jan-68,139.0,3.0,nan,257-8,nan
20,43736.0,effect of pedaling technique on mechanical effectiveness and efficiency in cyclists.,eng,medicine and science in sports and exercise,med sci sports exerc,0195-9131,124.39579988286376,6.0,1/7/06,991-5,{james c martinian mayhewlee m romerthomas korff}
21,82614.0,lycopene metabolite apo-10'-lycopenoic acid inhibits diethylnitrosamine-initiated high fat diet-promoted hepatic inflammation and tumorigenesis in mice.,en,cancer prevention research (philadelphia pa.),cancer prev res (phila),1940-6215,6.0,12.0,1/13/12,1304-16,{lynne m ausmanmartin s obinxiang-dong wangchun liublanche c ipdonald e smithkang-quan hu}
22,163526.0,a performance improvement process to tackle tachysystole,english,japanese journal of clinical oncology,j cell sci,0901-5027,40.0,0.0,1/13/11,512-9 st  - a performance improvement process to tackle tachysystole-,r. r. m@@. bose. w. hovingm. wage@@makers
23,514411.0,osteoid osteoma treated by percutaneous thermal ablation: when do we fail? a systematic review and guidelines for future reporting.,??en@@g,annals of emergency medicine american college of emergency physician's research forum,cardiovasc intervent radiol,1475-2727,37.0,6.0,1/14/12,469-75,{luca maria sconfienzaezio lanzagianpaolo cornalbadario poretticatherine cytevalpierre vialafrancesco sardanelliyann thouvenin}
24,2399752.219638749,effects of chemotherapy in aids-associated non-hodgkin's lymphoma on kaposi's sarcoma herpesvirus dna in blood.,en#g,journal of clinical oncology : official journal of the american society of clinical oncology,j. clin. oncol.,1527-7755,27.0,15.0,5/20/09,2496-502,{ariela noylawrence d kaplanyanxing yualexandra m levinerichard f ambindersusan e krownbruce j dezubelan linjeannette y leegary s hayward}
25,302268.0,co2 emission inventories for chinese cities in highly urbanized areas compared with european cities,#eng,scandinavian journal of gastroenterology,nan,0022-3956,47.0,35.5485284777459,1/6/01,2018-2020,w. yur. paganil. huang
26,21910.0,examining waiting placement in hospita@%@l: utilization and the lived experience.,$e#ng,global journal of health science,glob j health sci,1916-9736,6.0,2.0,1/14/03,22??-dec,erik e suarezbridget n fahybrian a brucknercourtenay r brucenathan g allenharvey l gordon
27,378490.0,a prospective observational study of obesity body composition and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.,eng,the journal of clinical psychiatry,j clin psychiatry,1555-2101,69.0,12.0,1/8/12,1518-25,{isabella sorecaandrea fagiolinidavid j kupferbret h goodpastersara b fleet-michaliszynamy d ottojohn m jakicic}
28,971878.0,diminished a-cell secretion in the early phase of type i diabetes mellitus,english,critical care nursing quarterly,med teach,0893-133x,35.0,40.72140169337735,1/1/86,1074-1#077,{s. srikantao. p. gandar. e. gleason}
29,793918.0,streptococcus pneumoniae carriage in the gaza strip,e#ng,plos one,plos one,1932-6203,8.0,9.0,1/13/01,e75079,{tina m blackmorekirsty dougalhilary j worganeric pinlochegemma curtisc jamie newboldneil r mcewansusan e girdwoodpat a harriscaroline mcg argoalex dugdale}
30,261329.0,responses to open peer commentaries on the subjective brain identity and neuroethics,english,american journal of bioethics,j sports sci,1075-5535,9.0,9.0,1/9/01,w1-w4,{g.r. gillett}
31,880881.0,[a case of giant brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,kor,the korean journal of gastroenterology = taehan sohwagi hakhoe chi,korean j gastroenterol,1598-9992,52.0,6.0,1/8/12,384-8@@,{seung woo parkjae bock chungsang kyum kimsi young songjoo won chungho keun kimjoo hee seoseungmin bang}
32,629530.0,efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,eng,eur. heart j.,burns,0195-668x,28.0,8.508290859218622,1/7/09,2077-86,{carolyn h mccabeshaun g goodmanfrans van de werfdavid a morrowelliott m antmaneugene braunwaldkenneth w mahaffeymarc cohenian b menownsabina a murphycharles michael gibson}
33,954388.0,optimal starting age for school attendance: fy76 issue analysis,english,business wire,br.j.anaesth.,0-8077-4913-3,0.0,0.0,1/1/74,274.56519916343296,{marilou madden}
34,379737.0,bone density and body composition in young women with chronic fatigue syndrome.,e%n%g,neuroprotective agents,ann. n. y. acad. sci.,0077-8923,850.0,15.881454283335518,5/20/09,625-7,{f gatesp clifton-blighg fulcherl hoskinr hansen}
35,676042.0,prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,journal of stroke and cerebrovascular diseases : the official journal of national stroke association,j stroke cerebrovasc dis,1532-8511,24.0,-1.0,1/15/02,362-9,{yan-xin zhaojun-chao xiexue-yuan liuhan yan}
36,353972.0,on the role of pre and post-processing in environmental data mining,#eng,vulnerable children and youth studies,expert opinion on drug metabolism & toxicology,1745-01??2%8 1745-0136,3.0,3.0,1/8/01,243-248,{b o olley}
37,564924.0,successful treatment of lung cancer by multimodal endobronchial interventions,english,respiration; international review of thoracic diseases,respiration,1423-0356,88.0,2.0,1/14/01,343-51,{t. nakajimai. yoshinok. yasufukus. yoshiday. sakairik. shibuya}
38,660168.0,fat and neurosurgery: does obesity affect outcome after intracranial surgery?,$e#ng,neurosurgery,neurosurgery,1524-4040,64.0,2.0,1/9/02,316-26; discussion 326-7,{r loch macdonaldfarbod asgarzadie-gadimyeon gyoe jangdaniel j curryrachel n yanowitchkim e schultheissjocelyn tolentinoj_rgen l_ders}
39,15325.0,out of harm's way: curbing violence in the ed,english,health facilities management,health facil manage,0004-0010 (print) 0004-0010,8.0,46.98790106484517,1/1/95,20-6 28,{k. sandrick}
40,473026.0,the incidence of contrast-induced nephropathy in trauma patients.,eng,european journal of emergency medicine : official journal of the european society for emergency medicine,nan,1473-5695,nan,nan,1/8/06,134-9,nan
41,372175.0,dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,$eng$,int. j. radiat. oncol. biol. phys.,nan,0360-3016,90.0,4.42557648345881,1/7/01,s398,a. da  - jun do  - jc.2004-1843 [pii] 10.1210/jc.2004-1843 [doi] dp  - nlm et  - 2005/03/31 dunaifa. r. kunselmanr. s. legroc. l. gnatuk
42,110072.0,brain bdnf levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,journal of cerebral blood flow and metabolism : official journal of the international society of cerebral blood flow and metabolism,j. cereb. blood flow metab.,1559-7016,nan,10.0,nan,1681-#7,{jacques van hoeckehayat banoujaafarchristine marieclaude m mossiat}
43,330553.0,multiresistance of clinically relevant gram-positive cocci,ge@@#r,child: care health & development,j. recept. signal transduct. res.,0175-3851,34.0,7.0,1/1/97,655-663,albert j.j.a.2 scherpbierzahra1 ladhanifred c.j.2 stevens
44,23215.0,colorectal cancer predicted risk online (crc-pro) calculator using data from the multi-ethnic cohort study.,$eng,journal of the american board of family medicine : jabfm,j am board fam med,1557-2625,9.0,1.0,1/14/01,42-55,{leila jacksonbrian j wellsgregory s coopersiran koroukianmichael w kattan}
45,889260.0,[effects of tobacco advertising regulations in various countries],jpn,energy and buildings,[nihon koshu eisei zasshi] japanese journal of public health,0378-7788,42.0,10.819294416255996,1/10/01,58-69,t. sone
46,86421.0,evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,cancer research,cancer res.,1538-7445,71.0,17.0,5/15/11,sep-82,{stephanie j weinsteinrachael z stolzenberg-solomonphilip r taylorbarry i graubardjarmo virtamodemetrius albanesli jiao}
47,433667.0,norton waterlow and braden scores: a review of the literature and a comparison between the scores and clinical judgement,@@eng@@,the lancet,br.j.anaesth.,0143-991x,0.0,0.0,1/1/66,10-10 st  - csm2004 best platform-,{null}
48,530323.0,strategies for partner notification for sexually transmitted infections including hiv.,e%n%g,cochrane database syst. rev.,cochrane database syst rev,1469-493x,10.0,-1.0,1/#6??/01,cd002843,{catherine mathewsmoleen zunzaadel ferreiranicola lowtaryn young}
49,102893.0,a cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,fre,the journal of clinical psychiatry,j clin psychiatry,1555-2101,71.0,11.0,1/10/11,1518-25,{roger s mcintyreavnish tripathijeanette m jerrell}
50,864817.0,are tkis still active in patients treated with tki and everolimus? experience from 36 patients treated in france in the record 1 trial,@@eng@@,annals of oncology,international journal of epidemiology,1017-7833,21.0,0.0,1/10/01,viii284,{b. escudiera. ravaudf. rollanda. blesiusb. beuzelinks. oudardc. chevreau}
51,217725.0,use of alendronate in peri-implant defect regeneration,e#ng$lish,j hum hypertens,international journal of gynaecology and obstetrics: the official organ of the international federation of gynaecology and obstetrics,0020-7292,294.46924647401374,2.0,1/1/99,151-158,{p. c. wollans. j. merawc. m. reeve}
52,730822.0,prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,english; abstract language:english,annals of the royal college of surgeons of england,ann r coll surg engl,0035-8843,76.0,5.0,1/1/94,324-326,{jayatunga apdark chjahangiri mbradley jwp}
53,659297.0,how assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,american journal of physical medicine & rehabilitation / association of academic physiatrists,am j phys med rehabil,1537-7385,91.0,6.0,1/12/11,984-98,{james lenkerw ben mortensonfrank deruyterlouise demersjeffrey w jutaimarcus j fuhrer}
54,891722.0,gender differences in personal social and environmental influences on active travel to and from school for australian adolescents.,??en@@g,developmental psychology,j sci med sport,1878-1861,13.0,6.0,1/10/11,597-601,{john w t@@oumbouroueva?? lesliepeter kremerjoanne w williams}
55,302969.0,adolescent overscheduling: the relationship between levels of participation in scheduled activities and self-reported clinical symptomology,#eng,chest,j. cardiovasc. electrophysiol.,0301-620x (print) 0301-620x??,90.0,3.0,1/7/01,18-30,{steven g littlek angeleque akin-littleshari melman}
56,158672.0,quantitative analysis of robustness of dynamic response and signal transfer in insulin mediated pi3k/akt pathway.,eng,computers & chemical engineering,comput chem eng,0098-1354,71.0,-1.0,4/14/12,715-727,{shibin mathewipsita banerjee}
57,616298.0,a guide to physiotherapy in cerebral palsy,??en@@g,journal of clinical anesthesia,j clin anesth,0952-8180,18.0,6.0,1/6/09,119-126 8p,{david n mainegenevieve e courpasjames f wellerjeffrey m richmanandrew j rowlingsonchristopher l wu}
58,221086.0,novel genetic linkage of rat sp6 mutation to amelogenesis imperfecta,@@eng@@,j. exp. clin. cancer res.,rheumatology,1756-9966,7.0,0.0,1/12/01,34,{k. miyoshit. nomat. mutoh. hagitat. horiguchi}
59,548616.0,educating emergent bilinguals: policies programs and practices for english language learners. language & literacy series,@@eng@@,teachers college press,brain behav,0-8077-4913-3,0.0,0.0,1/1/66,-,{ofelia garciajo anne kleifgen}
60,669596.0,similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,jpn,knee surgery sports traumatology arthroscopy : official journal of the esska,knee surg sports traumatol arthrosc,1433-7347,22.0,12.0,1/10/09,1282-9,{junwei jianghongchuan wanghua loukai liuhuiwei zhang}
61,474288.0,current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng%,journal of geriatric oncology,j geriatr oncol,1879-4076,6.0,11.300659485917567,1/15/01,15-22,{marlies l van bekkumbarbara c van munstermarije e hamakercarolien h smorenburgpeter l m thunnissen}
62,84941.0,outcome of gastric bypass patients.,$e#ng,obesity surgery,obes surg,0960-8923,12.0,2.0,6/1/00,261-4,{ryan holzwarthbasir tareenalicia majkrzakdarren huber}
63,968815.0,a modified technique for pulmonary valve replacement with a homograft,english,j. card. surg.,appl @@nurs res,-7977,26.0,2.0,1/11/01,144-147,{s. k. choudharyg. s. gulatip. sharmas. talwarb. airans. mishra}
64,173830.0,advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,$eng,journal of allergy and clinical immunology,journal of hand surgery (edinburgh scotland),0091-6749 (print),116.0,1.0,1/5/01,153-163,m. pujolp. barragnj.m. tiraboschia. imazm.. dom_nguezd. podzamczer
65,852927.0,phase ii study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,english; abstract language:english,j. exp. clin. cancer res.,br j sports med,1756-9966,120.23669543096267,11.0,1/9/01,34,{laura giacintisilvia ileana fattorusomaria grazia arenaluigi di lauromassimo lopezdomenico sergidiana giannarelli}
66,237623.0,neck pain.,eng,clinical evidence,clin evid (online),1752-8526,6104.725165280653,1.0,1/8/01,13-may,{allan i binder}
67,4805821.9855222115,a guide to physiotherapy in cerebral palsy,english,paediatrics and child health,j. cardiovasc. electrophysiol.,0041-1132,18.0,9.0,1/8/01,410-413,{c. e. barber}
68,318931.0,community associated methicillin-resistant staphylococcus aureus in hiv-infected patients,#eng,aids reviews,diabetes t#echnol. ther.,1139-6121,12.0,3.0,1/10/01,153-163,{m. pujolp. barragnj.m. tiraboschia. imazm.. dom_nguezd. podzamczer}
69,93659.0,[the anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,sheng wu yi xue gong cheng xue za zhi = journal of biomedical engineering = shengwu yixue gongchengxue zazhi,sheng wu yi xue gong cheng xue za zhi,1001-5515,39.0,3.0,1/12/06,1468-74,{rujun zhengyulan pengshuzhen zhaohong huangii liangxiaoli he}
70,349150.0,the relationship between capsulorhexis size and anterior chamber depth relation.,eng,ophthalmic surgery and lasers,ophthalmic surg lasers,1082-3069,30.0,3.0,3/1/99,185-90,{o ceki_c batman}
71,572010.0,a pilot study of rituximab in patients with recurrent classic hodgkin disease.,$eng$,cancer,cancer,0008-543x,1.0,23.0,7/15/03,310-4,{anas younesl jeffrey medeirosfrederick hagemeistermaria alma rodriguezsima jehapaolo fiumaralynne v abruzzojohn t manningjorge romagueraandre goydan jonespeter mclaughlin}
72,826030.0,a cognitive behavior intervention program in women with unexplained chest pain--a pilot study,$e#ng,european journal of cardiovascular nursing : journal of the working group on cardiovascular nursing of the european society of cardiology,eur j cardiovasc nurs,1463-1318,11.0,2.0,1/1/88,183-9,{cecilia bj_rkelundmargaretha jerlock}
73,34962.0,assessing social isolation in motor neurone disease: a rasch analysis of the mnd social withdrawal scale.,eng,journal of the neurological sciences,american journal of perinatology,1878-5883,334.0,1.0,11/15/13,112-8,{everard w thorntoncarolyn a youngalan tennantjohn ealingkevin talbot[collective name] ukmnd-qol groupchris j gibbonspamela j shaw}
74,574309.0,three-year outcomes in de novo liver transplant patients     receiving everolimus with reduced tacrolimus: follow-up results from     a randomized multicenter study,english,transplantation,transplantation,0041-1337,99.0,7.0,1/15/01,1455-1462,{junge grauer b#de simone pfischer lde carlis lkaiser g#msaliba fduvoux cmetselaar hjdong gnevens ffung jj}
75,200077.0,plasma cell leukemia--a case report.,eng,indian journal of pathology and microbiology,j. cardiovasc. electrophysiol.,nan,nan,3.0,1/3/07,nan,{t k duttapampa ch toibhawana a badhel h ghotekardebdatta basu}
76,421512.0,cabg again outshines stenting for some patients with coronary artery blockage,$eng,j nutr gerontol geriatr,med teach,1949-8349 (print)     1949-8357,309.0,1.0,1/13/01,17-aug,{m. mitka}
77,715052.0,health-promoting behaviors of low-income cancer survivors,#eng,journal of sports sciences,j. cardiovasc. electrophysiol.,1545-0848,25.0,3.0,1/13/1??0,@@118-124 7p%,{alexa stuifbergenmartha gene meraviglia}
78,941646.0,food allergy in children,ger,archives d@@e pediatrie,hum. gene ther.,0929-693x,13.0,10.0,10/2/06,1349-1353,{e. bidat}
79,140274.0,here to stay. an interview with dr. david satcher director u.s. centers for disease control and prevention.,e#ng,nepal medical college journal : nmcj,nepal med coll j,1873-5126,1.0,17.0,9/15/10,9-jun,{j stilki??nd}
80,282039.0,the first case of drug-induced immune hemolytic anemia due to hydrocortisone,e#ng,transfusion,bjog% : an international jour$nal of obstetrics and gynaecology,0041-1132,48.0,9.0,1/8/01,13-may,{m. martinengod. f. ardenghig. realig. tripodi}
81,835177.0,kras mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,english,eur j cancer care (engl),european journal of cancer care,0961-5423 (print) 0961-5423,19.0,23.399909962150065,1/14@@#/01,167-71,{m. hebbarp. fourniero. romano}
82,519732.0,classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,$eng,statistical methods in medical research,stat methods med res,0962-2802,16.0,1.0,1/7/0$#2,13-29,{john t sharpweng kee wonggrace s parkharold e paulusmyungshin ohrichard h golddinesh khanna}
83,761104.0,infusing tolerance diversity and social personal curriculum into inclusive social studies classes using family portraits and contextual teaching and learning,e#ng,teaching exceptional children plus,biomed rep,1553-9318 1553-9318,1.0,17.0,1/5/01,105-109,{milagros m. sessionskevin j. miller}
84,408062.0,adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,int j epidemiol,rev bras ter int$ensiva%,1699-7980,39.0,4.0,1??/15/05,127-31 st  - premature androgenic alopecia and insulin resistance. male equivalent of polycystic ovary syndrome?-,{e hugueto portae mart_nezi moram sim_j pubillj a ortegam t castillo}
85,889481.0,chronic pain related to quality of sleep,eng     por,einstein (sao paulo),arch. gynecol. obstet.,1679-4508,9.0,16.0,1/14/01,159-$??63,{w. hummigj. stechman netol. f. tonial}
86,894596.0,on the role of pre and post-processing in environmental data mining,@@eng@@,proc. iemss 4th biennial meeting - int. congress on environmental modelling and software: integrating sciences and information technology for environmental assessment and decision making iemss 2008,curr opin pharmacol,9790000000000,3.0,0.0,1/8/01,1937-1958,{miquel s_nchez-marrgeoff holmesjoaqu_n izquierdojoaquim comasi#oannis athanasiadiskarina gibert}
87,604985.0,cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,??en??g,j med toxicol,journal of medical toxicology : official journal of the american college of medical toxicology,1556-9039,2.0,4.0,1/6/12,152-5,{robert s hoffmanbrian w cotterbarbara m kirranefermin barruetolewis s nelson}
88,220950.0,forensic odontology: a prosthodontic view,eng,atherosclerosis. supplements,world journal for pediatric & congenital heart surgery,2150-1351 (print)     2150-1351,4.0,1.0,1/12/01,38-41,null
89,770196.0,figo staging of gynecologic cancer. 1994-1997 figo committee on gynecologic oncology. international federation of gynecology and obstetrics,$eng,j hum hypertens,international journal of gynaecology and obstetrics: the official organ of the international federation of gynaecology and obstetrics,0020-7292,64.0,1.0,1/1/99,10-may,{w. t. creasmans. pecorellij. l. benedetj. h. shepherd}
90,914468.0,effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,#eng,ann pharmacother,rev.neurol.,0210-0010,46.0,3.0,1/8/01,243-248,{s. regina-ribeiroc. tortozar. p. s. limas. t. t. de freitasp. r. lucarelim. o. limam. t. pachecoj. gomes-lucarelir. a. lopes-martins}
91,346326.0,ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,#eng,j cardiovasc med (hagerstown),cancer chemother. pharmacol.,1463-1318,10.0,3.0,1/9/03,261-3,{giovanni teodorimarta leveroneeraldo occhettamiriam bortnikpaolo marinomarco marcolongo}
92,612846.0,[assessment of prognostic factors of thoracic synovial sarcoma].,fre,pathologie?? non allergique et exposition aux moisissures d$omestiques.,american journal of health-system pharmacy : ajhp : official journal of the american society of health-system pharmacists,1776-2588,112.66680035187737,1.0,1/10/01,jul-93,demetrios j. kutsogiannisneil k. singlafrances chungstephen r. lanejeremey levinjoseph v.j. pergolizzibrendan johnsonlinda blackburnsonia k. singla
93,282053.0,secondary school tobacco policy and prevention curricula in south carolina,eng,nicotine tob res,nicotine & tobacco research : official journal of the society for research on nicotine and tobacco,1462-2203,28.0,4.0,1/1/99,341-6,i. robertse. heitmanc. diguiseppit. dinh-zarr
94,870257.0,intimate partner violence survivors' unmet social service needs,pol,journal of social service research,cardiovasc intervent radiol,1540-7314 0148-8376,37.0,1289.840422111275,1/11/01,481-489,{melissa e. dichterkarin v. rhodes}
95,417578.0,partial fill strategies for oral oncolytics to reduce waste and drive persistency,$eng,academic radiology,the american journal of managed care,1088-0224,19.0,1.0,1/13/01,sp??26$-7,{a. a. kaddis}
96,949067.0,the impact of advancing age on p-glycoprotein expression and activity: current knowledge and future directions,#eng,expert opin drug metab toxicol,expert opinion on drug metabolism & toxicology,1742-5255,3.0,3.0,1/7/01,315-20,{a. a. mangoni}
97,931323.0,prevalence of allergic diseases in poland - ecap study,@@eng@@,allergy: european journal of allergy and clinical immunology,international journal of epidemiology,0020-7292,64.0,0.0,1/9/01,326-327,a. g. parksj. f. mcpartlin
98,752456.0,the changing patterns of systemic fluoride intake,en#g,j dent res,journal of dental research,0077-8923 (print) 0077-8923,3162.0461319934193,5.0,1/1/92,1228-37,{b. a. burt}
99,1862327.3820472148,thyroid-related autoantibodies and celiac disease: a role for a gluten-free diet?,eng,am j physiol endocrinol metab,american journal of physiology. endocrinology and metabolism,0193-1849,283.0,3.0,1/2/09,e556-64,{paola scifoalessandro del maschiolivio luzielena meneghinialberto battezzatigianluca perseghinmassimo dannastefano benedini}
100,420138.0,dietary practices of ballet jazz and modern dancers,#eng,journal of the american dietetic association,j am die%t as$soc,1878-3570,92.0,3.0,1/1/92,1228-37,t. s. mikkolas. vuorentoo. ylikorkalam. vaisanen-tommiskap. rahkola-soisalo
101,444273.0,iatrogenic perforation at colonic imaging.,@@eng@@,the lancet,br.j.anaesth.,0143-991x,0.0,0.0,1/1/66,10-10 st  - csm2004 best platform-,{null}
102,816680.0,the embodied nature of medical concepts: image schemas and language for pain,english,cognitiv#e pro@@cessing,expert opin emerg drugs,1612-4782     1612-4790,15.0,3.0,1/14/01,283-296,{m. tercedor snchezj.a. prieto velasco}
103,491006.0,diabetes and other comorbidities in breast cancer survival by race/ethnicity: the california breast cancer survivorship consortium (cbcsc),$e#ng,cardiology in the young,ann oncol,1569-8041,24.0,2.0,1/15/02,160-6,{a. kelirisi. koutsourelakisa. minaritzoglous. zakynthinos}
104,894794.0,<title>specchio: a free spectral data management and processing system</title>,$e#ng,proceedings of spie - the international society for optical engineering,fertil. steril.,1556-5653,92.0,2.0,1/9/08,711-5,t. s. mikkolas. vuorentoo. ylikorkalam. vaisanen-tommiskap. rahkola-soisalo
105,89897.0,clinical pharmacokinetics of icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,??en??g,cancer chemotherapy and pharmacology,cancer chemother. pharmacol.,1@@432-0843,422.841613533277,4.0,1/14/04,721-7,{fenlai tanji jiangdon zhangdongyang liuyingxiang wangli zhangpei hu}
106,111970.0,a qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,eng,psycho-oncology,psychooncology,1099-1611,15.0,14.751601157348492,1/6/03??,248-58,{sarah mcgrawvida m petronischarles s carvernancy aviskristie long foleydeborah f farmerroselyn g smithkevin smith}
107,880881.0,[a case of giant brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,@@eng@@,behaviour research and therapy,gen dent,0020-7640,52.0,16.68252769391333,1/12/01,255-62,{y. fengyingy. hainaiw. jianxiongt. sijie}
