ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
39,732534.0,out of harm's way: curbing violence in the ed,e$nglish,health facilities management,health facil manage,0899-6210,8.0,10.0,1/1/95,20-6 28,{k. sandrick}
40,473026.0,cuneus and fusiform cortices thickness is reduced in trigeminal neuralgia.,eng,european journal of emergency medicine : official journal of the european society for emergency medicine,eur j emerg med,1473-5695,15.0,10.269028126178563,1/8/06,134-9,{rich sinerts??homa desaiantonia hippcarmen @@lopez}
41,372175.0,dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,e??ng,int. j. radiat. oncol. biol. phys.,arch phys med rehabil,0360-3016,90.0,1.0,1/9/10,s398,{kooy h.hong t.s.symonifka j.depauw n.wo j.y.}
42,110072.0,brain bdnf levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,journal of cerebral blood flow and metabolism : official journal of the international society of cerebral blood flow and metabolism,j. cereb. blood flow metab.,1559-7016,34.0,-1.0,1/14/10,1681-7,{jacques van hoeckehayat banoujaafarchristine marieclaude m mossiat}
43,330553.0,multiresistance of clinically relevant gram-positive cocci,german,intensivmedizin und notfallmedizin,int j obes (lond),0175-3851,34.0,7.0,1/1/97,655-663,{g. petersk. beckerc. von eiff}
44,23215.0,colorectal cancer predicted risk online (crc-pro) calculator using data from the multi-ethnic cohort study.,e??ng,journal of the american board of family medicine : jabfm,j am board fam med,0966-6362 do  - http://dx.doi.org/10.1016/j.gaitpost.2010.04.002,82.1444886189568,1.0,1/14/01,42-55,{leila jacksonbrian j wellsgregory s coopersiran koroukianmichael w kattan}
45,719532.0,methodology to estimate building energy consumption using energyplus benchmark models,3.4999363613280146,energy and buildings,the journal of surgical research,0546-1766 (print) 0546-1766,42.0,12.0,1/9/05,2331-2337,{r. luckp. magon. fumo}
46,86421.0,evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,nan,cancer research,cancer res.,1538-7445,69.0,33.81577151620105,5/15/11$,sep-82,{stephanie j weinsteinrachael z stolzenberg-solomonphilip r taylorbarry i graubardjarmo virtamodemetrius albanesli jiao}
47,433667.0,norton waterlow and braden scores: a review of the literature and a comparison between the scores and clinical judgement,4.501125315427946,3.7892214420447843,4.791116378696318,4.74947657438382,0.0,0.0,5.761941767219031,10-10 st  - csm2004 best platform-,{null}
48,530323.0,strategies for partner notification for sexually transmitted infections including hiv.,eng,cochrane database syst. rev.,cardiology in the young,1469-493x,10.0,-1.0,1/13/01,cd002843,{catherine mathewsmoleen zunzaadel ferreiranicola lowtaryn young}
49,102893.0,a cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,the journal of clinical psychiatry,j clin psychiatry,1555-2101,69.0,11.0,1/10/11,1518-25,{roger s mcintyreavnish tripathijeanette m jerrell}
50,864817.0,nan,en#g,annals of oncology,3.8902530696447926,nan,nan,0.0,nan,viii284,{b. escudiera. ravaudf. rollanda. blesiusb. beuzelinks. oudardc. chevreau}
51,217725.0,use of alendronate in peri-implant defect regeneration,english,thorax,pain,-94325,70.0,2.0,1/1/99,238,{p. c. wollans. j. merawc. m. reeve}
52,730822.0,prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,english; abstract language:english,annals of the royal college of surgeons of england,ann r coll surg engl,0035-8843,76.0,5.0,1/1/94,324-326,{jayatunga apdark chjahangiri mbradley jwp}
53,713518.0,how assistive technology use by individuals with disabilities impacts their caregiver@@s: a systematic review of the research evidence.,eng,american journal of physical medicine & rehabilitation / association of academic physiatrists,am j phys med rehabil,1537-7385,91.0,11.0,1/12/11,2761-2769 9p,{james lenkerw ben mortensonfrank deruyterlouise demersjeffrey w jutaimarcus j fuhrer}
54,42247.0,gender differences in personal social and environmental influences on active travel to and from school for australian adolescents.,eng,developmental psychology,j sci med sport,1878-1861,13.0,6.0,1/10/11,1556-1579,sebastian paul suggate
55,407245.0,adolescent overscheduling: the relationship between levels of participation in scheduled activities and self-reported clinical symptomology,5.177358847019958,tratamiento antibiotico intravenoso domiciliario del absceso hepatico: seguridad eficacia y factores pronosticos de reingreso hospitalario.,arch phys med rehabil,1532-821x,90.0,3.0,1/9/10,18-30,{steven g littlek angeleque akin-littleshari melman}
56,158672.0,maxillofacial metastases: a retrospective review of one institution's 15-year experience,eng,computers & chemical engineering,comput chem eng,1049-2089,71.0,-1.0,4/14/12,715-727,{shibin mathewipsita banerjee}
57,616298.0,does neuraxial anesthesia reduce intraoperative blood loss? a meta-analysis.,eng,journal# of clinical anesthesia,psicothema,0885-3282,18.0,6.0,1/6/09,%427@@-35,{david n mainegenevieve e courpasjames f wellerjeffrey m richmanandrew j rowlingsonchristopher l wu}
58,221086.0,novel genetic linkage of rat sp6 mutation to amelogenesis imperfecta,eng,j. exp. clin. cancer res.,acta cytol.,1756-9966,7.0,7.0,1/12/01,34,{k. miyoshit. nomat. mutoh. hagitat. horiguchi}
59,548616.0,educating emergent bilinguals: policies programs and practices for english language learners. language & literacy series,3.292197186245176,teachers college press,geriatrics &# gerontology international,0-8077-4913-3,nan,0.0,1/10/10,3.275972431643698,{ofelia garciajo anne kleifgen}
60,669596.0,similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng??,knee surgery sports traumatology arthroscopy : official journal of the esska,knee surg sports traumatol arthrosc,1433-7347,22.0,12.0,1/14/12,jul-91,{junwei jianghongchuan wanghua loukai liuhuiwe@@i zhan#g}
61,2421480.658790475,examining waiting placement in hospital: utilization and the lived experience.,eng,journal of geriatric oncology,j geriatr oncol,1879-4076,6.0,1.0,1/15/01,15-22,{marlies l van bekkumbarbara c van munstermarije e hamakercarolien h smorenburgpeter l m thunnissen}
62,108424.0,outcome of gastric bypass patients.,eng,obesity surgery,obes surg,0960-8923,12.0,11.0,6/1/00,25,{ryan holzwarthbasir tareenalicia majkrzakdarren huber}
63,841679.0,a modified technique for pulmonary valve replacement with a homograft,english,j. card. surg.,aids,-7977,26.0,2.0,1/11/01,144-147,{s. k. choudharyg. s. gulatip. sharmas. talwarb. airans. mishra}
64,173830.0,advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,e??ng,nan,clin psychol rev,0091-6749 (print),116.0,1.0,6/30/98,153-163,{s. h. sichererd. y. m. leung}
65,852927.0,phase ii study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,eng,j. exp. clin. cancer res.,burns,1756-9966,28.0,-1.0,1/9/01,34,{laura giacintisilvia ileana fattorusomaria grazia arenaluigi di lauromassimo lopezdomenico sergidiana giannarelli}
66,237623.0,neck pain.,eng,clinical evidence,clin evid (online),1752-8526,nan,1.0,1/8/01,13-may,{allan i binder}
67,912884.0,a guide to physiotherapy in cerebral palsy,4.501125315427946,paediatrics and child health,3.8902530696447926,9790000000000,102.82479254379489,0.0,1/8/01,410-413,{c. e. barber}
68,318931.0,community associated methicillin-resistant staphylococcus aureus in hiv-infected patients,fre,diabetes technology & therapeutics,5.044327454331248,1139-6121,12.0,3.0,1/10/01,153-163,{m. pujolp. barragnj.m. tiraboschia. imazm.. dom_nguezd. podzamczer}
69,287788.7405868026,[the anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,5.177358847019958,nan,sheng wu yi xue gong cheng xue za zhi,nan,nan,3.0,nan,453-5 459,{rujun zhengyulan pengshuzhen zhaohong huangii liangxiaoli he}
70,349150.0,the relationship between capsulorhexis size and anterior chamber depth relation.,eng$,clinical interventions in aging,ophthalmic surg lasers,1082-3069,30.0,-1.0,3/1/99,185-90,{o ceki_c batman}
71,572010.0,a pilot study of rituximab in patients with recurrent classic hodgkin disease.,eng,cancer,cancer,1097-0142,98.0,2.0,7/15/03,310-4,{anas younesl jeffrey medeirosfrederick hagemeistermaria alma rodriguezsima jehapaolo fiumaralynne v abruzzojohn t manningjorge romagueraandre goydan jonespeter mclaughlin}
72,826030.0,a cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,european journal of cardiovascular nursing : journal of the working group on cardiovascular nursing of the european society of cardiology,eur j cardiovasc nurs,1474-5151,11.0,2.0,1/12/01,183-9,danielle dugganj. mark g. williamsisabelle rudolf von rohrcatherine craneadele kruschekate muse
73,34962.0,assessing social isolation in motor neurone disease: a rasch analysis of the mnd social withdrawal scale.,eng,nan,j. neurol. sci.,1878-5883,nan,1.0,11/15/13,112-8,{everard w thorntoncarolyn a youngalan tennantjohn ealingkevin talbot[collective name] ukmnd-qol groupchris j gibbonspamela j shaw}
74,574309.0,three-year outcomes in de novo liver transplant patients     receiving everolimus with reduced tacrolimus: follow-up results from     a randomized multicenter study,englis@@h,transplantation,transplantation,0041-1337,99.0,7.0,1/10/01,1455-1462,h. jungkw. madlav. schottstedtt. alt
75,200077.0,plasma cell leukemia--a case report.,eng,indian journal of pathology# and microbiol%ogy,oral oncol.,0377-4929,46.0,3.0,1/3/07,484-7,{t k duttapampa ch toibhawana a badhel h ghotekardebdatta basu}
76,421512.0,cabg again outshines stenting for some patients with coronary artery blockage,#engli%sh,j nutr gerontol geriatr,jrsm open,15-jan,309.0,1.0,1/13/01,17-aug,{m. mitka}
77,2997530.77262262,health-promoting behaviors of low-income cancer survivors,3.5376773435700475,neurol res,acta cytol.,1048-891x (print)     1048-891x,25.0,3.0,1/11/01,118-124 7p,l. j. rapportj. a. griffenl. a. bieliauskasc. burtr. c. bryer
78,172966.0,food allergy in children,english     italian,das mikorklima der wohnungen und seine hygienische normierung.,j sci med sport,0929-693x,13.0,10.0,1/6/01,1349-1353,{e. bidat}
79,140274.0,here to stay. an interview with dr. david satcher director u.s. centers for disease control and prevention.,#e#ng,nepal medical college journal : nmcj,nepal med coll j,0-8077-4913-3,27.0,17.0,11/1/96,9-jun,{j stilkind}
80,819701.0,the first case of drug-induced immune hemolytic anemia due to hydrocortisone,4.891871826399603,acta clin. croat.,5.044327454331248,0041-1132,48.0,9.0,1/9/09,1925-1929,{m. martinengod. f. ardenghig. realig. tripodi}
81,4561956.66907728,kras mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng,eur j cancer care (engl),pharmacoeconomics,0961-5423 (print) 0961-5423,19.0,2.0,1/10/01,167-71,{m. hebbarp. fourniero. romano}
82,519732.0,classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,journal of the in#ternational neuropsychological society : jins,stat methods med res,0962-2802,16.0,1.0,4/1/68,13-29,{john t sharpweng kee wonggrace s parkharold e paulusmyungshin ohrichard h golddinesh khanna}
83,4363567.971585708,infusing tolerance diversity and social personal curriculum into inclusive social studies classes using family portraits and contextual teaching and learning,5.177358847019958,teaching exceptional children plus,cases journal,1553-9318 1553-9318,1.0,3.0,1/5/%%01,464-468,yan-yan liyun qianchuan-wei zhou
84,408062.0,adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,actas urologicas espanolas,actas urol esp,1699-7980,39.0,4.0,1/15/05,222-8,{e hugueto portae mart_nezi moram sim_j pubillj a ortegam t castillo}
85,889481.0,chronic pain related to quality of sleep,eng     por,einstein (sao paulo),einstein (sao paulo brazil),1743-9159,12.0,2.0,1/14/01,159-63,{w. hummigj. stechman netol. f. tonial}
86,894596.0,on the role of pre an$d po@@st-processing in environmental data mining,3.292197186245176,proc. iemss 4th biennial meeting - int. congress on environmental modelling and software: integrating sciences and information technology for environmental assessment and decision making iemss 2008,cases journal,9790000000000,3.0,0.0,1/8/01,1937-1958,{miquel s_nchez-marrgeoff holmesjoaqu_n izquierdojoaquim comasioannis athanasiadiskarina gibert}
87,789958.0,cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,j med toxicol,journal of medical toxicology : official journal of the american college of medical toxicology,0301-4738,2.0,9.265696597608034,1/6/12,152-5,{robert s hoffmanbrian w cotterbarbara m kirranefermin barruetolewis s nelson}
88,931944.0,forensic odontology: a prosthodontic view,eng,$bm%j open,5.749025541993366,1473-4893,4.0,7.0,1/12/01,38-41,null
89,770196.0,cytokine profiling of young overweight and obese female african american adults with predia#betes,3.1338317310260075,int j gynaecol obstet,international journal of gynaecology and obstetrics: the official organ of the international federation of gynaecology and obstetrics,0020-7292,64.0,1.0,1/1/99,10-may,{w. t. creasmans. pecorellij. l. benedetj. h. shepherd}
90,914468.0,effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,5.177358847019958,bjog,rev.neurol.,0210-0010,229.41371019655026,3.0,1/8/01,135-138,{s. regina-ribeiroc. tortozar. p. s. limas. t. t. de freitasp. r. lucarelim. o. limam. t. pachecoj. gomes-lucarelir. a. lopes-martins}
91,346326.0,ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,j cardiovasc med (hagerstown),journal of cardiovascular medicine (hagerstown md.),1558-2027,10.0,3.0,1/9@@/03,261-3,{giovanni teodorimarta leveroneeraldo occhettamiriam bortnikpaolo marinomarco marcolongo}
92,612846.0,[assessment of prognostic factors of thoracic synovial sarcoma].,fre,alcohol research & health,5.044327454331248,1776-2588,27.0,1.0,1/10/01,jul-93,{b h mbatchou ngahaneg devouassouxh baudrandb guibertn freymondy pachecoa traverse-glehen}
93,282053.0,secondary school tobacco policy and prevention curricula in south carolina,eng,nicotine & tobacco research,nicotine & tobacco research : official journal of the society for research on nicotine and tobacco,1462-2203,1.0,4.0,1%??/1/99,341-6,{m. w. martinr. saunderss. levin}
94,870257.0,intimate partner violence survivors' unmet social service needs,english,cardiovascular and interventional radiology,cardiovasc intervent radiol,3.1767988749014244,37.0,5.0,1/11/01,481-489,ana maria baptista menezesdavid alejandro gonzlezelaine cardozo macedopedro curi hallalmaria de ftima maiamarli knorstsamuel carvalho dumithjeovany mart_nez-mesaricardo bica noalfernando csar wehrmeisterjos roberto jardim
95,417578.0,partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,am j manag care,the american journal of managed care,1088-0224,63.60169325055988,2.0,1/13/01,sp26-7,lemack g.e.
96,949067.0,the impact of advancing age on p-glycoprotein expression and activity: current knowledge and future directions,eng,expert opin drug metab toxicol,expert opinion on drug metabolism & toxicology,1742-5255,3.0,3.0,1/7/01,315-20,{a. a. mangoni}
97,931323.0,ventricular arrhythmias in the north american multidisciplinary study of ar#vc: predictors characteristics and treatment,5.0114968616396665,allergy: european journal of allergy and clinical immunology,4.8657491065075416,1096-0023,64.0,0.0,1/9/01,119-125,{n. jakubikl. trzpilf. raciborskiu. samolinska-zawiszal. samoliskid. paczesnyz. halatj. marszalkowskab. samolinskip. samel??-kowalika. lusawaj. gutowskaa. tomaszewskaa. walkiewicz}
98,117678.0,association between genetic polymorphism of tumor necrosis factor-alpha and risk of oral submucous fibrosis a pre-cancerous condition of oral cancer.,3.806242048574163,j dent res,journal# of den%tal research,0022-0345,71.0,5.0,1/??1/92%,1228-37,j j salley
99,377284.0,thyroid-relat%ed autoantibodies and celiac disease: a role for a gluten-free diet?,eng,am j physiol endocrinol metab,american journal of physiology. endocrinology and metabolism,0193-1849,283.0,3.0,1/2/09,e556-64,{paola scifoalessandro del maschiolivio luzielena meneghinialberto battezzatigianluca perseghinmassimo dannastefano benedini}
100,420138.0,dietary practices of ballet jazz and modern dancers,5.177358847019958,journal of the american dietetic association,j am diet assoc,0001-6349 (print) 0001-6349,92.0,3.0,1/1/92,319-324,{stensland shsobal j}
101,444273.0,iatrogenic perforation at colonic imaging.,en#g,nan,4.47330905729938,nan,nan,0.0,nan,nan,??{n%ull}
102,816680.0,the embodied nature of medical concepts: image schemas and language for pain,english,pharmaco??genomic#s,interact cardiovasc thorac surg,1612-4782     1612-4790,15.0,10.269028126178563,1/14/01,283-296,{m. tercedor snchezj.a. prieto velasco}
103,491006.0,nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,english,5.167599557073732,ann oncol,0954#-0@@121,24.0,2.0,1/15/02,160-6,{a. kelirisi. koutsourelakisa. minaritzoglous. zakynthinos}
104,628299.0,risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,fertility and sterility,fertil. steril.,1556-5653,nan,2.0,%1/9/$08,667-77,nan
105,72089.0,clinical pharmacokinetics of icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,eng,cancer chemotherapy and pharmacology,cancer chemother. pharmacol.,1432-0843,73.0,4.0,1/14/04,721-7,{fenlai tanji jiangdon zhangdongyang liuyingxiang wangli zhangpei hu}
106,847287.0,a qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,eng,psycho-oncology,psychooncology,105?$?7-9249,23.0,3.0,1/6/03,248-@@58,{sarah mcgrawvida m petronischarles s carvernancy aviskristie long foleydeborah f farmerroselyn g smithkevin smith}
107,764224.0,high intensity interval exercise training in overweight young women,5.177358847019958,general dentistry,korean j gastroenterol,1598-9992,52.0,3.0,1/12/01,255-62,{y. fengyingy. hainaiw. jianxiongt. sijie}
108,591619.0,effect of antibiotic prescribing in primary care on meticillin-resistant staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,the european respiratory journal,acta cytol.,0954#-0@@121,39.0,2.0,1/12/01,135-41,{a. d. haya. loveringc. costelloea. montgomeryd. lewisc. mcnulty}
109,125072.0,ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,current opinion in pharmacology,neurological research,0927-3972,3.0,2.0,1/1/95,315-20,{noritoshi nagayakenji kangawa}
